col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 179th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Jason Dawkins,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Anthony Bellmon,Mona Getzes Cohen,Alvaro Quinones,Lisa Powley,Kempis Ghani Songster,Vayda Good,Amy Roat,Lorraine Haw,Ronald Raju Joseph,Adam Tennant,Write-In,All
Jason Dawkins,2,0,73,71,69,67,67,64,25,25,22,22,22,19,18,17,0,All
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Pamela Robinson,,,1,68,67,66,68,60,13,14,12,10,10,10,7,4,2,All
Michele Lockman,,,,1,69,68,66,60,11,13,12,8,13,8,8,6,0,All
Patrick Parkinson,,,,,0,68,67,59,11,12,11,6,12,6,8,5,0,All
Theodore Kirsch,,,,,,0,65,60,10,11,13,7,11,8,7,6,0,All
Anthony Bellmon,,,,,,,0,56,12,12,11,8,10,8,5,1,0,All
Mona Getzes Cohen,,,,,,,,0,13,9,12,12,8,11,9,9,0,All
Alvaro Quinones,,,,,,,,,0,13,16,15,10,12,13,13,0,All
Lisa Powley,,,,,,,,,,0,11,15,17,11,10,11,0,All
Kempis Ghani Songster,,,,,,,,,,,0,11,9,10,9,10,0,All
Vayda Good,,,,,,,,,,,,0,12,15,11,14,2,All
Amy Roat,,,,,,,,,,,,,0,9,10,10,0,All
Lorraine Haw,,,,,,,,,,,,,,0,12,11,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,0,14,0,All
Adam Tennant,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,95,0,79,76,72,72,70,69,25,25,23,23,22,20,19,18,2,All
,Representative In The General Assembly 179th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Jason Dawkins,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Anthony Bellmon,Mona Getzes Cohen,Alvaro Quinones,Lisa Powley,Kempis Ghani Songster,Vayda Good,Amy Roat,Lorraine Haw,Ronald Raju Joseph,Adam Tennant,Write-In,1
Jason Dawkins,2,0,73,71,69,67,67,64,25,25,22,22,22,19,18,17,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,1,68,67,66,68,60,13,14,12,10,10,10,7,4,2,1
Michele Lockman,,,,1,69,68,66,60,11,13,12,8,13,8,8,6,0,1
Patrick Parkinson,,,,,0,68,67,59,11,12,11,6,12,6,8,5,0,1
Theodore Kirsch,,,,,,0,65,60,10,11,13,7,11,8,7,6,0,1
Anthony Bellmon,,,,,,,0,56,12,12,11,8,10,8,5,1,0,1
Mona Getzes Cohen,,,,,,,,0,13,9,12,12,8,11,9,9,0,1
Alvaro Quinones,,,,,,,,,0,13,16,15,10,12,13,13,0,1
Lisa Powley,,,,,,,,,,0,11,15,17,11,10,11,0,1
Kempis Ghani Songster,,,,,,,,,,,0,11,9,10,9,10,0,1
Vayda Good,,,,,,,,,,,,0,12,15,11,14,2,1
Amy Roat,,,,,,,,,,,,,0,9,10,10,0,1
Lorraine Haw,,,,,,,,,,,,,,0,12,11,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,,0,14,0,1
Adam Tennant,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,95,0,79,76,72,72,70,69,25,25,23,23,22,20,19,18,2,1
