col_1,col_2,col_3,division
,State Treasurer - Republican,,All
,Stacy L Garrity,Write-In,All
Stacy L Garrity,182,0,All
Write-In,,6,All
Total,182,6,All
,State Treasurer - Republican,,1
,Stacy L Garrity,Write-In,1
Stacy L Garrity,18,0,1
Write-In,,0,1
Total,18,0,1
,State Treasurer - Republican,,2
,Stacy L Garrity,Write-In,2
Stacy L Garrity,13,0,2
Write-In,,0,2
Total,13,0,2
,State Treasurer - Republican,,3
,Stacy L Garrity,Write-In,3
Stacy L Garrity,8,0,3
Write-In,,0,3
Total,8,0,3
,State Treasurer - Republican,,4
,Stacy L Garrity,Write-In,4
Stacy L Garrity,3,0,4
Write-In,,1,4
Total,3,1,4
,State Treasurer - Republican,,5
,Stacy L Garrity,Write-In,5
Stacy L Garrity,9,0,5
Write-In,,0,5
Total,9,0,5
,State Treasurer - Republican,,6
,Stacy L Garrity,Write-In,6
Stacy L Garrity,10,0,6
Write-In,,1,6
Total,10,1,6
,State Treasurer - Republican,,7
,Stacy L Garrity,Write-In,7
Stacy L Garrity,15,0,7
Write-In,,0,7
Total,15,0,7
,State Treasurer - Republican,,8
,Stacy L Garrity,Write-In,8
Stacy L Garrity,4,0,8
Write-In,,1,8
Total,4,1,8
,State Treasurer - Republican,,9
,Stacy L Garrity,Write-In,9
Stacy L Garrity,11,0,9
Write-In,,0,9
Total,11,0,9
,State Treasurer - Republican,,10
,Stacy L Garrity,Write-In,10
Stacy L Garrity,9,0,10
Write-In,,0,10
Total,9,0,10
,State Treasurer - Republican,,11
,Stacy L Garrity,Write-In,11
Stacy L Garrity,10,0,11
Write-In,,0,11
Total,10,0,11
,State Treasurer - Republican,,12
,Stacy L Garrity,Write-In,12
Stacy L Garrity,5,0,12
Write-In,,0,12
Total,5,0,12
,State Treasurer - Republican,,13
,Stacy L Garrity,Write-In,13
Stacy L Garrity,12,0,13
Write-In,,1,13
Total,12,1,13
,State Treasurer - Republican,,14
,Stacy L Garrity,Write-In,14
Stacy L Garrity,8,0,14
Write-In,,1,14
Total,8,1,14
,State Treasurer - Republican,,15
,Stacy L Garrity,Write-In,15
Stacy L Garrity,5,0,15
Write-In,,0,15
Total,5,0,15
,State Treasurer - Republican,,16
,Stacy L Garrity,Write-In,16
Stacy L Garrity,13,0,16
Write-In,,1,16
Total,13,1,16
,State Treasurer - Republican,,17
,Stacy L Garrity,Write-In,17
Stacy L Garrity,29,0,17
Write-In,,0,17
Total,29,0,17
