col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 3rd District - Republican,,Representative In The General Assembly 182nd District - Republican,,All
,Michael Harvey,Write-In,Drew Murray,Write-In,All
Michael Harvey,5,0,99,0,All
Write-In,,0,0,2,All
Drew Murray,,,3,0,All
Write-In,,,,0,All
Total,104,2,102,2,All
,Representative In Congress 3rd District - Republican,,Representative In The General Assembly 182nd District - Republican,,6
,Michael Harvey,Write-In,Drew Murray,Write-In,6
Michael Harvey,1,0,8,0,6
Write-In,,0,0,1,6
Drew Murray,,,0,0,6
Write-In,,,,0,6
Total,9,1,8,1,6
,Representative In The General Assembly 182nd District - Republican,,Representative In Congress 3rd District - Republican,,7
,Drew Murray,Write-In,Michael Harvey,Write-In,7
Drew Murray,1,0,11,0,7
Write-In,,0,0,1,7
Michael Harvey,,,1,0,7
Write-In,,,,0,7
Total,12,1,12,1,7
,Representative In The General Assembly 182nd District - Republican,,Representative In Congress 3rd District - Republican,,8
,Drew Murray,Write-In,Michael Harvey,Write-In,8
Drew Murray,0,0,9,0,8
Write-In,,0,0,0,8
Michael Harvey,,,0,0,8
Write-In,,,,0,8
Total,9,0,9,0,8
,Representative In The General Assembly 182nd District - Republican,,Representative In Congress 3rd District - Republican,,9
,Drew Murray,Write-In,Michael Harvey,Write-In,9
Drew Murray,1,0,19,0,9
Write-In,,0,0,0,9
Michael Harvey,,,0,0,9
Write-In,,,,0,9
Total,20,0,19,0,9
,Representative In Congress 3rd District - Republican,,Representative In The General Assembly 182nd District - Republican,,11
,Michael Harvey,Write-In,Drew Murray,Write-In,11
Michael Harvey,1,0,11,0,11
Write-In,,0,0,0,11
Drew Murray,,,0,0,11
Write-In,,,,0,11
Total,12,0,11,0,11
,Representative In The General Assembly 182nd District - Republican,,Representative In Congress 3rd District - Republican,,14
,Drew Murray,Write-In,Michael Harvey,Write-In,14
Drew Murray,0,0,7,0,14
Write-In,,0,0,0,14
Michael Harvey,,,0,0,14
Write-In,,,,0,14
Total,7,0,7,0,14
,Representative In Congress 3rd District - Republican,,Representative In The General Assembly 182nd District - Republican,,22
,Michael Harvey,Write-In,Drew Murray,Write-In,22
Michael Harvey,2,0,11,0,22
Write-In,,0,0,0,22
Drew Murray,,,0,0,22
Write-In,,,,0,22
Total,13,0,11,0,22
,Representative In The General Assembly 182nd District - Republican,,Representative In Congress 3rd District - Republican,,28
,Drew Murray,Write-In,Michael Harvey,Write-In,28
Drew Murray,0,0,17,0,28
Write-In,,0,0,0,28
Michael Harvey,,,0,0,28
Write-In,,,,0,28
Total,17,0,17,0,28
,Representative In The General Assembly 182nd District - Republican,,Representative In Congress 3rd District - Republican,,29
,Drew Murray,Write-In,Michael Harvey,Write-In,29
Drew Murray,1,0,6,0,29
Write-In,,0,0,0,29
Michael Harvey,,,0,0,29
Write-In,,,,0,29
Total,7,0,6,0,29
