col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,All
,Rob Jordan,Dasha Pruett,Write-In,Write-In,All
Rob Jordan,103,0,0,2,All
Dasha Pruett,,26,0,0,All
Write-In,,,0,1,All
Write-In,,,,2,All
Total,105,26,1,5,All
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,1
,Rob Jordan,Dasha Pruett,Write-In,Write-In,1
Rob Jordan,3,0,0,0,1
Dasha Pruett,,1,0,0,1
Write-In,,,0,0,1
Write-In,,,,1,1
Total,3,1,0,1,1
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,15
,Rob Jordan,Dasha Pruett,Write-In,Write-In,15
Rob Jordan,3,0,0,0,15
Dasha Pruett,,0,0,0,15
Write-In,,,0,0,15
Write-In,,,,0,15
Total,3,0,0,0,15
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,16
,Rob Jordan,Dasha Pruett,Write-In,Write-In,16
Rob Jordan,3,0,0,0,16
Dasha Pruett,,1,0,0,16
Write-In,,,0,0,16
Write-In,,,,1,16
Total,3,1,0,1,16
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,17
,Rob Jordan,Dasha Pruett,Write-In,Write-In,17
Rob Jordan,2,0,0,0,17
Dasha Pruett,,1,0,0,17
Write-In,,,0,0,17
Write-In,,,,0,17
Total,2,1,0,0,17
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,18
,Rob Jordan,Dasha Pruett,Write-In,Write-In,18
Rob Jordan,5,0,0,0,18
Dasha Pruett,,2,0,0,18
Write-In,,,0,0,18
Write-In,,,,0,18
Total,5,2,0,0,18
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,22
,Rob Jordan,Dasha Pruett,Write-In,Write-In,22
Rob Jordan,2,0,0,0,22
Dasha Pruett,,1,0,0,22
Write-In,,,0,0,22
Write-In,,,,0,22
Total,2,1,0,0,22
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,28
,Rob Jordan,Dasha Pruett,Write-In,Write-In,28
Rob Jordan,12,0,0,1,28
Dasha Pruett,,4,0,0,28
Write-In,,,0,0,28
Write-In,,,,0,28
Total,13,4,0,1,28
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,29
,Rob Jordan,Dasha Pruett,Write-In,Write-In,29
Rob Jordan,3,0,0,0,29
Dasha Pruett,,2,0,0,29
Write-In,,,0,0,29
Write-In,,,,0,29
Total,3,2,0,0,29
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,30
,Dasha Pruett,Rob Jordan,Write-In,Write-In,30
Dasha Pruett,1,0,0,0,30
Rob Jordan,,1,0,0,30
Write-In,,,0,0,30
Write-In,,,,0,30
Total,1,1,0,0,30
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,31
,Rob Jordan,Dasha Pruett,Write-In,Write-In,31
Rob Jordan,1,0,0,0,31
Dasha Pruett,,0,0,0,31
Write-In,,,0,0,31
Write-In,,,,0,31
Total,1,0,0,0,31
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,32
,Dasha Pruett,Rob Jordan,Write-In,Write-In,32
Dasha Pruett,3,0,0,0,32
Rob Jordan,,0,0,0,32
Write-In,,,0,0,32
Write-In,,,,0,32
Total,3,0,0,0,32
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,35
,Rob Jordan,Dasha Pruett,Write-In,Write-In,35
Rob Jordan,3,0,0,0,35
Dasha Pruett,,1,0,0,35
Write-In,,,0,0,35
Write-In,,,,0,35
Total,3,1,0,0,35
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,36
,Rob Jordan,Dasha Pruett,Write-In,Write-In,36
Rob Jordan,1,0,0,0,36
Dasha Pruett,,0,0,0,36
Write-In,,,0,0,36
Write-In,,,,0,36
Total,1,0,0,0,36
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,37
,Rob Jordan,Dasha Pruett,Write-In,Write-In,37
Rob Jordan,8,0,0,0,37
Dasha Pruett,,0,0,0,37
Write-In,,,0,0,37
Write-In,,,,0,37
Total,8,0,0,0,37
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,38
,Rob Jordan,Dasha Pruett,Write-In,Write-In,38
Rob Jordan,3,0,0,0,38
Dasha Pruett,,1,0,0,38
Write-In,,,0,0,38
Write-In,,,,0,38
Total,3,1,0,0,38
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,39
,Rob Jordan,Dasha Pruett,Write-In,Write-In,39
Rob Jordan,2,0,0,0,39
Dasha Pruett,,0,0,0,39
Write-In,,,0,0,39
Write-In,,,,0,39
Total,2,0,0,0,39
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,40
,Rob Jordan,Dasha Pruett,Write-In,Write-In,40
Rob Jordan,6,0,0,0,40
Dasha Pruett,,2,0,0,40
Write-In,,,0,0,40
Write-In,,,,0,40
Total,6,2,0,0,40
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,41
,Rob Jordan,Dasha Pruett,Write-In,Write-In,41
Rob Jordan,1,0,0,0,41
Dasha Pruett,,0,0,0,41
Write-In,,,0,0,41
Write-In,,,,0,41
Total,1,0,0,0,41
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,42
,Rob Jordan,Dasha Pruett,Write-In,Write-In,42
Rob Jordan,3,0,0,0,42
Dasha Pruett,,0,0,0,42
Write-In,,,0,0,42
Write-In,,,,0,42
Total,3,0,0,0,42
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,43
,Rob Jordan,Dasha Pruett,Write-In,Write-In,43
Rob Jordan,2,0,0,0,43
Dasha Pruett,,1,0,0,43
Write-In,,,0,0,43
Write-In,,,,0,43
Total,2,1,0,0,43
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,44
,Rob Jordan,Dasha Pruett,Write-In,Write-In,44
Rob Jordan,2,0,0,0,44
Dasha Pruett,,0,0,0,44
Write-In,,,0,0,44
Write-In,,,,0,44
Total,2,0,0,0,44
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,45
,Rob Jordan,Dasha Pruett,Write-In,Write-In,45
Rob Jordan,3,0,0,0,45
Dasha Pruett,,1,0,0,45
Write-In,,,0,0,45
Write-In,,,,0,45
Total,3,1,0,0,45
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,46
,Rob Jordan,Dasha Pruett,Write-In,Write-In,46
Rob Jordan,3,0,0,0,46
Dasha Pruett,,2,0,0,46
Write-In,,,0,0,46
Write-In,,,,0,46
Total,3,2,0,0,46
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,48
,Rob Jordan,Dasha Pruett,Write-In,Write-In,48
Rob Jordan,5,0,0,0,48
Dasha Pruett,,0,0,0,48
Write-In,,,0,0,48
Write-In,,,,0,48
Total,5,0,0,0,48
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,49
,Rob Jordan,Dasha Pruett,Write-In,Write-In,49
Rob Jordan,10,0,0,0,49
Dasha Pruett,,1,0,0,49
Write-In,,,0,0,49
Write-In,,,,0,49
Total,10,1,0,0,49
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,50
,Rob Jordan,Dasha Pruett,Write-In,Write-In,50
Rob Jordan,10,0,0,0,50
Dasha Pruett,,0,0,0,50
Write-In,,,0,0,50
Write-In,,,,0,50
Total,10,0,0,0,50
,Representative In Congress 5th District - Republican,,,Representative In The General Assembly 185th District - Republican,51
,Rob Jordan,Dasha Pruett,Write-In,Write-In,51
Rob Jordan,6,0,0,1,51
Dasha Pruett,,1,0,0,51
Write-In,,,0,1,51
Write-In,,,,0,51
Total,7,1,1,2,51
