col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Vayda Good,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,All
Joe Torsella,76,0,859,854,798,793,773,743,384,364,297,297,281,264,240,231,7,All
Write-In,,0,1,2,1,1,1,2,1,2,2,1,2,2,1,2,0,All
Pamela Robinson,,,12,933,885,895,865,821,211,208,124,130,105,94,74,55,5,All
Michele Lockman,,,,6,893,900,879,815,204,199,121,126,101,87,64,69,4,All
Patrick Parkinson,,,,,9,883,871,779,170,162,95,90,58,67,49,50,4,All
Anthony Bellmon,,,,,,7,876,784,171,159,93,87,66,62,49,49,4,All
Theodore Kirsch,,,,,,,2,760,155,156,86,74,56,62,48,44,4,All
Mona Getzes Cohen,,,,,,,,5,145,129,112,106,103,81,51,57,2,All
Amy Roat,,,,,,,,,8,347,262,275,273,249,228,233,1,All
Lisa Powley,,,,,,,,,,3,248,258,258,241,227,223,2,All
Alvaro Quinones,,,,,,,,,,,4,253,270,246,232,239,1,All
Lorraine Haw,,,,,,,,,,,,1,255,243,235,233,1,All
Vayda Good,,,,,,,,,,,,,1,249,230,237,3,All
Adam Tennant,,,,,,,,,,,,,,0,223,236,2,All
Kempis Ghani Songster,,,,,,,,,,,,,,,0,221,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,1,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"1,254",4,"1,048","1,036",965,959,931,900,473,443,372,367,346,328,296,295,8,All
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,State Treasurer - Democrat,,1
,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Vayda Good,Alvaro Quinones,Ronald Raju Joseph,Kempis Ghani Songster,Adam Tennant,Write-In,Joe Torsella,Write-In,1
Pamela Robinson,1,72,69,69,70,66,19,12,11,10,10,8,8,4,1,61,0,1
Anthony Bellmon,,1,67,66,67,59,15,10,9,7,9,7,7,3,1,56,0,1
Michele Lockman,,,1,65,65,60,13,9,8,4,6,7,4,1,1,54,0,1
Patrick Parkinson,,,,0,67,60,15,10,9,6,7,9,6,2,1,55,0,1
Theodore Kirsch,,,,,0,59,17,11,8,5,6,8,4,3,1,54,0,1
Mona Getzes Cohen,,,,,,0,11,4,10,9,7,8,5,3,1,51,0,1
Amy Roat,,,,,,,0,18,11,12,10,11,10,8,0,22,0,1
Lisa Powley,,,,,,,,0,7,11,8,8,9,8,0,17,0,1
Lorraine Haw,,,,,,,,,0,10,11,9,9,8,0,16,0,1
Vayda Good,,,,,,,,,,0,11,9,10,9,1,16,0,1
Alvaro Quinones,,,,,,,,,,,1,7,10,9,0,14,0,1
Ronald Raju Joseph,,,,,,,,,,,,0,8,7,0,14,0,1
Kempis Ghani Songster,,,,,,,,,,,,,0,7,0,12,0,1
Adam Tennant,,,,,,,,,,,,,,0,0,9,0,1
Write-In,,,,,,,,,,,,,,,0,1,0,1
Joe Torsella,,,,,,,,,,,,,,,,10,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,81,74,73,71,71,68,27,19,19,18,17,17,14,11,1,80,0,1
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Amy Roat,Lorraine Haw,Alvaro Quinones,Adam Tennant,Lisa Powley,Vayda Good,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,2
Joe Torsella,8,0,64,60,57,54,49,48,38,36,31,30,31,28,26,25,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Pamela Robinson,,,0,71,64,64,55,56,17,18,13,11,13,8,7,7,0,2
Michele Lockman,,,,0,65,68,58,59,16,17,10,9,11,7,5,5,0,2
Anthony Bellmon,,,,,2,65,53,59,17,14,10,9,11,6,6,5,0,2
Patrick Parkinson,,,,,,1,54,58,13,13,10,8,7,4,5,4,0,2
Mona Getzes Cohen,,,,,,,0,51,11,11,11,5,7,8,7,4,0,2
Theodore Kirsch,,,,,,,,1,10,7,7,4,8,3,3,2,0,2
Amy Roat,,,,,,,,,0,31,26,27,33,27,25,24,0,2
Lorraine Haw,,,,,,,,,,0,26,31,25,26,24,28,0,2
Alvaro Quinones,,,,,,,,,,,1,25,21,26,26,22,0,2
Adam Tennant,,,,,,,,,,,,0,22,24,25,24,0,2
Lisa Powley,,,,,,,,,,,,,0,22,21,21,0,2
Vayda Good,,,,,,,,,,,,,,1,24,23,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,,0,23,0,2
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,101,0,80,77,73,71,64,63,44,43,38,35,35,32,31,30,0,2
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Joe Torsella,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Mona Getzes Cohen,Theodore Kirsch,Lisa Powley,Amy Roat,Lorraine Haw,Ronald Raju Joseph,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Write-In,3
Joe Torsella,2,0,54,55,49,46,45,46,23,23,15,16,16,15,15,11,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Michele Lockman,,,0,54,51,52,48,49,13,13,11,9,8,11,3,5,0,3
Pamela Robinson,,,,1,49,48,48,47,14,13,10,6,8,9,4,5,0,3
Patrick Parkinson,,,,,0,49,44,49,8,9,5,5,4,5,2,2,0,3
Anthony Bellmon,,,,,,0,45,49,7,8,4,7,5,5,2,2,0,3
Mona Getzes Cohen,,,,,,,1,43,10,10,8,6,7,4,3,4,0,3
Theodore Kirsch,,,,,,,,0,8,6,3,5,4,5,3,1,0,3
Lisa Powley,,,,,,,,,0,21,18,14,16,14,15,13,0,3
Amy Roat,,,,,,,,,,0,15,13,17,12,13,12,0,3
Lorraine Haw,,,,,,,,,,,0,12,13,15,12,13,0,3
Ronald Raju Joseph,,,,,,,,,,,,0,15,12,12,13,0,3
Vayda Good,,,,,,,,,,,,,0,14,13,12,0,3
Alvaro Quinones,,,,,,,,,,,,,,0,10,12,0,3
Kempis Ghani Songster,,,,,,,,,,,,,,,0,10,0,3
Adam Tennant,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,0,3
Total,80,0,63,63,55,54,54,52,29,28,22,21,21,20,17,16,0,3
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,4
,Joe Torsella,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Alvaro Quinones,Adam Tennant,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Lorraine Haw,Write-In,4
Joe Torsella,2,0,47,45,41,40,40,38,25,21,17,16,16,17,15,14,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Michele Lockman,,,0,50,45,45,45,40,13,6,5,7,5,7,5,3,0,4
Pamela Robinson,,,,2,45,45,45,40,13,7,4,6,5,7,4,3,0,4
