col_1,col_2,col_3,division
,Representative In The General Assembly 192nd District - Democrat,,All
,Morgan Cephas,Write-In,All
Morgan Cephas,"3,261",0,All
Write-In,,25,All
Total,"3,261",25,All
,Representative In The General Assembly 192nd District - Democrat,,5
,Morgan Cephas,Write-In,5
Morgan Cephas,230,0,5
Write-In,,5,5
Total,230,5,5
,Representative In The General Assembly 192nd District - Democrat,,14
,Morgan Cephas,Write-In,14
Morgan Cephas,228,0,14
Write-In,,2,14
Total,228,2,14
,Representative In The General Assembly 192nd District - Democrat,,15
,Morgan Cephas,Write-In,15
Morgan Cephas,300,0,15
Write-In,,1,15
Total,300,1,15
,Representative In The General Assembly 192nd District - Democrat,,16
,Morgan Cephas,Write-In,16
Morgan Cephas,231,0,16
Write-In,,1,16
Total,231,1,16
,Representative In The General Assembly 192nd District - Democrat,,17
,Morgan Cephas,Write-In,17
Morgan Cephas,204,0,17
Write-In,,0,17
Total,204,0,17
,Representative In The General Assembly 192nd District - Democrat,,18
,Morgan Cephas,Write-In,18
Morgan Cephas,186,0,18
Write-In,,1,18
Total,186,1,18
,Representative In The General Assembly 192nd District - Democrat,,19
,Morgan Cephas,Write-In,19
Morgan Cephas,235,0,19
Write-In,,0,19
Total,235,0,19
,Representative In The General Assembly 192nd District - Democrat,,20
,Morgan Cephas,Write-In,20
Morgan Cephas,249,0,20
Write-In,,3,20
Total,249,3,20
,Representative In The General Assembly 192nd District - Democrat,,22
,Morgan Cephas,Write-In,22
Morgan Cephas,168,0,22
Write-In,,1,22
Total,168,1,22
,Representative In The General Assembly 192nd District - Democrat,,23
,Morgan Cephas,Write-In,23
Morgan Cephas,176,0,23
Write-In,,0,23
Total,176,0,23
,Representative In The General Assembly 192nd District - Democrat,,24
,Morgan Cephas,Write-In,24
Morgan Cephas,208,0,24
Write-In,,2,24
Total,208,2,24
,Representative In The General Assembly 192nd District - Democrat,,25
,Morgan Cephas,Write-In,25
Morgan Cephas,264,0,25
Write-In,,3,25
Total,264,3,25
,Representative In The General Assembly 192nd District - Democrat,,26
,Morgan Cephas,Write-In,26
Morgan Cephas,288,0,26
Write-In,,5,26
Total,288,5,26
,Representative In The General Assembly 192nd District - Democrat,,27
,Morgan Cephas,Write-In,27
Morgan Cephas,294,0,27
Write-In,,1,27
Total,294,1,27
