col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,All
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,All
Mike Driscoll,79,0,"1,353",2,All
Write-In,,0,1,0,All
Brendan F Boyle,,,51,0,All
Write-In,,,,1,All
Total,"1,434",1,"1,405",3,All
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 173rd District - Democrat,,4
,Brendan F Boyle,Write-In,Mike Driscoll,Write-In,4
Brendan F Boyle,1,0,71,0,4
Write-In,,0,0,0,4
Mike Driscoll,,,1,0,4
Write-In,,,,0,4
Total,72,0,72,0,4
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,6
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,6
Mike Driscoll,3,0,68,0,6
Write-In,,0,0,0,6
Brendan F Boyle,,,2,0,6
Write-In,,,,0,6
Total,71,0,70,0,6
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,8
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,8
Mike Driscoll,4,0,60,0,8
Write-In,,0,0,0,8
Brendan F Boyle,,,1,0,8
Write-In,,,,0,8
Total,64,0,61,0,8
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 173rd District - Democrat,,9
,Brendan F Boyle,Write-In,Mike Driscoll,Write-In,9
Brendan F Boyle,5,0,91,1,9
Write-In,,0,0,0,9
Mike Driscoll,,,5,0,9
Write-In,,,,0,9
Total,97,0,96,1,9
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 173rd District - Democrat,,10
,Brendan F Boyle,Write-In,Mike Driscoll,Write-In,10
Brendan F Boyle,5,0,101,0,10
Write-In,,1,0,0,10
Mike Driscoll,,,4,0,10
Write-In,,,,0,10
Total,106,1,105,0,10
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,11
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,11
Mike Driscoll,4,0,72,0,11
Write-In,,0,0,0,11
Brendan F Boyle,,,2,0,11
Write-In,,,,0,11
Total,76,0,74,0,11
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,12
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,12
Mike Driscoll,5,0,72,1,12
Write-In,,0,0,0,12
Brendan F Boyle,,,4,0,12
Write-In,,,,0,12
Total,78,0,76,1,12
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,13
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,13
Mike Driscoll,4,0,71,0,13
Write-In,,0,0,0,13
Brendan F Boyle,,,3,0,13
Write-In,,,,0,13
Total,75,0,74,0,13
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,14
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,14
Mike Driscoll,9,0,70,1,14
Write-In,,0,0,0,14
Brendan F Boyle,,,4,0,14
Write-In,,,,0,14
Total,80,0,74,1,14
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,15
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,15
Mike Driscoll,5,0,84,0,15
Write-In,,0,0,0,15
Brendan F Boyle,,,3,0,15
Write-In,,,,0,15
Total,89,0,87,0,15
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,16
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,16
Mike Driscoll,3,0,62,0,16
Write-In,,0,0,0,16
Brendan F Boyle,,,2,0,16
Write-In,,,,0,16
Total,65,0,64,0,16
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,17
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,17
Mike Driscoll,8,0,59,0,17
Write-In,,0,0,0,17
Brendan F Boyle,,,2,0,17
Write-In,,,,0,17
Total,67,0,61,0,17
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,18
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,18
Mike Driscoll,5,0,58,0,18
Write-In,,0,0,0,18
Brendan F Boyle,,,4,0,18
Write-In,,,,0,18
Total,63,0,62,0,18
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,20
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,20
Mike Driscoll,4,0,89,0,20
Write-In,,0,0,0,20
Brendan F Boyle,,,1,0,20
Write-In,,,,0,20
Total,93,0,90,0,20
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,21
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,21
Mike Driscoll,6,0,83,0,21
Write-In,,0,0,0,21
Brendan F Boyle,,,3,0,21
Write-In,,,,0,21
Total,89,0,86,0,21
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,22
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,22
Mike Driscoll,3,0,75,0,22
Write-In,,0,0,0,22
Brendan F Boyle,,,1,0,22
Write-In,,,,0,22
Total,78,0,76,0,22
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,25
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,25
Mike Driscoll,4,0,98,0,25
Write-In,,0,0,0,25
Brendan F Boyle,,,3,0,25
Write-In,,,,0,25
Total,102,0,101,0,25
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 173rd District - Democrat,,26
,Brendan F Boyle,Write-In,Mike Driscoll,Write-In,26
Brendan F Boyle,5,0,69,0,26
Write-In,,0,0,0,26
Mike Driscoll,,,2,0,26
Write-In,,,,0,26
Total,74,0,71,0,26
