col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Write-In,Alvaro Quinones,Amy Roat,Lisa Powley,Kempis Ghani Songster,Lorraine Haw,Vayda Good,Adam Tennant,Ronald Raju Joseph,All
Danilo Burgos,20,0,199,195,195,186,187,156,65,61,53,52,46,46,40,40,31,All
Write-In,,1,3,4,2,3,2,3,3,0,1,1,1,2,1,0,0,All
Pamela Robinson,,,7,209,209,202,197,167,44,23,31,29,24,23,15,17,6,All
Anthony Bellmon,,,,5,207,208,202,164,46,21,28,26,23,16,5,12,6,All
Michele Lockman,,,,,2,204,202,164,46,24,31,30,20,16,11,14,5,All
Theodore Kirsch,,,,,,1,199,161,47,17,23,21,22,14,6,13,4,All
Patrick Parkinson,,,,,,,0,156,45,20,23,27,20,16,7,14,7,All
Mona Getzes Cohen,,,,,,,,1,41,20,12,11,18,19,11,9,5,All
Write-In,,,,,,,,,7,5,8,4,6,2,3,3,2,All
Alvaro Quinones,,,,,,,,,,2,32,32,25,31,31,29,23,All
Amy Roat,,,,,,,,,,,2,41,25,32,26,28,22,All
Lisa Powley,,,,,,,,,,,,1,25,27,26,24,24,All
Kempis Ghani Songster,,,,,,,,,,,,,1,28,26,26,26,All
Lorraine Haw,,,,,,,,,,,,,,0,32,28,26,All
Vayda Good,,,,,,,,,,,,,,,2,27,24,All
Adam Tennant,,,,,,,,,,,,,,,,0,25,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,All
Total,296,7,237,232,226,217,215,179,77,66,63,60,51,50,46,42,32,All
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Representative In The General Assembly 197th District - Democrat,,15
,Anthony Bellmon,Michele Lockman,Theodore Kirsch,Pamela Robinson,Patrick Parkinson,Mona Getzes Cohen,Amy Roat,Kempis Ghani Songster,Lisa Powley,Adam Tennant,Alvaro Quinones,Vayda Good,Write-In,Lorraine Haw,Ronald Raju Joseph,Danilo Burgos,Write-In,15
Anthony Bellmon,0,41,41,39,39,33,5,5,4,1,1,1,1,1,0,32,0,15
Michele Lockman,,0,40,39,39,32,6,5,5,2,1,1,1,0,0,31,0,15
Theodore Kirsch,,,1,38,38,32,5,5,4,1,1,1,1,1,0,30,0,15
Pamela Robinson,,,,0,36,33,7,7,5,3,1,3,1,2,1,31,0,15
Patrick Parkinson,,,,,0,31,6,5,5,2,2,1,1,0,1,30,0,15
Mona Getzes Cohen,,,,,,0,2,4,0,0,1,1,1,1,0,27,0,15
Amy Roat,,,,,,,0,3,6,4,2,3,0,1,2,5,0,15
Kempis Ghani Songster,,,,,,,,0,3,4,1,4,0,2,2,8,0,15
Lisa Powley,,,,,,,,,1,3,1,3,0,1,2,5,0,15
Adam Tennant,,,,,,,,,,0,2,3,0,1,2,4,0,15
Alvaro Quinones,,,,,,,,,,,1,1,1,0,1,3,0,15
Vayda Good,,,,,,,,,,,,1,0,2,2,4,0,15
Write-In,,,,,,,,,,,,,1,0,0,3,0,15
Lorraine Haw,,,,,,,,,,,,,,0,1,2,0,15
Ronald Raju Joseph,,,,,,,,,,,,,,,0,2,0,15
Danilo Burgos,,,,,,,,,,,,,,,,3,0,15
Write-In,,,,,,,,,,,,,,,,,0,15
Total,43,42,42,41,40,33,9,8,8,5,5,5,4,2,2,41,0,15
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,16
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Write-In,Amy Roat,Alvaro Quinones,Kempis Ghani Songster,Lisa Powley,Lorraine Haw,Vayda Good,Adam Tennant,Ronald Raju Joseph,16
Danilo Burgos,5,0,33,32,32,32,31,24,11,9,11,6,9,6,6,6,2,16
Write-In,,1,2,2,1,2,1,2,1,0,0,1,0,1,0,0,0,16
Pamela Robinson,,,1,39,39,38,38,28,10,8,7,6,6,4,3,4,0,16
Anthony Bellmon,,,,1,39,39,39,28,9,7,6,7,5,3,1,3,0,16
Michele Lockman,,,,,1,38,38,27,9,7,6,6,6,2,2,3,0,16
Theodore Kirsch,,,,,,0,38,27,9,6,5,6,6,2,1,3,0,16
Patrick Parkinson,,,,,,,0,26,9,6,5,5,5,2,1,3,0,16
Mona Getzes Cohen,,,,,,,,0,8,4,7,5,2,4,3,3,0,16
Write-In,,,,,,,,,3,3,1,1,1,1,1,1,0,16
Amy Roat,,,,,,,,,,1,4,3,6,5,3,3,1,16
Alvaro Quinones,,,,,,,,,,,0,3,4,5,5,5,2,16
Kempis Ghani Songster,,,,,,,,,,,,0,2,3,2,2,2,16
Lisa Powley,,,,,,,,,,,,,0,3,3,3,2,16
Lorraine Haw,,,,,,,,,,,,,,0,4,3,2,16
Vayda Good,,,,,,,,,,,,,,,1,3,2,16
Adam Tennant,,,,,,,,,,,,,,,,0,2,16
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,16
Total,47,4,43,42,41,41,39,30,16,12,11,9,9,7,7,6,2,16
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,18
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Write-In,Amy Roat,Lorraine Haw,Vayda Good,Alvaro Quinones,Lisa Powley,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,18
Danilo Burgos,5,0,57,55,55,51,50,41,19,17,16,14,16,13,14,11,11,18
Write-In,,0,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,18
Pamela Robinson,,,3,55,55,50,52,41,14,9,7,5,5,7,4,4,1,18
Anthony Bellmon,,,,2,52,51,52,40,15,10,5,1,5,7,3,3,2,18
Michele Lockman,,,,,0,51,52,40,14,10,7,5,6,8,5,3,3,18
Patrick Parkinson,,,,,,0,50,37,15,7,6,4,4,6,5,3,2,18
Theodore Kirsch,,,,,,,0,40,15,6,6,3,3,3,4,3,1,18
Mona Getzes Cohen,,,,,,,,1,14,2,8,6,4,3,3,3,3,18
Write-In,,,,,,,,,1,2,0,1,0,1,1,1,1,18
Amy Roat,,,,,,,,,,0,11,9,10,14,10,7,9,18
Lorraine Haw,,,,,,,,,,,0,14,12,9,11,10,10,18
Vayda Good,,,,,,,,,,,,0,11,9,11,9,10,18
Alvaro Quinones,,,,,,,,,,,,,0,9,11,9,9,18
Lisa Powley,,,,,,,,,,,,,,0,7,7,7,18
Adam Tennant,,,,,,,,,,,,,,,0,8,10,18
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,8,18
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,18
Total,83,2,67,64,59,55,55,48,21,19,19,18,17,16,15,12,12,18
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,19
,Danilo Burgos,Write-In,Anthony Bellmon,Pamela Robinson,Michele Lockman,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Write-In,Alvaro Quinones,Amy Roat,Lisa Powley,Adam Tennant,Vayda Good,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,19
Danilo Burgos,3,0,30,31,30,30,29,24,18,14,9,8,8,8,7,6,4,19
Write-In,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
Anthony Bellmon,,,1,30,30,32,30,24,11,4,4,4,4,1,2,2,1,19
Pamela Robinson,,,,0,31,30,29,25,10,5,6,5,5,3,5,2,0,19
Michele Lockman,,,,,0,30,29,24,11,3,4,4,4,2,3,1,0,19
Theodore Kirsch,,,,,,0,31,24,11,3,4,3,5,0,3,2,1,19
Patrick Parkinson,,,,,,,0,24,10,2,2,4,3,0,2,1,0,19
Mona Getzes Cohen,,,,,,,,0,9,2,3,2,3,1,3,1,0,19
Write-In,,,,,,,,,0,2,2,1,1,1,1,2,1,19
Alvaro Quinones,,,,,,,,,,1,6,5,5,7,4,5,4,19
Amy Roat,,,,,,,,,,,0,4,5,5,6,4,3,19
Lisa Powley,,,,,,,,,,,,0,3,4,2,3,2,19
Adam Tennant,,,,,,,,,,,,,0,3,5,4,3,19
Vayda Good,,,,,,,,,,,,,,0,4,4,3,19
Lorraine Haw,,,,,,,,,,,,,,,0,3,2,19
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,4,19
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,19
Total,54,1,34,34,33,33,32,26,20,15,9,9,8,8,7,6,4,19
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,20
,Danilo Burgos,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Alvaro Quinones,Lisa Powley,Kempis Ghani Songster,Write-In,Lorraine Haw,Amy Roat,Ronald Raju Joseph,Adam Tennant,Vayda Good,20
Danilo Burgos,4,0,47,47,46,46,44,40,17,17,15,14,15,13,12,8,8,20
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Pamela Robinson,,,3,45,46,44,44,40,5,6,5,9,5,1,4,1,1,20
Michele Lockman,,,,1,45,45,44,41,8,7,5,11,4,4,2,0,1,20
Anthony Bellmon,,,,,1,43,44,39,5,6,6,10,5,2,3,1,1,20
Patrick Parkinson,,,,,,0,42,38,7,7,6,10,6,2,4,1,1,20
Theodore Kirsch,,,,,,,0,38,5,5,6,11,2,2,2,0,1,20
Mona Getzes Cohen,,,,,,,,0,6,4,5,9,3,1,2,0,0,20
Alvaro Quinones,,,,,,,,,0,13,7,1,10,10,7,6,7,20
Lisa Powley,,,,,,,,,,0,10,1,12,11,11,8,7,20
Kempis Ghani Songster,,,,,,,,,,,1,2,10,8,10,8,7,20
Write-In,,,,,,,,,,,,2,0,1,0,0,0,20
Lorraine Haw,,,,,,,,,,,,,0,9,11,8,8,20
Amy Roat,,,,,,,,,,,,,,1,7,6,6,20
Ronald Raju Joseph,,,,,,,,,,,,,,,0,8,7,20
Adam Tennant,,,,,,,,,,,,,,,,0,7,20
Vayda Good,,,,,,,,,,,,,,,,,0,20
Total,71,0,52,51,49,49,46,42,18,18,16,16,15,14,12,8,8,20
