col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Josh Shapiro,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,All
Josh Shapiro,526,0,"4,073","4,127","1,270",383,17,All
Write-In,,4,12,15,3,1,4,All
Amen Brown,,,"1,911",0,0,0,0,All
Roni Green,,,,"1,265",0,0,0,All
Danyl Patterson,,,,,570,0,0,All
Van Stone,,,,,,278,0,All
Write-In,,,,,,,7,All
Total,"10,396",39,"5,996","5,407","1,843",662,28,All
