col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 175th District - Democrat,,,,,All
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,All
Joseph R Biden,969,0,0,0,"3,903","2,782","1,678",949,5,All
Bernie Sanders,,346,0,0,"1,260","1,325","1,148",757,4,All
Write-In,,,24,0,65,74,42,27,5,All
Tulsi Gabbard,,,,27,52,30,50,26,0,All
Marylouise Isaacson,,,,,81,0,0,0,0,All
Vanessa Mcgrath,,,,,,42,0,0,0,All
Jeff Dempsey,,,,,,,25,0,0,All
Andre Del Valle,,,,,,,,20,0,All
Write-In,,,,,,,,,0,All
Total,"10,286","4,840",237,185,"5,361","4,253","2,943","1,779",14,All
