col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 184th District - Republican,,Representative In Congress 3rd District - Republican,,All
,Lou Menna Iv,Write-In,Michael Harvey,Write-In,All
Lou Menna Iv,14,0,275,1,All
Write-In,,0,2,1,All
Michael Harvey,,,13,0,All
Write-In,,,,0,All
Total,290,3,290,2,All
