col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,President Of The United States - Democrat,,,,Auditor General - Democrat,,,,,,,All
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,All
Joseph R Biden,393,0,0,0,"3,090",447,274,233,106,97,2,All
Bernie Sanders,,97,0,0,952,122,158,74,40,32,2,All
Write-In,,,4,0,40,8,5,11,1,3,1,All
Tulsi Gabbard,,,,9,13,11,4,8,4,3,1,All
Nina Ahmad,,,,,35,0,0,0,0,0,0,All
Michael Lamb,,,,,,11,0,0,0,0,0,All
Tracie Fountain,,,,,,,2,0,0,0,0,All
Christina M Hartman,,,,,,,,2,0,0,0,All
Rose Rosie Marie Davis,,,,,,,,,0,0,0,All
H Scott Conklin,,,,,,,,,,2,0,All
Write-In,,,,,,,,,,,0,All
Total,"4,642","1,477",73,53,"4,130",599,443,328,151,137,6,All
,President Of The United States - Democrat,,,,Auditor General - Democrat,,,,,,,1
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Nina Ahmad,Tracie Fountain,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,1
Joseph R Biden,23,0,0,0,191,17,23,11,9,8,0,1
Bernie Sanders,,4,0,0,60,17,9,4,2,2,0,1
Write-In,,,0,0,1,1,1,1,0,0,0,1
Tulsi Gabbard,,,,0,0,0,0,2,1,0,0,1
Nina Ahmad,,,,,2,0,0,0,0,0,0,1
Tracie Fountain,,,,,,0,0,0,0,0,0,1
Michael Lamb,,,,,,,0,0,0,0,0,1
Christina M Hartman,,,,,,,,0,0,0,0,1
Rose Rosie Marie Davis,,,,,,,,,0,0,0,1
H Scott Conklin,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,0,1
Total,282,98,4,3,254,35,33,18,12,10,0,1
,President Of The United States - Democrat,,,,Auditor General - Democrat,,,,,,,2
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,2
Joseph R Biden,19,0,0,0,169,33,15,10,6,4,0,2
Bernie Sanders,,8,0,0,57,11,11,5,2,1,0,2
Write-In,,,0,0,3,0,0,2,0,0,1,2
Tulsi Gabbard,,,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,,,2,0,0,0,0,0,0,2
Michael Lamb,,,,,,5,0,0,0,0,0,2
Tracie Fountain,,,,,,,0,0,0,0,0,2
Christina M Hartman,,,,,,,,1,0,0,0,2
H Scott Conklin,,,,,,,,,0,0,0,2
Rose Rosie Marie Davis,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,0,2
Total,256,95,6,0,231,49,26,18,8,5,1,2
,President Of The United States - Democrat,,,,Auditor General - Democrat,,,,,,,3
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,3
Joseph R Biden,19,0,0,0,139,26,24,12,5,5,0,3
Bernie Sanders,,9,0,0,82,15,10,7,5,2,0,3
Write-In,,,0,0,3,0,1,0,0,1,0,3
Tulsi Gabbard,,,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,,,1,0,0,0,0,0,0,3
Michael Lamb,,,,,,1,0,0,0,0,0,3
Tracie Fountain,,,,,,,0,0,0,0,0,3
Christina M Hartman,,,,,,,,0,0,0,0,3
Rose Rosie Marie Davis,,,,,,,,,0,0,0,3
H Scott Conklin,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,0,3
Total,230,130,5,0,225,42,35,19,10,8,0,3
,Auditor General - Democrat,,,,,,,President Of The United States - Democrat,,,,4
,Nina Ahmad,Tracie Fountain,Christina M Hartman,Michael Lamb,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,4
Nina Ahmad,3,0,0,0,0,0,0,116,36,1,1,4
Tracie Fountain,,0,0,0,0,0,0,10,4,1,0,4
Christina M Hartman,,,0,0,0,0,0,8,2,0,1,4
Michael Lamb,,,,0,0,0,0,8,0,2,0,4
H Scott Conklin,,,,,0,0,0,4,2,0,0,4
Rose Rosie Marie Davis,,,,,,0,0,3,2,0,0,4
Write-In,,,,,,,0,1,0,0,0,4
Joseph R Biden,,,,,,,,6,0,0,0,4
Bernie Sanders,,,,,,,,,6,0,0,4
Write-In,,,,,,,,,,0,0,4
Tulsi Gabbard,,,,,,,,,,,0,4
Total,157,15,11,10,6,5,1,156,52,4,2,4
,President Of The United States - Democrat,,,,Auditor General - Democrat,,,,,,,5
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,5
Joseph R Biden,29,0,0,0,158,14,14,11,3,2,0,5
Bernie Sanders,,1,0,0,35,5,4,7,1,2,0,5
