col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,All
,Aaron Bashir,Write-In,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,All
Aaron Bashir,11,0,174,137,123,109,0,All
Write-In,,0,1,1,0,1,0,All
Pete Digiannantonio,,,9,107,87,88,0,All
Gary Grisafi,,,,2,71,59,0,All
Christopher M Vogler,,,,,3,71,0,All
William M Pirolli,,,,,,1,0,All
Write-In,,,,,,,0,All
Total,243,1,199,148,135,124,0,All
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,1
,Aaron Bashir,Write-In,Pete Digiannantonio,Gary Grisafi,William M Pirolli,Christopher M Vogler,Write-In,1
Aaron Bashir,1,0,22,18,13,12,0,1
Write-In,,0,0,0,0,0,0,1
Pete Digiannantonio,,,0,16,12,10,0,1
Gary Grisafi,,,,0,8,8,0,1
William M Pirolli,,,,,0,6,0,1
Christopher M Vogler,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,28,0,24,20,14,13,0,1
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,3
,Aaron Bashir,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,3
Aaron Bashir,1,0,12,10,9,7,0,3
Write-In,,0,0,0,0,0,0,3
Pete Digiannantonio,,,0,8,8,6,0,3
Christopher M Vogler,,,,0,7,4,0,3
William M Pirolli,,,,,0,2,0,3
Gary Grisafi,,,,,,1,0,3
Write-In,,,,,,,0,3
Total,16,0,14,10,10,9,0,3
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,4
,Aaron Bashir,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,4
Aaron Bashir,3,0,20,13,13,13,0,4
Write-In,,0,1,1,0,1,0,4
Pete Digiannantonio,,,1,15,9,13,0,4
William M Pirolli,,,,1,8,7,0,4
Christopher M Vogler,,,,,1,3,0,4
Gary Grisafi,,,,,,0,0,4
Write-In,,,,,,,0,4
Total,28,1,24,18,15,14,0,4
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 172nd District - Republican,,8
,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,Aaron Bashir,Write-In,8
Pete Digiannantonio,5,22,17,16,0,36,0,8
Gary Grisafi,,0,11,10,0,25,0,8
Christopher M Vogler,,,1,13,0,19,0,8
William M Pirolli,,,,0,0,18,0,8
Write-In,,,,,0,0,0,8
Aaron Bashir,,,,,,0,0,8
Write-In,,,,,,,0,8
Total,44,27,22,21,0,41,0,8
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,9
,Aaron Bashir,Write-In,Gary Grisafi,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Write-In,9
Aaron Bashir,0,0,19,18,17,14,0,9
Write-In,,0,0,0,0,0,0,9
Gary Grisafi,,,1,9,14,9,0,9
Pete Digiannantonio,,,,0,9,8,0,9
Christopher M Vogler,,,,,1,10,0,9
William M Pirolli,,,,,,0,0,9
Write-In,,,,,,,0,9
Total,30,0,21,20,19,15,0,9
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 172nd District - Republican,,13
,Pete Digiannantonio,Gary Grisafi,William M Pirolli,Christopher M Vogler,Write-In,Aaron Bashir,Write-In,13
Pete Digiannantonio,3,6,4,3,0,10,0,13
Gary Grisafi,,0,2,2,0,6,0,13
William M Pirolli,,,0,1,0,5,0,13
Christopher M Vogler,,,,0,0,4,0,13
Write-In,,,,,0,0,0,13
Aaron Bashir,,,,,,0,0,13
Write-In,,,,,,,0,13
Total,13,6,5,4,0,12,0,13
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,14
,Aaron Bashir,Write-In,Pete Digiannantonio,Gary Grisafi,William M Pirolli,Christopher M Vogler,Write-In,14
Aaron Bashir,0,0,9,6,5,3,0,14
Write-In,,0,0,0,0,0,0,14
Pete Digiannantonio,,,0,5,5,3,0,14
Gary Grisafi,,,,0,4,2,0,14
William M Pirolli,,,,,0,3,0,14
Christopher M Vogler,,,,,,0,0,14
Write-In,,,,,,,0,14
Total,10,0,10,6,6,4,0,14
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,15
,Aaron Bashir,Write-In,William M Pirolli,Christopher M Vogler,Pete Digiannantonio,Gary Grisafi,Write-In,15
Aaron Bashir,0,0,10,7,7,6,0,15
Write-In,,0,0,0,0,0,0,15
William M Pirolli,,,0,4,7,6,0,15
Christopher M Vogler,,,,0,2,2,0,15
Pete Digiannantonio,,,,,0,4,0,15
Gary Grisafi,,,,,,0,0,15
Write-In,,,,,,,0,15
Total,13,0,10,7,7,6,0,15
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,32
,Aaron Bashir,Write-In,Gary Grisafi,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Write-In,32
Aaron Bashir,1,0,19,19,17,7,0,32
Write-In,,0,0,0,0,0,0,32
Gary Grisafi,,,0,14,13,4,0,32
Pete Digiannantonio,,,,0,13,4,0,32
Christopher M Vogler,,,,,0,4,0,32
William M Pirolli,,,,,,0,0,32
Write-In,,,,,,,0,32
Total,27,0,19,19,17,7,0,32
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,33
,Aaron Bashir,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,33
Aaron Bashir,4,0,12,10,8,8,0,33
Write-In,,0,0,0,0,0,0,33
Pete Digiannantonio,,,0,7,6,7,0,33
Christopher M Vogler,,,,0,8,5,0,33
William M Pirolli,,,,,0,3,0,33
Gary Grisafi,,,,,,0,0,33
Write-In,,,,,,,0,33
Total,19,0,13,11,10,9,0,33
