col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 3rd District - Republican,All
,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,Write-In,All
Denise Furey,46,336,300,155,137,3,24,All
Paul Panepinto,,68,255,124,124,1,19,All
Calvin Tucker,,,31,103,112,0,25,All
Erin Elmore,,,,13,117,4,21,All
John Paul Sutton,,,,,20,1,17,All
Write-In,,,,,,1,4,All
Write-In,,,,,,,2,All
Total,550,513,437,289,285,17,51,All
