col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,All
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,Joe Cox,Sherrie Cohen,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,All
Tiffany Palmer,2,"1,307","1,284","1,222","1,230","1,212","1,212",0,"1,176","1,131","1,095","1,080","1,017",346,292,32,16,8,7,5,31,23,20,10,5,3,All
Jennifer Schultz,,1,"1,286","1,209","1,220","1,215","1,203",0,"1,164","1,113","1,089","1,071","1,017",337,287,27,13,7,6,5,31,19,17,10,5,2,All
Anthony Kyriakakis,,,1,"1,192","1,203","1,203","1,208",0,"1,147","1,100","1,072","1,061",999,324,277,26,13,6,5,4,29,20,19,10,6,2,All
Crystal B Powell,,,,2,"1,211","1,202","1,195",0,"1,072","1,113","1,076","1,059","1,008",244,198,27,15,8,6,4,26,19,17,9,5,3,All
Carmella Jacquinto,,,,,0,"1,210","1,208",0,"1,083","1,107","1,080","1,060","1,005",255,206,27,14,7,6,5,29,21,16,9,4,2,All
Joshua Roberts,,,,,,0,"1,205",0,"1,074","1,105","1,073","1,061","1,003",242,197,25,13,7,6,4,29,18,18,9,5,3,All
James C Crumlish,,,,,,,0,0,"1,070","1,100","1,068","1,060",997,237,192,26,13,7,6,4,28,20,19,9,6,2,All
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Helen Gym,,,,,,,,,1,"1,070","1,047","1,033","1,007",240,204,14,6,1,3,2,19,21,13,6,3,1,All
Isaiah Thomas,,,,,,,,,,3,"1,082","1,076","1,011",175,132,20,12,6,5,4,9,16,12,5,3,3,All
Katherine Gilmore Richardson,,,,,,,,,,,4,"1,053",985,152,119,6,10,2,3,2,16,12,10,5,2,0,All
Derek S Green,,,,,,,,,,,,0,989,136,95,14,7,1,2,1,15,12,13,6,1,3,All
Allan Domb,,,,,,,,,,,,,1,78,50,16,5,4,0,2,4,3,4,1,2,1,All
Kendra Brooks,,,,,,,,,,,,,,1,331,17,2,2,1,0,24,27,13,6,3,2,All
Nicolas O'Rourke,,,,,,,,,,,,,,,0,8,0,0,2,1,18,17,9,2,1,1,All
David Oh,,,,,,,,,,,,,,,,0,38,38,36,33,4,4,4,1,2,0,All
