col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Council 1st District,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Mark F Squilla,525,0,0,"3,067","2,972","2,967","2,825","2,769","2,666","2,574",5,All
Daniel Orsino,,515,0,108,103,103,104,96,91,68,1,All
Write-In,,,1,3,2,1,1,4,1,3,1,All
Tiffany Palmer,,,,14,"3,117","3,113","2,921","2,897","2,787","2,683",6,All
Jennifer Schultz,,,,,15,"3,017","2,840","2,875","2,791","2,668",6,All
Anthony Kyriakakis,,,,,,11,"2,933","2,809","2,774","2,592",6,All
James C Crumlish,,,,,,,6,"2,778","2,771","2,583",5,All
Carmella Jacquinto,,,,,,,,8,"2,742","2,636",5,All
Joshua Roberts,,,,,,,,,5,"2,548",6,All
Crystal B Powell,,,,,,,,,,1,1,All
Write-In,,,,,,,,,,,2,All
Total,"3,812",664,7,"3,354","3,243","3,230","3,048","2,984","2,854","2,742",10,All
,District Council 1st District,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Mark F Squilla,Daniel Orsino,Write-In,Anthony Kyriakakis,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Crystal B Powell,Write-In,1
Mark F Squilla,33,0,0,120,120,122,111,106,107,97,0,1
Daniel Orsino,,19,0,8,8,7,7,7,6,5,0,1
Write-In,,,0,0,1,0,1,0,0,1,0,1
Anthony Kyriakakis,,,,1,119,123,112,110,111,99,0,1
Jennifer Schultz,,,,,1,122,115,113,109,103,0,1
Tiffany Palmer,,,,,,0,115,109,112,101,0,1
Carmella Jacquinto,,,,,,,0,108,108,102,0,1
Joshua Roberts,,,,,,,,0,109,100,0,1
James C Crumlish,,,,,,,,,0,99,0,1
Crystal B Powell,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,0,1
Total,165,28,1,131,131,130,120,115,114,104,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 1st District,,,2
