col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Judge Of The Municipal Court,,Judge Of The Court Of Common Pleas,,,,,,,,All
,David H Conroy,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
David H Conroy,165,0,"2,431","2,404","2,398","2,350","2,299","2,306","2,225",2,All
Write-In,,0,1,2,2,2,1,1,0,8,All
Jennifer Schultz,,,29,"2,343","2,295","2,288","2,258","2,279","2,203",1,All
Tiffany Palmer,,,,19,"2,315","2,309","2,273","2,247","2,202",1,All
James C Crumlish,,,,,35,"2,328","2,238","2,262","2,145",1,All
Anthony Kyriakakis,,,,,,11,"2,232","2,244","2,132",1,All
Carmella Jacquinto,,,,,,,29,"2,214","2,158",1,All
Joshua Roberts,,,,,,,,13,"2,136",1,All
Crystal B Powell,,,,,,,,,12,0,All
Write-In,,,,,,,,,,2,All
Total,"2,887",4,"2,551","2,522","2,519","2,451","2,394","2,378","2,286",12,All
,Judge Of The Municipal Court,,Judge Of The Court Of Common Pleas,,,,,,,,1
,David H Conroy,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,1
David H Conroy,9,0,106,107,100,103,100,99,97,1,1
Write-In,,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,2,106,102,99,98,96,94,0,1
Tiffany Palmer,,,,0,103,101,101,97,95,0,1
Anthony Kyriakakis,,,,,1,97,96,98,90,0,1
James C Crumlish,,,,,,2,97,95,91,0,1
Carmella Jacquinto,,,,,,,2,95,93,0,1
Joshua Roberts,,,,,,,,1,92,0,1
Crystal B Powell,,,,,,,,,1,0,1
Write-In,,,,,,,,,,0,1
Total,129,0,113,112,107,107,105,103,100,1,1
,Judge Of The Municipal Court,,Judge Of The Court Of Common Pleas,,,,,,,,2
,David H Conroy,Write-In,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,2
David H Conroy,9,0,87,88,86,87,83,80,75,0,2
Write-In,,0,0,0,0,0,0,0,0,0,2
James C Crumlish,,,1,85,87,81,82,76,71,0,2
Tiffany Palmer,,,,0,84,80,80,79,75,0,2
Anthony Kyriakakis,,,,,1,80,84,77,72,0,2
Jennifer Schultz,,,,,,1,81,79,75,0,2
Joshua Roberts,,,,,,,0,77,74,0,2
Carmella Jacquinto,,,,,,,,0,72,0,2
Crystal B Powell,,,,,,,,,0,0,2
Write-In,,,,,,,,,,0,2
Total,108,0,95,93,91,90,86,82,77,0,2
,Judge Of The Municipal Court,,Judge Of The Court Of Common Pleas,,,,,,,,3
,David H Conroy,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,3
David H Conroy,8,0,120,115,111,110,112,109,106,1,3
Write-In,,0,0,0,0,0,0,0,0,7,3
Jennifer Schultz,,,2,112,111,107,111,108,107,1,3
Tiffany Palmer,,,,2,110,108,110,105,105,1,3
