col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 2nd District,,,All
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,All
Tiffany Palmer,10,"3,486","3,426","3,404","3,287","3,226","2,738",5,"2,888",385,19,All
Anthony Kyriakakis,,14,"3,426","3,329","3,224","3,226","2,675",5,"2,835",395,20,All
James C Crumlish,,,4,"3,265","3,221","3,221","2,674",4,"2,778",381,19,All
Jennifer Schultz,,,,10,"3,288","3,236","2,741",5,"2,804",359,15,All
Carmella Jacquinto,,,,,3,"3,190","2,736",5,"2,715",336,16,All
Joshua Roberts,,,,,,4,"2,669",4,"2,668",336,17,All
Crystal B Powell,,,,,,,5,1,"2,363",241,8,All
Write-In,,,,,,,,0,3,1,1,All
Kenyatta Johnson,,,,,,,,,123,0,0,All
Michael Bradley,,,,,,,,,,387,0,All
Write-In,,,,,,,,,,,4,All
Total,"3,660","3,608","3,516","3,507","3,356","3,297","2,781",12,"3,125",844,25,All
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 2nd District,,,1
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,1
Anthony Kyriakakis,1,241,236,239,232,231,170,1,203,20,2,1
Tiffany Palmer,,0,236,235,230,227,172,1,204,16,2,1
Jennifer Schultz,,,0,231,231,230,171,1,201,17,1,1
James C Crumlish,,,,0,229,231,168,0,198,18,2,1
Carmella Jacquinto,,,,,0,227,170,1,194,16,2,1
Joshua Roberts,,,,,,0,169,0,193,16,2,1
Crystal B Powell,,,,,,,0,1,148,10,0,1
Write-In,,,,,,,,0,1,0,0,1
Kenyatta Johnson,,,,,,,,,2,0,0,1
Michael Bradley,,,,,,,,,,24,0,1
Write-In,,,,,,,,,,,0,1
Total,251,246,244,243,235,235,172,1,216,45,2,1
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 2nd District,,,2
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
Tiffany Palmer,2,206,197,191,186,180,151,1,173,19,5,2
Anthony Kyriakakis,,1,196,184,179,176,143,1,173,18,5,2
James C Crumlish,,,0,177,179,178,146,1,162,19,5,2
Jennifer Schultz,,,,1,179,177,149,1,156,17,4,2
Carmella Jacquinto,,,,,0,178,150,1,156,14,4,2
Joshua Roberts,,,,,,0,146,1,151,14,4,2
Crystal B Powell,,,,,,,0,0,132,11,2,2
Write-In,,,,,,,,0,1,0,0,2
Kenyatta Johnson,,,,,,,,,9,0,0,2
Michael Bradley,,,,,,,,,,24,0,2
Write-In,,,,,,,,,,,0,2
Total,218,213,201,194,189,183,154,1,188,48,5,2
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 2nd District,,,3
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Tiffany Palmer,0,290,285,278,272,260,234,0,231,38,1,3
Anthony Kyriakakis,,1,280,272,266,258,228,0,225,41,1,3
James C Crumlish,,,0,267,265,258,228,0,223,35,1,3
Jennifer Schultz,,,,0,271,261,234,0,222,33,1,3
Carmella Jacquinto,,,,,0,257,233,0,219,30,1,3
Joshua Roberts,,,,,,0,226,0,211,33,1,3
Crystal B Powell,,,,,,,0,0,198,22,0,3
Write-In,,,,,,,,0,0,0,0,3
Kenyatta Johnson,,,,,,,,,15,0,0,3
Michael Bradley,,,,,,,,,,26,0,3
Write-In,,,,,,,,,,,0,3
Total,304,298,289,284,276,264,235,0,251,71,1,3
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 2nd District,,,4
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,4
Tiffany Palmer,0,241,236,236,230,221,202,0,206,28,0,4
Anthony Kyriakakis,,0,234,240,226,224,197,0,202,29,0,4
Jennifer Schultz,,,0,227,233,225,205,0,203,28,0,4
James C Crumlish,,,,0,226,221,196,0,197,30,0,4
Carmella Jacquinto,,,,,0,223,205,0,193,28,0,4
Joshua Roberts,,,,,,0,195,0,186,30,0,4
Crystal B Powell,,,,,,,0,0,175,24,0,4
Write-In,,,,,,,,0,0,0,0,4
Kenyatta Johnson,,,,,,,,,8,0,0,4
Michael Bradley,,,,,,,,,,26,0,4
Write-In,,,,,,,,,,,0,4
Total,252,251,248,247,238,231,207,0,225,61,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 2nd District,,,5
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Tiffany Palmer,0,131,128,128,121,118,110,0,118,10,1,5
Anthony Kyriakakis,,0,129,127,120,118,109,0,113,11,1,5
James C Crumlish,,,0,124,119,116,109,0,110,12,1,5
Jennifer Schultz,,,,0,122,118,111,0,113,10,1,5
Carmella Jacquinto,,,,,0,115,111,0,108,8,1,5
Joshua Roberts,,,,,,1,108,0,105,9,1,5
