col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,1,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,128,120,45,43,0,111,109,106,103,100,57,49,42,40,39,17,14,8,7,4,2,2,1,1
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Al Taubenberger,David Oh,Dan Tinney,Matt Wolfe,Bill Heeney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Clarc King,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Write-In,2
Daniel D Mccaffery,2,86,5,3,0,83,80,82,78,81,10,10,7,5,5,13,7,2,2,3,2,1,0,2
Amanda Green-Hawkins,,2,2,1,0,81,81,82,79,78,3,4,3,1,1,14,5,3,2,2,2,1,0,2
Megan Mccarthy King,,,2,48,0,4,4,2,3,4,45,39,40,41,38,4,2,5,1,0,0,2,0,2
Christylee Peck,,,,0,0,2,2,4,3,2,46,38,37,40,36,1,3,4,1,1,0,2,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Allan Domb,,,,,,1,80,77,75,75,4,5,7,1,3,11,5,2,1,1,0,1,0,2
Helen Gym,,,,,,,0,78,79,76,4,3,4,0,2,13,5,1,0,0,3,0,0,2
Isaiah Thomas,,,,,,,,1,80,80,4,5,0,1,1,13,7,1,0,1,1,0,0,2
Katherine Gilmore Richardson,,,,,,,,,0,76,5,3,4,1,1,12,5,1,0,1,1,0,0,2
Derek S Green,,,,,,,,,,0,5,4,2,2,1,8,3,1,0,1,1,0,0,2
Al Taubenberger,,,,,,,,,,,0,40,38,37,39,0,1,1,1,1,1,1,0,2
David Oh,,,,,,,,,,,,1,36,37,38,1,1,3,1,1,1,2,0,2
Dan Tinney,,,,,,,,,,,,,0,38,36,4,3,2,0,0,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,0,36,1,3,4,0,0,0,1,0,2
Bill Heeney,,,,,,,,,,,,,,,1,0,1,3,0,0,0,0,0,2
Kendra Brooks,,,,,,,,,,,,,,,,0,8,2,1,0,2,1,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Maj Toure,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,2
Clarc King,,,,,,,,,,,,,,,,,,,0,2,0,2,0,2
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,1,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,102,95,60,55,0,91,90,90,87,85,58,49,46,45,44,20,11,8,3,3,3,3,0,2
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Isaiah Thomas,Helen Gym,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Joe Cox,Write-In,3
Daniel D Mccaffery,2,90,0,0,0,84,83,82,84,82,11,8,6,4,3,7,6,0,0,0,0,0,0,3
Amanda Green-Hawkins,,1,0,0,0,86,87,83,86,83,7,4,3,3,2,9,6,0,0,0,0,0,0,3
Megan Mccarthy King,,,0,30,0,2,2,2,2,2,30,29,29,28,27,0,0,2,1,1,0,0,0,3
Christylee Peck,,,,0,0,0,0,0,0,0,30,28,29,26,27,0,0,2,1,1,0,0,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derek S Green,,,,,,0,87,83,86,83,4,1,1,0,1,6,5,0,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,,0,85,85,84,3,0,0,1,1,6,2,0,0,0,0,0,0,3
Allan Domb,,,,,,,,0,83,83,4,2,1,2,0,4,1,0,0,0,0,0,0,3
Isaiah Thomas,,,,,,,,,0,83,4,3,1,1,1,4,3,0,0,0,0,0,0,3
Helen Gym,,,,,,,,,,0,4,2,2,2,0,4,2,0,0,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,0,37,38,33,30,2,3,2,1,1,0,0,0,3
David Oh,,,,,,,,,,,,0,35,31,28,0,2,0,0,0,0,0,0,3
Bill Heeney,,,,,,,,,,,,,0,31,30,0,1,2,0,1,0,0,0,3
Dan Tinney,,,,,,,,,,,,,,0,29,1,1,1,0,0,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,0,1,0,2,0,1,0,0,0,3
Kendra Brooks,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,97,96,36,31,0,90,90,89,89,88,46,39,38,36,31,11,8,2,1,1,0,0,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Allan Domb,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Derek S Green,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,4
Daniel D Mccaffery,1,71,2,0,0,65,67,67,62,64,6,5,2,5,1,8,6,1,1,0,0,0,0,4
Amanda Green-Hawkins,,1,0,1,0,61,64,64,63,63,3,1,1,1,1,11,7,1,2,1,0,0,0,4
Christylee Peck,,,0,23,0,5,1,1,1,0,24,22,21,21,18,0,0,2,0,1,1,0,0,4
Megan Mccarthy King,,,,2,0,2,1,1,0,0,21,19,20,20,18,1,0,2,1,2,1,0,0,4
Write-In,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,0,64,67,64,64,7,5,4,4,0,2,0,1,1,1,2,0,0,4
Isaiah Thomas,,,,,,,1,64,63,63,2,1,2,0,0,5,4,0,2,1,0,0,0,4
Helen Gym,,,,,,,,0,63,61,5,4,2,4,0,5,4,0,2,1,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,1,64,1,1,1,0,0,5,3,0,0,0,0,0,0,4
Derek S Green,,,,,,,,,,0,1,1,0,1,0,3,2,0,1,0,1,0,0,4
David Oh,,,,,,,,,,,1,27,25,25,22,1,2,2,2,1,2,0,0,4
Al Taubenberger,,,,,,,,,,,,0,26,26,22,0,0,1,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,0,23,22,0,0,1,0,0,0,0,0,4
Dan Tinney,,,,,,,,,,,,,,0,21,0,0,0,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,,,,0,8,1,1,1,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,1,1,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,82,76,26,26,1,74,74,73,69,68,34,31,29,29,22,13,9,3,3,2,2,0,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Al Taubenberger,David Oh,Matt Wolfe,Dan Tinney,Bill Heeney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Maj Toure,Write-In,5
Daniel D Mccaffery,1,162,8,1,0,166,165,157,156,154,12,14,9,10,5,15,7,1,1,1,0,0,0,5
Amanda Green-Hawkins,,0,4,1,0,162,158,156,157,156,4,9,8,3,2,8,4,1,0,0,0,0,0,5
Megan Mccarthy King,,,0,98,0,8,11,5,4,2,99,95,93,93,88,4,5,2,1,0,1,1,0,5
Christylee Peck,,,,0,0,5,5,5,0,0,94,91,87,89,84,3,6,2,0,0,1,1,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,0,164,161,157,158,9,14,4,6,3,13,7,4,1,0,0,0,0,5
Allan Domb,,,,,,,0,158,157,151,14,12,7,13,2,8,2,3,1,1,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,1,155,152,4,8,5,4,1,8,2,2,0,0,1,0,0,5
Derek S Green,,,,,,,,,0,155,4,5,3,1,1,4,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,,,,,1,2,6,3,0,0,4,2,0,0,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,0,103,94,98,89,2,3,0,0,0,1,0,0,5
David Oh,,,,,,,,,,,,0,94,94,89,4,4,2,0,0,1,0,0,5
Matt Wolfe,,,,,,,,,,,,,1,92,89,0,2,0,1,1,0,1,0,5
Dan Tinney,,,,,,,,,,,,,,0,91,5,4,0,1,1,0,1,0,5
Bill Heeney,,,,,,,,,,,,,,,2,0,2,0,1,0,0,1,0,5
Kendra Brooks,,,,,,,,,,,,,,,,0,8,3,0,1,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,186,171,112,103,0,181,180,168,163,163,115,115,107,105,97,18,13,4,2,2,1,1,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,David Oh,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Kendra Brooks,Joe Cox,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,6
Amanda Green-Hawkins,0,122,1,1,0,120,119,114,113,112,8,4,4,2,2,7,6,5,1,1,1,0,0,6
Daniel D Mccaffery,,3,0,2,0,115,115,113,110,110,9,6,4,2,2,6,4,5,1,1,0,2,0,6
Christylee Peck,,,0,21,0,1,1,1,1,0,20,23,21,22,20,0,0,0,1,0,0,0,0,6
Megan Mccarthy King,,,,0,0,1,2,3,2,2,18,22,21,21,19,0,0,1,0,0,0,1,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Isaiah Thomas,,,,,,0,114,111,111,113,4,0,1,0,0,6,3,5,0,0,1,0,0,6
Helen Gym,,,,,,,0,116,112,112,6,3,4,1,1,5,3,5,2,2,0,1,0,6
Allan Domb,,,,,,,,0,109,110,8,3,3,2,0,1,1,2,1,0,1,2,0,6
Katherine Gilmore Richardson,,,,,,,,,0,110,2,4,4,1,2,2,2,2,0,0,1,0,0,6
Derek S Green,,,,,,,,,,0,3,0,2,0,0,3,1,4,0,0,1,1,0,6
David Oh,,,,,,,,,,,1,23,23,23,20,1,2,0,2,0,1,0,0,6
Dan Tinney,,,,,,,,,,,,0,23,23,23,0,2,0,1,0,0,1,0,6
Al Taubenberger,,,,,,,,,,,,,0,25,21,0,0,0,1,0,0,0,0,6
Bill Heeney,,,,,,,,,,,,,,0,22,0,0,0,1,0,0,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,6
Kendra Brooks,,,,,,,,,,,,,,,,0,3,6,2,2,0,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,0,1,2,1,2,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,0,2,1,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,1,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,132,131,25,25,0,124,123,121,116,115,33,30,28,27,24,8,7,7,4,3,2,2,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,7
Daniel D Mccaffery,0,124,11,4,0,125,119,119,117,115,20,16,9,10,10,12,11,4,4,2,1,1,0,7
Amanda Green-Hawkins,,2,0,0,0,116,115,112,116,109,9,6,3,5,2,9,9,2,3,2,1,1,0,7
Megan Mccarthy King,,,0,45,0,7,2,5,2,4,47,46,46,46,46,5,5,3,2,0,0,1,0,7
Christylee Peck,,,,0,0,2,2,2,3,5,40,44,44,42,45,2,1,2,1,0,0,1,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,0,118,117,116,114,13,6,1,3,4,9,5,1,3,1,1,1,0,7
Derek S Green,,,,,,,0,117,114,110,8,5,1,3,1,7,5,1,0,1,0,0,0,7
Isaiah Thomas,,,,,,,,1,113,108,7,6,1,0,3,7,7,3,1,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,0,110,2,3,0,3,3,8,6,2,3,0,0,1,0,7
Allan Domb,,,,,,,,,,0,6,6,4,4,4,4,2,1,0,0,0,0,0,7
David Oh,,,,,,,,,,,1,52,50,51,49,3,3,0,1,2,1,0,0,7
Al Taubenberger,,,,,,,,,,,,0,49,49,50,1,2,1,1,0,0,0,0,7
Bill Heeney,,,,,,,,,,,,,0,52,50,2,2,2,0,2,1,1,0,7
Matt Wolfe,,,,,,,,,,,,,,0,49,1,2,2,1,1,0,1,0,7
Dan Tinney,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,7
Kendra Brooks,,,,,,,,,,,,,,,,0,11,2,2,0,0,1,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,3,1,0,0,1,0,7
Maj Toure,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,1,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,,0,3,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,151,138,58,51,0,135,128,128,127,125,68,62,58,58,57,17,16,8,5,4,3,2,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,David Oh,Al Taubenberger,Dan Tinney,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,8
Daniel D Mccaffery,3,115,5,1,0,107,108,102,103,98,18,14,4,3,3,13,7,3,1,0,0,0,0,8
Amanda Green-Hawkins,,0,1,1,0,108,108,107,105,101,10,7,2,0,1,14,7,2,1,0,0,0,0,8
Megan Mccarthy King,,,0,16,0,3,1,1,1,2,20,19,21,18,18,0,0,1,0,1,1,0,0,8
Christylee Peck,,,,0,0,3,2,1,1,2,13,13,16,15,15,0,0,1,0,1,1,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Allan Domb,,,,,,0,108,103,103,99,12,9,3,3,1,9,2,1,1,0,0,0,0,8
Helen Gym,,,,,,,0,109,105,105,7,7,1,0,2,9,4,1,0,0,0,0,0,8
Derek S Green,,,,,,,,1,108,103,3,4,1,0,0,11,7,1,0,0,0,0,0,8
Isaiah Thomas,,,,,,,,,0,103,8,4,1,1,1,9,4,2,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,,,0,2,5,2,1,3,7,3,1,0,0,0,0,0,8
David Oh,,,,,,,,,,,0,22,17,17,16,3,1,2,1,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,,0,17,16,16,3,2,1,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,,0,17,17,1,0,1,0,1,1,0,0,8
Bill Heeney,,,,,,,,,,,,,,0,16,1,0,1,0,1,1,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,8,1,1,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,,0,1,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,131,123,24,18,0,120,118,116,116,109,36,30,22,20,19,17,9,4,1,1,1,0,0,8
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,9
,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Allan Domb,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Maj Toure,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,9
Isaiah Thomas,1,132,129,130,122,8,2,2,0,1,10,7,2,1,1,1,1,1,133,130,3,3,0,9
Helen Gym,,0,128,123,123,6,0,2,0,1,6,6,4,1,0,1,1,1,125,123,3,3,0,9
Katherine Gilmore Richardson,,,0,127,124,6,2,2,1,1,6,4,2,0,1,0,0,0,127,128,1,2,0,9
Derek S Green,,,,0,121,5,2,0,0,0,6,3,0,0,1,0,0,0,129,125,2,0,0,9
Allan Domb,,,,,2,2,1,2,1,1,2,2,0,0,0,1,1,0,119,121,1,2,0,9
David Oh,,,,,,0,25,23,21,23,2,1,1,1,0,0,0,0,8,7,22,21,0,9
Al Taubenberger,,,,,,,0,24,25,24,1,0,0,0,0,0,0,0,2,5,22,21,0,9
Bill Heeney,,,,,,,,0,25,24,0,1,1,0,0,0,0,0,0,5,20,23,0,9
Dan Tinney,,,,,,,,,0,24,0,0,0,0,0,0,0,0,1,5,20,20,0,9
Matt Wolfe,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,2,22,21,0,9
Kendra Brooks,,,,,,,,,,,0,7,1,0,1,0,0,1,9,8,1,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,0,3,0,0,0,0,1,5,6,0,1,0,9
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,3,3,1,1,0,9
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,9
Clarc King,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,1,132,4,0,0,9
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,0,1,3,0,9
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,21,0,9
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,148,136,136,135,130,34,29,28,27,26,12,9,4,2,1,1,1,1,147,146,27,25,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,David Oh,Al Taubenberger,Kendra Brooks,Dan Tinney,Matt Wolfe,Bill Heeney,Nicolas O'Rourke,Sherrie Cohen,Maj Toure,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,10
