col_1,col_2,col_3,col_4,col_5,col_6,division
,Sheriff,,District Council 2nd District,,,All
,Rochelle Bilal,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,All
Rochelle Bilal,136,0,"5,938",124,3,All
Write-In,,1,3,0,1,All
Kenyatta Johnson,,,209,0,0,All
Michael Bradley,,,,312,0,All
Write-In,,,,,1,All
Total,"6,201",5,"6,150",436,5,All
,Sheriff,,District Council 2nd District,,,1
,Rochelle Bilal,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,1
Rochelle Bilal,3,0,74,2,0,1
Write-In,,0,0,0,0,1
Kenyatta Johnson,,,4,0,0,1
Michael Bradley,,,,4,0,1
Write-In,,,,,0,1
Total,79,0,78,6,0,1
,District Council 2nd District,,,Sheriff,,2
,Kenyatta Johnson,Michael Bradley,Write-In,Rochelle Bilal,Write-In,2
Kenyatta Johnson,5,0,0,105,0,2
Michael Bradley,,1,0,1,0,2
Write-In,,,0,0,0,2
Rochelle Bilal,,,,4,0,2
Write-In,,,,,0,2
Total,110,2,0,110,0,2
,Sheriff,,District Council 2nd District,,,3
,Rochelle Bilal,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Rochelle Bilal,7,0,212,6,0,3
Write-In,,0,0,0,0,3
Kenyatta Johnson,,,8,0,0,3
Michael Bradley,,,,1,0,3
Write-In,,,,,0,3
Total,225,0,220,7,0,3
,Sheriff,,District Council 2nd District,,,5
,Rochelle Bilal,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Rochelle Bilal,8,0,243,2,0,5
Write-In,,0,0,0,0,5
Kenyatta Johnson,,,5,0,0,5
Michael Bradley,,,,3,0,5
Write-In,,,,,0,5
Total,253,0,248,5,0,5
,Sheriff,,District Council 2nd District,,,6
,Rochelle Bilal,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
Rochelle Bilal,5,0,117,3,0,6
Write-In,,0,0,0,0,6
Kenyatta Johnson,,,2,0,0,6
Michael Bradley,,,,2,0,6
Write-In,,,,,0,6
Total,125,0,119,5,0,6
,Sheriff,,District Council 2nd District,,,7
,Rochelle Bilal,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Rochelle Bilal,7,0,128,1,0,7
Write-In,,0,0,0,0,7
Kenyatta Johnson,,,5,0,0,7
Michael Bradley,,,,3,0,7
Write-In,,,,,0,7
Total,136,0,133,4,0,7
,District Council 2nd District,,,Sheriff,,8
,Kenyatta Johnson,Michael Bradley,Write-In,Rochelle Bilal,Write-In,8
