col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,District Council 7th District,,Council At Large,,,,,,,,,,,,,,,,,,All
,Maria Quiñones Sánchez,Write-In,Isaiah Thomas,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,David Oh,Bill Heeney,Al Taubenberger,Matt Wolfe,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,All
Maria Quiñones Sánchez,13,0,"2,187","2,123","2,145","2,128","2,094",188,102,114,75,67,166,115,38,36,34,16,17,2,All
Write-In,,0,0,3,1,0,0,4,5,3,4,3,1,1,0,0,2,0,1,6,All
Isaiah Thomas,,,17,"2,050","2,081","2,088","2,046",74,32,36,14,13,114,75,20,15,13,8,5,2,All
Allan Domb,,,,10,"2,047","2,039","2,012",100,50,55,25,32,61,27,12,10,9,5,11,1,All
Helen Gym,,,,,2,"2,052","2,020",84,27,44,13,15,113,76,14,13,21,8,6,2,All
Derek S Green,,,,,,2,"2,026",72,21,34,13,11,79,48,16,12,11,6,5,2,All
Katherine Gilmore Richardson,,,,,,,4,45,24,37,16,13,71,45,7,9,10,4,3,2,All
David Oh,,,,,,,,17,296,312,279,275,28,15,20,13,10,10,8,1,All
Bill Heeney,,,,,,,,,23,302,291,283,11,9,9,7,4,3,7,2,All
Al Taubenberger,,,,,,,,,,5,283,283,12,8,9,2,6,4,6,1,All
Matt Wolfe,,,,,,,,,,,2,273,6,10,8,6,4,3,5,0,All
Dan Tinney,,,,,,,,,,,,0,3,6,3,5,7,2,10,3,All
Kendra Brooks,,,,,,,,,,,,,3,121,14,22,27,9,9,0,All
Nicolas O'Rourke,,,,,,,,,,,,,,0,5,18,14,8,6,0,All
Maj Toure,,,,,,,,,,,,,,,6,9,6,2,5,0,All
Joe Cox,,,,,,,,,,,,,,,,0,10,15,8,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,1,2,3,3,All
Clarc King,,,,,,,,,,,,,,,,,,2,4,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,481",9,"2,262","2,199","2,196","2,179","2,135",470,405,389,339,324,202,140,56,50,43,29,26,8,All
,District Council 7th District,,Council At Large,,,,,,,,,,,,,,,,,,1
,Maria Quiñones Sánchez,Write-In,Isaiah Thomas,Allan Domb,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Al Taubenberger,Bill Heeney,David Oh,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,1
Maria Quiñones Sánchez,0,0,45,39,39,39,37,2,2,3,1,2,2,2,0,0,0,0,0,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Isaiah Thomas,,,0,39,39,39,37,1,0,2,0,1,2,2,0,0,0,0,0,0,1
Allan Domb,,,,2,37,38,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,,,0,38,36,0,0,1,0,0,2,2,0,0,0,0,0,0,1
Helen Gym,,,,,,0,35,0,0,1,0,0,1,1,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
Al Taubenberger,,,,,,,,0,4,4,4,4,0,0,0,0,0,0,0,0,1
Bill Heeney,,,,,,,,,0,3,4,3,0,0,0,0,0,0,0,0,1
David Oh,,,,,,,,,,0,3,4,0,0,0,0,0,0,0,0,1
Dan Tinney,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,1
Matt Wolfe,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Kendra Brooks,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,47,0,45,41,39,39,37,5,5,5,4,4,2,2,0,0,0,0,0,0,1
,District Council 7th District,,Council At Large,,,,,,,,,,,,,,,,,,2
,Maria Quiñones Sánchez,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,David Oh,Al Taubenberger,Bill Heeney,Kendra Brooks,Matt Wolfe,Dan Tinney,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Maj Toure,Joe Cox,Write-In,Steve Cherniavsky,2
Maria Quiñones Sánchez,0,0,85,79,78,79,78,5,4,2,9,2,1,5,3,0,2,1,1,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
