col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Amanda Green-Hawkins,,0,1,2,0,150,115,130,117,121,64,49,10,7,10,4,5,11,3,4,2,1,0,2
Megan Mccarthy King,,,1,28,0,11,23,8,10,7,4,0,28,25,23,24,19,2,3,1,1,2,0,2
Christylee Peck,,,,0,0,9,20,10,7,6,6,1,25,23,23,23,19,1,1,0,0,2,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,,,,0,138,147,132,129,73,45,13,10,9,2,2,8,3,3,1,1,0,2
Allan Domb,,,,,,,1,116,111,97,34,14,22,17,13,12,4,4,4,4,3,3,0,2
Katherine Gilmore Richardson,,,,,,,,0,118,120,53,29,4,8,9,4,3,3,2,2,0,1,0,2
Derek S Green,,,,,,,,,0,109,38,23,7,3,4,4,0,8,2,1,1,1,0,2
Isaiah Thomas,,,,,,,,,,0,39,26,7,4,3,0,3,5,2,1,0,1,0,2
Kendra Brooks,,,,,,,,,,,0,58,3,5,2,0,0,4,1,2,0,1,0,2
Nicolas O'Rourke,,,,,,,,,,,,0,1,0,1,0,0,3,0,0,0,0,0,2
David Oh,,,,,,,,,,,,,0,24,25,25,20,1,1,0,0,0,0,2
Dan Tinney,,,,,,,,,,,,,,0,25,25,22,1,1,0,0,1,0,2
Al Taubenberger,,,,,,,,,,,,,,,0,23,21,0,0,0,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,,0,21,1,1,0,0,0,0,2
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,3,3,0,0,2
Joe Cox,,,,,,,,,,,,,,,,,,,,0,4,0,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,200,184,42,38,0,195,170,163,149,141,91,61,45,37,36,31,24,13,7,6,4,4,0,2
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,3
Daniel D Mccaffery,0,255,13,4,1,255,198,201,193,186,117,93,27,23,16,14,8,16,10,6,3,0,0,3
Amanda Green-Hawkins,,1,2,3,0,235,188,195,189,181,109,92,19,12,9,9,3,13,8,7,4,0,0,3
Megan Mccarthy King,,,0,26,0,12,20,8,7,8,2,1,29,23,23,25,20,0,2,4,3,0,0,3
Christylee Peck,,,,0,0,5,14,0,3,3,3,2,20,20,21,19,18,0,2,4,4,0,0,3
Write-In,,,,,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,,,,1,201,200,192,189,103,77,19,20,12,8,4,18,8,4,2,0,0,3
Allan Domb,,,,,,,1,167,149,156,48,27,28,32,17,15,10,8,5,6,2,0,0,3
Katherine Gilmore Richardson,,,,,,,,0,173,170,68,50,5,14,3,3,2,8,5,3,2,0,0,3
Isaiah Thomas,,,,,,,,,0,170,65,53,6,4,0,1,1,9,4,6,2,0,0,3
Derek S Green,,,,,,,,,,0,53,39,9,7,1,1,1,9,3,4,1,0,0,3
Kendra Brooks,,,,,,,,,,,0,102,3,12,1,3,0,11,4,4,4,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,0,2,1,0,3,0,6,4,2,3,0,0,3
David Oh,,,,,,,,,,,,,0,24,27,28,21,1,2,1,1,0,0,3
Dan Tinney,,,,,,,,,,,,,,0,21,21,22,0,0,1,1,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,0,22,20,0,2,1,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,,0,21,1,0,2,2,0,0,3
Bill Heeney,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,3,1,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,,,0,2,2,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,,0,4,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,294,280,43,34,1,283,236,221,215,208,132,103,53,48,38,36,27,20,13,12,8,0,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Sherrie Cohen,Bill Heeney,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,4
Daniel D Mccaffery,0,202,17,3,0,212,192,164,178,168,107,74,15,12,11,7,20,1,13,4,3,1,0,4
Amanda Green-Hawkins,,1,1,2,0,187,184,146,165,156,89,65,6,7,4,3,16,0,8,2,2,1,0,4
Megan Mccarthy King,,,0,32,0,18,15,21,13,12,4,0,32,26,23,24,2,19,5,4,1,1,0,4
Christylee Peck,,,,0,0,7,5,16,7,7,0,0,29,24,19,23,1,20,1,3,1,1,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,,,1,192,167,170,162,87,58,15,7,11,4,18,1,11,1,2,1,0,4
Katherine Gilmore Richardson,,,,,,,0,152,163,161,71,47,8,3,10,1,8,1,9,3,1,1,0,4
Allan Domb,,,,,,,,0,132,139,40,19,25,16,15,12,9,4,2,2,2,0,0,4
Isaiah Thomas,,,,,,,,,0,147,59,42,8,8,4,4,8,0,9,3,2,1,0,4
Derek S Green,,,,,,,,,,0,49,29,6,7,3,3,9,1,7,2,1,0,0,4
Kendra Brooks,,,,,,,,,,,0,77,1,1,4,0,16,0,6,2,3,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,0,1,0,0,0,5,0,3,0,0,0,0,4
David Oh,,,,,,,,,,,,,0,28,22,27,4,17,2,2,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,,0,19,26,2,17,1,1,1,0,0,4
Dan Tinney,,,,,,,,,,,,,,,0,19,0,15,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,0,1,17,0,1,1,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,1,4,0,1,0,0,4
Bill Heeney,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,1,2,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,1,2,1,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,254,221,50,37,0,237,214,198,196,186,117,80,47,37,32,31,23,20,15,8,5,2,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Bill Heeney,Sherrie Cohen,Maj Toure,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,5
Daniel D Mccaffery,0,112,7,2,0,122,113,111,105,104,45,29,11,5,1,3,1,4,2,2,2,1,0,5
Amanda Green-Hawkins,,0,0,0,0,105,90,94,91,88,36,23,6,1,0,1,1,3,1,2,1,1,0,5
Megan Mccarthy King,,,0,18,0,8,10,6,5,5,3,1,18,17,15,12,10,0,2,0,0,0,0,5
Christylee Peck,,,,0,0,4,6,2,0,1,0,0,17,15,16,12,10,0,1,0,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,0,105,106,100,95,40,26,8,3,1,2,0,3,2,1,2,0,0,5
Allan Domb,,,,,,,1,93,88,91,20,14,12,7,2,6,1,1,1,2,1,0,0,5
Katherine Gilmore Richardson,,,,,,,,0,96,94,29,18,7,3,0,2,1,1,2,0,0,0,0,5
Isaiah Thomas,,,,,,,,,0,88,28,17,2,2,0,0,0,2,1,1,1,1,0,5
Derek S Green,,,,,,,,,,0,22,11,6,4,1,1,1,1,1,1,1,1,0,5
Kendra Brooks,,,,,,,,,,,0,31,3,0,0,0,0,3,1,0,2,1,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,5
David Oh,,,,,,,,,,,,,0,19,16,12,11,0,1,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,,,0,13,11,10,0,1,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,0,10,10,0,1,0,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,142,116,26,20,0,131,124,115,109,106,48,32,29,21,16,15,11,4,3,2,2,1,0,5
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,6
,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,David Oh,Al Taubenberger,Nicolas O'Rourke,Matt Wolfe,Dan Tinney,Bill Heeney,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Joe Cox,Clarc King,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,6
Allan Domb,4,174,151,144,139,37,33,31,22,16,17,9,6,2,3,1,1,0,186,175,25,23,0,6
Helen Gym,,0,162,149,154,55,19,12,35,4,6,1,8,1,2,1,0,0,187,182,8,6,0,6
Katherine Gilmore Richardson,,,0,140,139,34,14,10,15,3,9,1,4,2,1,1,1,0,161,156,5,3,0,6
Derek S Green,,,,0,141,23,9,15,10,1,4,0,3,1,2,1,1,0,157,146,7,6,0,6
Isaiah Thomas,,,,,0,30,7,9,19,2,0,0,4,1,0,2,1,0,155,150,4,5,0,6
Kendra Brooks,,,,,,0,1,0,39,1,3,0,4,1,0,1,0,0,53,49,4,2,0,6
David Oh,,,,,,,0,35,0,27,27,24,2,1,2,0,0,0,17,15,28,27,0,6
Al Taubenberger,,,,,,,,0,0,23,22,19,1,2,2,1,1,0,19,16,24,25,0,6
Nicolas O'Rourke,,,,,,,,,0,0,0,0,2,0,0,1,0,0,35,33,3,2,0,6
Matt Wolfe,,,,,,,,,,0,23,24,0,2,2,1,1,0,5,5,29,29,0,6
Dan Tinney,,,,,,,,,,,0,21,0,0,1,0,0,0,5,5,24,22,0,6
Bill Heeney,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,24,22,0,6
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,10,11,0,0,0,6
Maj Toure,,,,,,,,,,,,,,1,1,0,0,0,2,2,2,2,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,2,2,2,2,0,6
Joe Cox,,,,,,,,,,,,,,,,0,2,0,1,2,1,1,0,6
Clarc King,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,6
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,0,197,8,5,0,6
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,0,0,2,0,6
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,0,35,0,6
Christylee Peck,,,,,,,,,,,,,,,,,,,,,,1,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,229,207,177,168,164,61,55,52,39,36,35,26,12,5,4,3,2,0,222,211,45,43,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,David Oh,Dan Tinney,Nicolas O'Rourke,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,7
Daniel D Mccaffery,0,251,10,8,0,255,231,241,235,226,69,19,17,43,15,4,5,16,1,3,1,3,0,7
Amanda Green-Hawkins,,0,4,1,0,245,225,234,225,218,66,14,13,44,11,2,3,12,2,4,1,3,0,7
Megan Mccarthy King,,,0,38,0,14,15,8,6,6,4,40,33,2,31,31,29,3,3,1,5,1,0,7
Christylee Peck,,,,1,0,11,11,6,5,4,3,39,33,2,33,32,30,2,2,1,5,2,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,1,235,244,225,220,67,18,15,41,9,1,3,18,3,3,2,4,0,7
Allan Domb,,,,,,,1,227,215,209,41,21,20,18,12,4,4,6,2,1,0,2,0,7
Katherine Gilmore Richardson,,,,,,,,1,226,217,48,11,10,25,7,0,1,6,3,1,1,1,0,7
Derek S Green,,,,,,,,,0,224,33,9,3,21,7,1,2,6,1,2,0,1,0,7
Isaiah Thomas,,,,,,,,,,0,33,5,2,22,6,1,1,6,1,3,0,2,0,7
Kendra Brooks,,,,,,,,,,,0,3,13,54,2,1,1,13,1,4,1,2,0,7
David Oh,,,,,,,,,,,,8,38,3,37,34,31,4,3,1,3,3,0,7
Dan Tinney,,,,,,,,,,,,,0,3,35,32,29,2,1,0,2,1,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,0,1,0,1,8,1,2,0,2,0,7
Al Taubenberger,,,,,,,,,,,,,,,0,32,32,0,0,0,2,1,0,7
Matt Wolfe,,,,,,,,,,,,,,,,1,32,0,1,0,3,1,0,7
Bill Heeney,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,0,4,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,1,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,1,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,290,273,54,51,0,288,265,264,254,244,85,73,56,55,49,39,37,20,7,7,6,6,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,David Oh,Nicolas O'Rourke,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Sherrie Cohen,Maj Toure,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,8
Daniel D Mccaffery,0,237,4,5,0,237,200,195,191,184,88,30,57,10,6,6,2,14,9,8,3,2,1,8
Amanda Green-Hawkins,,0,2,2,0,228,191,190,185,182,80,25,54,7,6,4,3,14,9,7,3,2,1,8
Megan Mccarthy King,,,0,28,0,8,14,4,7,3,3,25,2,27,24,26,25,1,2,0,2,0,0,8
Christylee Peck,,,,0,0,5,14,3,5,3,2,27,1,26,25,25,25,1,2,0,2,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,,0,201,197,185,183,79,24,49,9,9,7,3,13,8,7,2,2,1,8
Allan Domb,,,,,,,3,171,167,155,43,31,20,12,15,12,8,4,5,3,2,1,0,8
Katherine Gilmore Richardson,,,,,,,,0,172,176,53,9,31,4,7,2,2,4,1,2,1,0,0,8
Derek S Green,,,,,,,,,0,166,37,17,25,7,3,4,2,8,7,2,1,0,0,8
Isaiah Thomas,,,,,,,,,,0,45,10,33,4,1,0,1,5,2,3,1,0,1,8
Kendra Brooks,,,,,,,,,,,0,5,59,1,4,3,0,10,4,5,0,1,1,8
David Oh,,,,,,,,,,,,0,1,29,27,26,27,3,6,2,4,1,0,8
Nicolas O'Rourke,,,,,,,,,,,,,0,0,0,1,0,3,1,1,0,0,1,8
Al Taubenberger,,,,,,,,,,,,,,0,23,24,23,1,2,0,1,0,0,8
Dan Tinney,,,,,,,,,,,,,,,0,24,22,2,3,1,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,,0,25,1,1,0,1,0,0,8
Bill Heeney,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,0,2,1,1,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,,0,2,3,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,2,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,265,255,39,37,0,260,236,216,208,201,93,62,59,38,37,35,31,15,12,9,6,3,1,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Sherrie Cohen,Bill Heeney,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,9
Daniel D Mccaffery,0,209,8,4,0,212,185,175,160,168,115,76,18,13,4,12,16,2,10,7,4,2,0,9
Amanda Green-Hawkins,,1,3,4,0,198,180,166,144,157,102,73,9,11,3,4,14,0,12,6,2,1,0,9
Megan Mccarthy King,,,0,23,0,10,4,8,17,10,3,1,23,15,22,17,2,15,3,4,4,0,0,9
Christylee Peck,,,,0,0,10,6,4,15,6,3,1,18,17,21,18,2,15,0,2,1,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,,,,,0,182,168,155,159,105,65,13,10,4,10,15,0,11,5,2,1,0,9
Katherine Gilmore Richardson,,,,,,,0,157,131,153,83,54,5,8,3,7,8,0,7,3,0,1,0,9
Isaiah Thomas,,,,,,,,0,129,147,71,44,10,3,1,3,3,0,8,5,1,1,0,9
Allan Domb,,,,,,,,,0,134,41,16,21,17,11,15,8,6,4,2,4,1,0,9
Derek S Green,,,,,,,,,,0,60,32,10,5,2,4,5,1,6,4,2,1,0,9
Kendra Brooks,,,,,,,,,,,0,83,7,2,0,7,14,0,7,4,3,1,0,9
Nicolas O'Rourke,,,,,,,,,,,,0,5,3,1,1,10,0,4,3,1,1,0,9
David Oh,,,,,,,,,,,,,0,13,21,14,1,15,3,5,5,1,0,9
Al Taubenberger,,,,,,,,,,,,,,0,16,14,2,9,2,1,2,0,0,9
Matt Wolfe,,,,,,,,,,,,,,,0,17,2,16,1,1,2,0,0,9
Dan Tinney,,,,,,,,,,,,,,,,0,1,12,0,0,2,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,1,2,2,2,2,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,3,3,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,,0,3,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,1,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,250,230,35,31,0,237,205,190,188,186,129,86,42,30,29,28,21,17,16,10,9,3,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
