col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Bill Heeney,,,,,,,,,,,,,,,0,7,8,0,0,1,2,0,0,3
Dan Tinney,,,,,,,,,,,,,,,,0,7,0,0,1,1,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,109,104,12,10,0,101,100,97,96,94,19,15,13,12,9,9,9,4,3,2,2,1,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Helen Gym,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Write-In,Maj Toure,Clarc King,Joe Cox,Steve Cherniavsky,4
Daniel D Mccaffery,0,122,3,0,0,113,111,106,108,110,7,8,3,3,3,11,6,2,0,0,0,0,0,4
Amanda Green-Hawkins,,1,0,0,0,113,111,109,109,111,4,6,1,2,2,10,6,1,0,0,0,0,0,4
Megan Mccarthy King,,,0,10,0,1,1,2,1,1,10,10,9,8,8,0,0,1,0,0,0,0,0,4
Christylee Peck,,,,1,0,0,0,0,0,0,9,8,9,8,8,0,0,0,0,0,0,0,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,0,113,108,116,113,3,1,0,0,0,6,4,0,0,1,0,0,0,4
Katherine Gilmore Richardson,,,,,,,0,108,112,111,3,0,1,2,1,8,5,0,0,1,0,0,0,4
Allan Domb,,,,,,,,1,106,109,2,3,0,1,0,4,1,2,0,1,0,0,0,4
Derek S Green,,,,,,,,,0,110,3,1,0,0,0,5,4,0,0,1,0,0,0,4
Helen Gym,,,,,,,,,,0,3,2,0,1,0,8,4,1,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,1,12,10,11,11,0,0,2,3,0,0,0,0,4
David Oh,,,,,,,,,,,,0,9,9,10,2,0,3,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,1,10,10,0,0,0,0,0,0,0,0,4
Dan Tinney,,,,,,,,,,,,,,0,10,1,0,0,3,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,,,,0,6,1,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,,,,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,130,128,14,11,2,122,119,117,117,117,20,17,13,12,12,11,6,3,3,1,0,0,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Helen Gym,Isaiah Thomas,David Oh,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,5
Amanda Green-Hawkins,2,108,0,0,0,104,102,99,98,100,9,3,2,1,0,11,9,3,0,1,1,1,0,5
Daniel D Mccaffery,,1,1,0,0,103,98,96,98,96,11,6,4,2,1,11,9,2,1,1,0,1,0,5
Megan Mccarthy King,,,0,12,0,1,2,2,2,1,13,14,13,12,12,0,0,0,0,0,0,0,0,5
Christylee Peck,,,,0,0,1,1,1,1,1,11,11,11,10,10,0,0,0,0,0,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,0,100,102,100,100,6,4,3,0,0,7,6,2,0,0,1,0,0,5
Allan Domb,,,,,,,0,99,97,95,7,4,2,1,0,1,1,2,0,0,1,0,0,5
Derek S Green,,,,,,,,0,99,97,5,4,1,1,0,3,2,2,0,0,1,0,0,5
Helen Gym,,,,,,,,,0,97,3,2,1,0,0,6,5,1,0,0,0,0,0,5
Isaiah Thomas,,,,,,,,,,0,1,1,1,0,0,5,4,0,0,0,0,0,0,5
David Oh,,,,,,,,,,,1,16,16,15,14,2,2,2,1,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,1,16,14,13,0,0,0,0,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,0,14,14,0,0,0,1,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,0,14,0,0,0,1,0,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,5
Kendra Brooks,,,,,,,,,,,,,,,,0,10,1,0,0,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,1,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,120,119,16,12,0,112,107,106,105,105,26,21,18,15,14,12,10,3,1,1,1,1,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Derek S Green,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Al Taubenberger,David Oh,Dan Tinney,Matt Wolfe,Bill Heeney,Sherrie Cohen,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,6
Amanda Green-Hawkins,0,76,1,1,0,72,78,79,74,72,3,5,3,0,0,3,4,4,2,2,0,0,0,6
Daniel D Mccaffery,,1,1,1,0,70,71,71,68,64,7,7,3,1,0,5,3,3,2,2,0,0,0,6
Megan Mccarthy King,,,1,17,0,4,0,1,1,0,19,15,15,12,12,2,0,0,0,0,0,0,0,6
Christylee Peck,,,,1,0,2,2,1,1,1,16,13,12,14,12,3,1,1,0,0,0,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Allan Domb,,,,,,0,75,74,72,71,5,5,2,1,0,6,1,1,1,0,0,0,0,6
Derek S Green,,,,,,,0,79,76,74,3,3,0,1,0,2,2,4,2,1,0,0,0,6
Isaiah Thomas,,,,,,,,0,77,74,2,4,1,0,0,1,2,3,1,2,0,0,0,6
Helen Gym,,,,,,,,,0,73,3,6,0,0,0,1,1,3,0,1,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,,,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6
Al Taubenberger,,,,,,,,,,,0,20,15,14,14,3,0,0,0,0,0,0,0,6
David Oh,,,,,,,,,,,,0,15,13,14,2,1,0,0,1,0,0,0,6
Dan Tinney,,,,,,,,,,,,,2,13,13,0,0,0,0,0,0,0,0,6
Matt Wolfe,,,,,,,,,,,,,,0,13,2,1,0,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,6
Kendra Brooks,,,,,,,,,,,,,,,,,0,1,3,2,0,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,0,1,0,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,88,83,23,21,0,83,82,82,80,76,27,25,20,15,14,10,6,4,3,2,0,0,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Al Taubenberger,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Clarc King,Maj Toure,Write-In,7
Daniel D Mccaffery,1,99,2,1,0,97,97,98,97,94,2,1,2,1,2,8,7,2,3,3,1,1,0,7
Amanda Green-Hawkins,,0,2,1,0,98,97,96,96,98,2,3,2,1,1,7,5,2,1,1,0,1,0,7
Megan Mccarthy King,,,0,11,0,0,1,1,0,1,10,10,12,12,10,0,0,2,3,1,1,0,0,7
Christylee Peck,,,,0,0,1,0,1,1,0,12,11,10,9,9,0,0,1,0,0,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,2,97,97,96,94,2,1,1,0,0,5,4,0,0,1,0,1,0,7
Isaiah Thomas,,,,,,,1,98,97,96,1,3,1,0,1,3,3,1,1,0,1,0,0,7
Allan Domb,,,,,,,,0,95,97,2,2,0,0,1,3,3,1,0,0,0,0,0,7
Derek S Green,,,,,,,,,1,94,2,3,1,0,1,3,2,0,1,2,0,1,0,7
Katherine Gilmore Richardson,,,,,,,,,,0,1,2,1,1,1,3,1,3,1,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,0,11,10,9,9,1,0,2,0,0,0,0,0,7
David Oh,,,,,,,,,,,,0,10,9,9,0,0,0,0,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,0,11,10,0,0,2,3,1,1,0,0,7
Bill Heeney,,,,,,,,,,,,,,0,10,0,0,1,2,1,0,0,0,7
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,7
Kendra Brooks,,,,,,,,,,,,,,,,0,7,2,1,2,0,1,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,2,1,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,1,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,112,109,16,13,0,106,106,104,103,103,16,14,13,12,11,10,7,5,4,3,1,1,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Al Taubenberger,Matt Wolfe,David Oh,Dan Tinney,Bill Heeney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,8
Daniel D Mccaffery,1,51,2,1,0,49,51,48,48,46,3,1,3,1,0,7,6,3,0,0,0,0,0,8
Amanda Green-Hawkins,,1,0,0,0,50,51,46,48,47,0,0,1,1,0,7,6,1,0,0,0,0,0,8
Megan Mccarthy King,,,0,19,0,2,0,1,1,1,18,17,15,14,14,2,0,2,0,0,0,0,0,8
Christylee Peck,,,,0,0,2,1,1,2,2,15,15,14,14,14,2,0,1,0,0,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,,0,52,50,50,47,3,2,2,0,0,5,4,1,1,0,1,0,0,8
Isaiah Thomas,,,,,,,0,50,51,48,0,0,0,0,0,5,5,1,1,0,1,0,0,8
Allan Domb,,,,,,,,0,50,48,2,1,3,1,0,0,0,3,2,1,1,0,0,8
Katherine Gilmore Richardson,,,,,,,,,0,50,1,1,1,1,0,3,2,1,0,0,0,0,0,8
Derek S Green,,,,,,,,,,0,0,1,1,1,0,4,1,1,0,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,0,16,15,14,13,0,0,3,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,0,15,16,15,1,0,2,0,0,0,0,0,8
David Oh,,,,,,,,,,,,,0,15,13,0,0,3,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,,,0,15,0,0,2,0,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,1,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,1,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,58,57,22,20,0,58,56,54,54,52,21,19,18,17,15,10,6,6,2,2,1,0,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Al Taubenberger,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Nicolas O'Rourke,Kendra Brooks,Clarc King,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Maj Toure,Write-In,9
Amanda Green-Hawkins,1,57,0,1,0,61,60,60,60,61,2,0,0,0,0,5,4,1,1,1,1,0,0,9
Daniel D Mccaffery,,0,2,0,0,56,55,55,55,53,3,2,1,1,1,6,5,1,1,2,2,0,0,9
Megan Mccarthy King,,,1,7,0,1,2,1,1,1,8,7,6,6,6,2,1,1,1,0,1,0,0,9
Christylee Peck,,,,0,0,0,0,0,0,1,6,5,5,5,5,1,1,1,1,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,0,62,64,63,61,0,0,0,0,0,2,3,0,0,1,0,0,0,9
Allan Domb,,,,,,,0,63,62,61,2,1,0,0,0,2,0,0,0,0,1,0,0,9
Helen Gym,,,,,,,,0,63,61,1,0,0,0,0,1,2,0,0,1,0,0,0,9
Derek S Green,,,,,,,,,0,62,1,0,0,0,0,1,2,0,0,1,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,0,8,6,6,7,2,1,1,1,0,1,0,0,9
David Oh,,,,,,,,,,,,0,6,6,7,1,0,0,0,0,1,0,0,9
Matt Wolfe,,,,,,,,,,,,,0,6,6,0,0,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,9
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,5,2,1,1,2,0,0,9
Kendra Brooks,,,,,,,,,,,,,,,,,0,2,1,2,1,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,1,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,69,63,12,9,0,66,65,65,64,63,11,8,8,7,7,7,6,2,2,2,2,0,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,David Oh,Bill Heeney,Al Taubenberger,Matt Wolfe,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Clarc King,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Maj Toure,Write-In,10
