col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,All
,David H Conroy,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
David H Conroy,18,0,"1,738","1,579",271,171,0,All
Write-In,,0,0,0,2,3,1,All
Daniel D Mccaffery,,,119,"1,461",174,61,0,All
Amanda Green-Hawkins,,,,31,29,22,1,All
Megan Mccarthy King,,,,,78,"1,069",0,All
Christylee Peck,,,,,,35,1,All
Write-In,,,,,,,0,All
Total,"2,039",3,"1,960","1,652","1,372","1,196",2,All
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,1
,David H Conroy,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
David H Conroy,1,0,70,68,6,4,0,1
Write-In,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,3,63,3,2,0,1
Amanda Green-Hawkins,,,,2,0,2,0,1
Megan Mccarthy King,,,,,7,41,0,1
Christylee Peck,,,,,,1,0,1
Write-In,,,,,,,0,1
Total,80,0,75,72,52,46,0,1
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,2
,David H Conroy,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,2
David H Conroy,1,0,101,102,12,9,0,2
Write-In,,0,0,0,0,0,0,2
Amanda Green-Hawkins,,,3,89,3,2,1,2
Daniel D Mccaffery,,,,2,4,2,0,2
Megan Mccarthy King,,,,,1,31,0,2
Christylee Peck,,,,,,2,0,2
Write-In,,,,,,,0,2
Total,121,0,105,105,40,37,1,2
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,3
,David H Conroy,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,3
David H Conroy,1,0,75,69,9,6,0,3
Write-In,,0,0,0,0,0,0,3
Daniel D Mccaffery,,,3,66,6,2,0,3
Amanda Green-Hawkins,,,,3,0,1,0,3
Megan Mccarthy King,,,,,0,40,0,3
Christylee Peck,,,,,,1,0,3
Write-In,,,,,,,0,3
Total,85,0,81,74,46,45,0,3
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,4
,David H Conroy,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,4
David H Conroy,3,0,64,59,11,8,0,4
Write-In,,0,0,0,0,0,0,4
Daniel D Mccaffery,,,7,59,5,2,0,4
Amanda Green-Hawkins,,,,0,0,0,0,4
Megan Mccarthy King,,,,,1,35,0,4
Christylee Peck,,,,,,2,0,4
Write-In,,,,,,,0,4
Total,77,0,75,61,43,39,0,4
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,5
,David H Conroy,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,5
David H Conroy,0,0,89,82,8,5,0,5
Write-In,,0,0,0,0,0,0,5
Daniel D Mccaffery,,,2,76,2,3,0,5
Amanda Green-Hawkins,,,,1,2,0,0,5
Megan Mccarthy King,,,,,4,26,0,5
Christylee Peck,,,,,,1,0,5
Write-In,,,,,,,0,5
Total,100,0,93,84,35,30,0,5
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,6
,David H Conroy,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,6
David H Conroy,0,0,52,53,7,5,0,6
Write-In,,0,0,0,1,1,0,6
Daniel D Mccaffery,,,3,46,3,1,0,6
Amanda Green-Hawkins,,,,2,1,0,0,6
Megan Mccarthy King,,,,,4,33,0,6
Christylee Peck,,,,,,1,0,6
Write-In,,,,,,,0,6
Total,63,1,56,55,41,35,0,6
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,7
,David H Conroy,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,7
David H Conroy,0,0,118,108,20,9,0,7
Write-In,,0,0,0,0,0,0,7
Daniel D Mccaffery,,,11,91,15,4,0,7
Amanda Green-Hawkins,,,,4,4,3,0,7
Megan Mccarthy King,,,,,3,34,0,7
Christylee Peck,,,,,,4,0,7
Write-In,,,,,,,0,7
