col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,City Commissioners,,,,District Council 5th District,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Darrell L Clarke,Write-In,All
Omar Sabir,16,"1,098",15,0,"1,113",43,All
Lisa Deeley,,8,8,0,"1,078",41,All
Al Schmidt,,,29,1,19,6,All
Write-In,,,,0,1,1,All
Darrell L Clarke,,,,,24,0,All
Write-In,,,,,,6,All
Total,"1,201","1,156",60,10,"1,182",63,All
,City Commissioners,,,,District Council 5th District,,1
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Darrell L Clarke,Write-In,1
Lisa Deeley,2,129,3,0,131,2,1
Omar Sabir,,4,3,0,129,1,1
Al Schmidt,,,4,0,3,3,1
Write-In,,,,0,0,0,1
Darrell L Clarke,,,,,2,0,1
Write-In,,,,,,0,1
Total,142,140,13,6,139,7,1
,District Council 5th District,,City Commissioners,,,,2
,Darrell L Clarke,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,2
Darrell L Clarke,5,0,99,97,5,0,2
Write-In,,0,0,1,1,0,2
Lisa Deeley,,,0,97,3,0,2
Omar Sabir,,,,1,3,0,2
Al Schmidt,,,,,4,0,2
Write-In,,,,,,0,2
Total,108,1,103,103,10,0,2
,City Commissioners,,,,District Council 5th District,,3
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Darrell L Clarke,Write-In,3
Omar Sabir,2,91,0,0,95,0,3
Lisa Deeley,,3,0,0,91,0,3
Al Schmidt,,,3,0,1,0,3
Write-In,,,,0,0,0,3
Darrell L Clarke,,,,,0,0,3
Write-In,,,,,,0,3
Total,99,96,4,0,98,0,3
,District Council 5th District,,City Commissioners,,,,4
,Darrell L Clarke,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,4
Darrell L Clarke,5,0,86,77,1,0,4
Write-In,,0,2,2,0,0,4
Omar Sabir,,,1,74,1,0,4
Lisa Deeley,,,,0,0,0,4
Al Schmidt,,,,,2,0,4
Write-In,,,,,,0,4
Total,95,3,89,79,3,0,4
,District Council 5th District,,City Commissioners,,,,5
,Darrell L Clarke,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,5
Darrell L Clarke,1,0,63,59,1,0,5
Write-In,,0,0,1,0,0,5
Omar Sabir,,,0,59,1,0,5
Lisa Deeley,,,,0,0,0,5
Al Schmidt,,,,,1,0,5
Write-In,,,,,,0,5
Total,65,1,64,61,2,0,5
,District Council 5th District,,City Commissioners,,,,6
,Darrell L Clarke,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,6
Darrell L Clarke,1,0,75,74,0,0,6
Write-In,,0,2,1,0,0,6
Omar Sabir,,,0,72,1,0,6
Lisa Deeley,,,,0,0,0,6
Al Schmidt,,,,,0,0,6
Write-In,,,,,,0,6
Total,79,2,78,75,1,0,6
,City Commissioners,,,,District Council 5th District,,7
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Darrell L Clarke,Write-In,7
Omar Sabir,2,104,0,0,98,4,7
Lisa Deeley,,0,0,0,98,5,7
Al Schmidt,,,1,0,0,0,7
Write-In,,,,0,0,0,7
Darrell L Clarke,,,,,1,0,7
Write-In,,,,,,0,7
Total,108,107,1,0,101,5,7
,City Commissioners,,,,District Council 5th District,,8
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Darrell L Clarke,Write-In,8
Omar Sabir,2,90,0,0,83,11,8
Lisa Deeley,,0,0,0,80,11,8
Al Schmidt,,,0,0,0,0,8
Write-In,,,,0,0,0,8
Darrell L Clarke,,,,,2,0,8
Write-In,,,,,,1,8
Total,97,92,0,0,86,13,8
,District Council 5th District,,City Commissioners,,,,9
,Darrell L Clarke,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,9
Darrell L Clarke,2,0,50,48,1,0,9
Write-In,,0,0,0,0,0,9
Omar Sabir,,,0,47,1,0,9
Lisa Deeley,,,,0,0,0,9
Al Schmidt,,,,,1,0,9
Write-In,,,,,,0,9
Total,54,0,51,49,2,0,9
,City Commissioners,,,,District Council 5th District,,10
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Darrell L Clarke,Write-In,10
Omar Sabir,0,46,2,0,49,0,10
Lisa Deeley,,0,1,0,45,0,10
Al Schmidt,,,2,0,1,0,10
Write-In,,,,0,0,0,10
Darrell L Clarke,,,,,1,0,10
Write-In,,,,,,0,10
Total,52,48,5,0,51,0,10
,City Commissioners,,,,District Council 5th District,,11
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Darrell L Clarke,Write-In,11
Omar Sabir,1,92,2,0,94,1,11
Lisa Deeley,,0,0,0,91,0,11
Al Schmidt,,,2,0,2,0,11
Write-In,,,,0,0,1,11
Darrell L Clarke,,,,,2,0,11
Write-In,,,,,,0,11
Total,98,93,4,1,97,2,11
,District Council 5th District,,City Commissioners,,,,12
,Darrell L Clarke,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,12
Darrell L Clarke,0,0,62,62,2,1,12
Write-In,,0,1,1,0,0,12
Omar Sabir,,,2,62,0,0,12
Lisa Deeley,,,,1,0,0,12
Al Schmidt,,,,,6,1,12
Write-In,,,,,,0,12
Total,67,1,67,66,8,1,12
,District Council 5th District,,City Commissioners,,,,13
,Darrell L Clarke,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,13
Darrell L Clarke,1,0,95,92,1,0,13
Write-In,,1,5,6,1,0,13
Omar Sabir,,,1,91,1,0,13
Lisa Deeley,,,,2,1,0,13
Al Schmidt,,,,,3,0,13
Write-In,,,,,,0,13
Total,103,7,102,101,5,0,13
,City Commissioners,,,,District Council 5th District,,14
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Darrell L Clarke,Write-In,14
Omar Sabir,0,44,0,0,37,15,14
Lisa Deeley,,0,0,0,31,12,14
Al Schmidt,,,0,0,1,1,14
Write-In,,,,0,0,0,14
Darrell L Clarke,,,,,1,0,14
Write-In,,,,,,4,14
Total,53,44,2,2,39,21,14
