col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,City Commissioners,,,,District Council 4th District,,,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,All
Omar Sabir,63,"5,111",48,0,"5,167",192,31,2,All
Lisa Deeley,,23,64,0,"5,011",170,40,1,All
Al Schmidt,,,154,0,89,36,27,0,All
Write-In,,,,0,1,1,0,0,All
Curtis Jones Jr,,,,,160,0,0,0,All
Karla Cruel,,,,,,17,0,0,All
Matt Baltsar,,,,,,,11,0,All
Write-In,,,,,,,,0,All
Total,"5,538","5,326",312,2,"5,491",253,72,2,All
,City Commissioners,,,,District Council 4th District,,,,1
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,1
Omar Sabir,1,131,0,0,135,2,0,0,1
Lisa Deeley,,0,0,0,127,2,0,0,1
Al Schmidt,,,0,0,0,0,0,0,1
Write-In,,,,0,0,0,0,0,1
Curtis Jones Jr,,,,,2,0,0,0,1
Karla Cruel,,,,,,1,0,0,1
Matt Baltsar,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,140,131,0,0,137,3,0,0,1
,City Commissioners,,,,District Council 4th District,,,,2
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,2
Omar Sabir,2,205,6,0,209,13,1,0,2
Lisa Deeley,,2,6,0,201,9,4,0,2
Al Schmidt,,,14,0,5,6,5,0,2
Write-In,,,,0,0,0,0,0,2
Curtis Jones Jr,,,,,6,0,0,0,2
Karla Cruel,,,,,,1,0,0,2
Matt Baltsar,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,226,217,30,0,221,18,5,0,2
,City Commissioners,,,,District Council 4th District,,,,3
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,3
Lisa Deeley,0,45,2,0,42,3,0,0,3
Omar Sabir,,1,0,0,41,3,1,0,3
Al Schmidt,,,7,0,1,1,1,0,3
Write-In,,,,0,0,0,0,0,3
Curtis Jones Jr,,,,,0,0,0,0,3
Karla Cruel,,,,,,0,0,0,3
Matt Baltsar,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,47,47,11,0,42,4,2,0,3
,City Commissioners,,,,District Council 4th District,,,,4
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,4
Omar Sabir,1,131,0,0,134,2,0,0,4
Lisa Deeley,,0,2,0,131,2,1,0,4
Al Schmidt,,,4,0,1,0,1,0,4
Write-In,,,,0,0,0,0,0,4
Curtis Jones Jr,,,,,0,0,0,0,4
Karla Cruel,,,,,,1,0,0,4
Matt Baltsar,,,,,,,2,0,4
Write-In,,,,,,,,0,4
Total,138,135,6,0,137,3,3,0,4
,City Commissioners,,,,District Council 4th District,,,,5
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,5
Omar Sabir,2,172,3,0,174,8,4,1,5
Lisa Deeley,,0,6,0,167,10,4,1,5
Al Schmidt,,,4,0,7,2,3,0,5
Write-In,,,,0,0,0,0,0,5
Curtis Jones Jr,,,,,3,0,0,0,5
Karla Cruel,,,,,,1,0,0,5
Matt Baltsar,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,190,183,16,0,185,12,7,1,5
,City Commissioners,,,,District Council 4th District,,,,6
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,6
Lisa Deeley,1,190,5,0,188,15,2,0,6
Omar Sabir,,1,1,0,190,11,0,0,6
Al Schmidt,,,8,0,4,4,1,0,6
Write-In,,,,0,0,0,0,0,6
Curtis Jones Jr,,,,,3,0,0,0,6
Karla Cruel,,,,,,3,0,0,6
Matt Baltsar,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,207,202,18,0,203,21,2,0,6
,District Council 4th District,,,,City Commissioners,,,,7
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,7
Curtis Jones Jr,6,0,0,0,210,209,4,0,7
Karla Cruel,,1,0,0,2,3,0,0,7
Matt Baltsar,,,0,0,3,2,2,0,7
Write-In,,,,0,0,0,0,0,7
Lisa Deeley,,,,,1,212,2,0,7
Omar Sabir,,,,,,1,1,0,7
Al Schmidt,,,,,,,11,0,7
Write-In,,,,,,,,0,7
Total,223,4,4,0,220,219,17,0,7
,District Council 4th District,,,,City Commissioners,,,,8
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,8
Curtis Jones Jr,7,0,0,0,184,181,0,0,8
Karla Cruel,,0,0,0,1,2,0,0,8
Matt Baltsar,,,0,0,0,0,0,0,8
Write-In,,,,0,0,0,0,0,8
Omar Sabir,,,,,1,181,0,0,8
Lisa Deeley,,,,,,0,0,0,8
Al Schmidt,,,,,,,7,0,8
Write-In,,,,,,,,0,8
Total,192,2,0,0,186,183,7,0,8
,City Commissioners,,,,District Council 4th District,,,,9
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,9
Omar Sabir,1,219,2,0,214,7,0,0,9
Lisa Deeley,,1,3,0,214,5,1,0,9
Al Schmidt,,,8,0,5,2,0,0,9
Write-In,,,,0,0,0,0,0,9
Curtis Jones Jr,,,,,4,0,0,0,9
Karla Cruel,,,,,,1,0,0,9
Matt Baltsar,,,,,,,3,0,9
Write-In,,,,,,,,0,9
Total,229,227,16,0,226,9,4,0,9
,City Commissioners,,,,District Council 4th District,,,,10
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,10
Lisa Deeley,3,181,2,0,182,3,1,0,10
Omar Sabir,,1,3,0,181,4,1,0,10
Al Schmidt,,,8,0,4,3,1,0,10
Write-In,,,,0,0,0,0,0,10
Curtis Jones Jr,,,,,2,0,0,0,10
Karla Cruel,,,,,,0,0,0,10
Matt Baltsar,,,,,,,1,0,10
Write-In,,,,,,,,0,10
Total,193,191,16,0,192,6,3,0,10
,District Council 4th District,,,,City Commissioners,,,,11
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,11
Curtis Jones Jr,8,0,0,0,198,193,7,0,11
Karla Cruel,,0,0,0,5,4,2,0,11
Matt Baltsar,,,0,0,4,3,2,0,11
Write-In,,,,0,0,0,0,0,11
Omar Sabir,,,,,1,194,5,0,11
Lisa Deeley,,,,,,1,4,0,11
Al Schmidt,,,,,,,7,0,11
Write-In,,,,,,,,0,11
Total,219,7,5,0,216,208,19,0,11
,District Council 4th District,,,,City Commissioners,,,,12
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,12
Curtis Jones Jr,8,0,0,0,238,237,5,0,12
Karla Cruel,,2,0,0,12,14,2,0,12
Matt Baltsar,,,0,0,1,0,2,0,12
Write-In,,,,0,0,0,0,0,12
Lisa Deeley,,,,,1,244,4,0,12
Omar Sabir,,,,,,1,1,0,12
Al Schmidt,,,,,,,12,0,12
Write-In,,,,,,,,0,12
Total,255,17,2,0,254,254,21,0,12
,City Commissioners,,,,District Council 4th District,,,,13
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,13
Omar Sabir,3,232,1,0,237,11,1,0,13
Lisa Deeley,,1,0,0,225,8,1,0,13
Al Schmidt,,,0,0,2,0,2,0,13
Write-In,,,,0,0,0,0,0,13
Curtis Jones Jr,,,,,6,0,0,0,13
Karla Cruel,,,,,,3,0,0,13
Matt Baltsar,,,,,,,0,0,13
Write-In,,,,,,,,0,13
Total,254,237,4,0,248,14,3,0,13
,City Commissioners,,,,District Council 4th District,,,,14
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,14
Omar Sabir,6,164,3,0,160,14,2,0,14
Lisa Deeley,,2,5,0,153,17,4,0,14
Al Schmidt,,,6,0,3,4,2,0,14
Write-In,,,,0,0,1,0,0,14
Curtis Jones Jr,,,,,7,0,0,0,14
Karla Cruel,,,,,,0,0,0,14
Matt Baltsar,,,,,,,0,0,14
Write-In,,,,,,,,0,14
Total,189,181,17,1,176,22,4,0,14
,City Commissioners,,,,District Council 4th District,,,,15
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,15
Omar Sabir,7,181,4,0,182,12,3,0,15
Lisa Deeley,,1,6,0,172,9,4,0,15
Al Schmidt,,,4,0,8,4,1,0,15
Write-In,,,,0,0,0,0,0,15
Curtis Jones Jr,,,,,9,0,0,0,15
Karla Cruel,,,,,,0,0,0,15
Matt Baltsar,,,,,,,0,0,15
Write-In,,,,,,,,0,15
Total,213,195,17,0,202,15,5,0,15
,City Commissioners,,,,District Council 4th District,,,,16
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,16
Omar Sabir,4,204,0,0,200,6,1,0,16
Lisa Deeley,,0,2,0,198,6,2,0,16
Al Schmidt,,,5,0,3,0,0,0,16
Write-In,,,,0,0,0,0,0,16
Curtis Jones Jr,,,,,6,0,0,0,16
Karla Cruel,,,,,,0,0,0,16
Matt Baltsar,,,,,,,0,0,16
Write-In,,,,,,,,0,16
Total,215,210,8,0,211,7,2,0,16
,District Council 4th District,,,,City Commissioners,,,,17
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,17
Curtis Jones Jr,9,0,0,0,210,204,4,0,17
Karla Cruel,,0,0,0,6,8,2,0,17
Matt Baltsar,,,1,0,0,2,1,0,17
Write-In,,,,0,0,0,0,0,17
Omar Sabir,,,,,2,205,1,0,17
Lisa Deeley,,,,,,0,4,0,17
Al Schmidt,,,,,,,4,0,17
Write-In,,,,,,,,0,17
Total,227,9,3,0,220,216,11,0,17
,City Commissioners,,,,District Council 4th District,,,,18
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,18
Omar Sabir,2,218,2,0,222,12,0,0,18
Lisa Deeley,,1,0,0,211,9,0,0,18
Al Schmidt,,,5,0,2,0,0,0,18
Write-In,,,,0,0,0,0,0,18
Curtis Jones Jr,,,,,9,0,0,0,18
Karla Cruel,,,,,,1,0,0,18
Matt Baltsar,,,,,,,1,0,18
Write-In,,,,,,,,0,18
Total,237,222,7,0,234,13,1,0,18
,District Council 4th District,,,,City Commissioners,,,,19
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,19
Curtis Jones Jr,6,0,0,0,192,185,3,0,19
Karla Cruel,,1,0,0,7,7,0,0,19
Matt Baltsar,,,1,0,1,0,0,0,19
Write-In,,,,0,1,0,0,0,19
Omar Sabir,,,,,0,185,1,0,19
Lisa Deeley,,,,,,0,2,0,19
Al Schmidt,,,,,,,5,0,19
Write-In,,,,,,,,0,19
Total,207,9,2,1,204,195,8,0,19
,City Commissioners,,,,District Council 4th District,,,,20
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,20
Omar Sabir,2,193,6,0,200,12,3,0,20
Lisa Deeley,,1,3,0,183,7,1,0,20
Al Schmidt,,,6,0,8,1,1,0,20
Write-In,,,,0,0,0,0,0,20
Curtis Jones Jr,,,,,8,0,0,0,20
Karla Cruel,,,,,,0,0,0,20
Matt Baltsar,,,,,,,0,0,20
Write-In,,,,,,,,0,20
Total,224,199,16,0,212,13,4,0,20
,City Commissioners,,,,District Council 4th District,,,,21
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,21
Omar Sabir,5,137,0,0,136,2,0,0,21
Lisa Deeley,,0,0,0,132,2,0,0,21
Al Schmidt,,,1,0,0,0,0,0,21
Write-In,,,,0,0,0,0,0,21
Curtis Jones Jr,,,,,5,0,0,0,21
Karla Cruel,,,,,,0,0,0,21
Matt Baltsar,,,,,,,0,0,21
Write-In,,,,,,,,0,21
Total,147,138,1,0,142,2,0,0,21
,City Commissioners,,,,District Council 4th District,,,,22
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,22
Omar Sabir,3,198,2,0,202,7,0,0,22
Lisa Deeley,,0,0,0,197,4,0,0,22
Al Schmidt,,,3,0,2,2,0,0,22
Write-In,,,,0,0,0,0,0,22
Curtis Jones Jr,,,,,4,0,0,0,22
Karla Cruel,,,,,,0,0,0,22
Matt Baltsar,,,,,,,1,0,22
Write-In,,,,,,,,0,22
Total,213,202,7,0,210,9,1,0,22
,District Council 4th District,,,,City Commissioners,,,,23
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,23
Curtis Jones Jr,6,0,0,0,180,178,5,0,23
Karla Cruel,,0,0,0,8,8,0,0,23
Matt Baltsar,,,0,0,1,1,0,0,23
Write-In,,,,0,0,0,0,0,23
Omar Sabir,,,,,1,179,2,0,23
Lisa Deeley,,,,,,0,3,0,23
Al Schmidt,,,,,,,2,0,23
Write-In,,,,,,,,0,23
Total,193,9,1,0,190,187,7,0,23
,District Council 4th District,,,,City Commissioners,,,,24
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,24
Curtis Jones Jr,10,0,0,0,173,167,1,1,24
Karla Cruel,,0,0,0,5,4,0,0,24
Matt Baltsar,,,0,0,0,0,0,0,24
Write-In,,,,0,0,0,0,0,24
Omar Sabir,,,,,3,169,1,0,24
Lisa Deeley,,,,,,4,0,0,24
Al Schmidt,,,,,,,0,0,24
Write-In,,,,,,,,0,24
Total,188,5,0,0,183,177,1,1,24
,District Council 4th District,,,,City Commissioners,,,,25
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,25
Curtis Jones Jr,8,0,0,0,243,233,0,0,25
Karla Cruel,,0,0,0,4,4,0,0,25
Matt Baltsar,,,0,0,1,1,1,0,25
Write-In,,,,0,0,0,0,0,25
Omar Sabir,,,,,3,235,0,0,25
Lisa Deeley,,,,,,0,1,0,25
Al Schmidt,,,,,,,7,0,25
Write-In,,,,,,,,0,25
Total,255,5,2,0,254,241,8,0,25
,District Council 4th District,,,,City Commissioners,,,,26
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,26
Curtis Jones Jr,5,0,0,0,207,194,1,0,26
Karla Cruel,,0,0,0,3,2,0,0,26
Matt Baltsar,,,1,0,2,2,0,0,26
