col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Mayor,,,District Council 6th District,,,All
,Billy Ciancaglini,Jim Kenney,Write-In,Bobby Henon,Pete Smith,Write-In,All
Billy Ciancaglini,111,0,0,445,923,0,All
Jim Kenney,,35,0,554,42,0,All
Write-In,,,2,8,6,1,All
Bobby Henon,,,,34,0,0,All
Pete Smith,,,,,9,0,All
Write-In,,,,,,0,All
Total,"1,479",631,17,"1,041",980,1,All
,Mayor,,,District Council 6th District,,,1
,Billy Ciancaglini,Jim Kenney,Write-In,Bobby Henon,Pete Smith,Write-In,1
Billy Ciancaglini,8,0,0,50,77,0,1
Jim Kenney,,2,0,49,2,0,1
Write-In,,,0,4,0,0,1
Bobby Henon,,,,7,0,0,1
Pete Smith,,,,,1,0,1
Write-In,,,,,,0,1
Total,135,53,4,110,80,0,1
,District Council 6th District,,,Mayor,,,2
,Bobby Henon,Pete Smith,Write-In,Billy Ciancaglini,Jim Kenney,Write-In,2
Bobby Henon,0,0,0,12,51,1,2
Pete Smith,,2,0,43,0,0,2
Write-In,,,0,0,0,1,2
Billy Ciancaglini,,,,6,0,0,2
Jim Kenney,,,,,4,0,2
Write-In,,,,,,0,2
Total,64,45,1,61,55,2,2
,Mayor,,,District Council 6th District,,,3
,Billy Ciancaglini,Jim Kenney,Write-In,Bobby Henon,Pete Smith,Write-In,3
Billy Ciancaglini,23,0,0,92,128,0,3
Jim Kenney,,1,0,69,5,0,3
Write-In,,,0,0,0,0,3
Bobby Henon,,,,5,0,0,3
Pete Smith,,,,,1,0,3
Write-In,,,,,,0,3
Total,243,75,0,166,134,0,3
,Mayor,,,District Council 6th District,,,4
,Billy Ciancaglini,Jim Kenney,Write-In,Bobby Henon,Pete Smith,Write-In,4
Billy Ciancaglini,5,0,0,66,109,0,4
Jim Kenney,,3,0,57,5,0,4
Write-In,,,0,0,0,0,4
Bobby Henon,,,,3,0,0,4
Pete Smith,,,,,0,0,4
Write-In,,,,,,0,4
Total,180,65,0,126,114,0,4
,Mayor,,,District Council 6th District,,,5
,Billy Ciancaglini,Jim Kenney,Write-In,Pete Smith,Bobby Henon,Write-In,5
Billy Ciancaglini,13,0,0,101,28,0,5
Jim Kenney,,7,0,4,51,0,5
Write-In,,,0,3,0,0,5
Pete Smith,,,,1,0,0,5
Bobby Henon,,,,,6,0,5
Write-In,,,,,,0,5
Total,142,62,3,109,85,0,5
,Mayor,,,District Council 6th District,,,6
,Billy Ciancaglini,Jim Kenney,Write-In,Pete Smith,Bobby Henon,Write-In,6
Billy Ciancaglini,3,0,0,72,27,0,6
Jim Kenney,,2,0,4,44,0,6
Write-In,,,1,0,0,0,6
Pete Smith,,,,0,0,0,6
Bobby Henon,,,,,2,0,6
Write-In,,,,,,0,6
Total,102,50,1,76,73,0,6
,Mayor,,,District Council 6th District,,,12
,Billy Ciancaglini,Jim Kenney,Write-In,Bobby Henon,Pete Smith,Write-In,12
Billy Ciancaglini,1,0,0,7,22,0,12
Jim Kenney,,2,0,18,3,0,12
Write-In,,,0,1,0,0,12
Bobby Henon,,,,0,0,0,12
Pete Smith,,,,,0,0,12
Write-In,,,,,,0,12
Total,30,23,1,26,25,0,12
,Mayor,,,District Council 6th District,,,15
,Billy Ciancaglini,Jim Kenney,Write-In,Bobby Henon,Pete Smith,Write-In,15
Billy Ciancaglini,12,0,0,18,82,0,15
Jim Kenney,,8,0,76,4,0,15
Write-In,,,1,1,2,0,15
Bobby Henon,,,,3,0,0,15
Pete Smith,,,,,1,0,15
Write-In,,,,,,0,15
Total,112,88,4,98,89,0,15
,Mayor,,,District Council 6th District,,,20
,Billy Ciancaglini,Jim Kenney,Write-In,Pete Smith,Bobby Henon,Write-In,20
Billy Ciancaglini,17,0,0,130,53,0,20
Jim Kenney,,4,0,8,51,0,20
Write-In,,,0,0,0,0,20
Pete Smith,,,,2,0,0,20
Bobby Henon,,,,,1,0,20
Write-In,,,,,,0,20
Total,200,63,0,140,105,0,20
,Mayor,,,District Council 6th District,,,23
,Billy Ciancaglini,Jim Kenney,Write-In,Bobby Henon,Pete Smith,Write-In,23
Billy Ciancaglini,15,0,0,49,90,0,23
Jim Kenney,,0,0,60,3,0,23
Write-In,,,0,1,1,0,23
Bobby Henon,,,,6,0,0,23
Pete Smith,,,,,1,0,23
Write-In,,,,,,0,23
Total,154,63,2,116,95,0,23
,Mayor,,,District Council 6th District,,,25
,Billy Ciancaglini,Jim Kenney,Write-In,Pete Smith,Bobby Henon,Write-In,25
Billy Ciancaglini,8,0,0,69,43,0,25
Jim Kenney,,2,0,4,28,0,25
Write-In,,,0,0,0,0,25
Pete Smith,,,,0,0,0,25
Bobby Henon,,,,,1,0,25
Write-In,,,,,,0,25
Total,120,34,0,73,72,0,25
