col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 1st District,,,Sheriff,,All
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,All
Mark F Squilla,642,0,0,"3,166",4,All
Daniel Orsino,,543,0,113,8,All
Write-In,,,3,3,1,All
Rochelle Bilal,,,,153,0,All
Write-In,,,,,1,All
Total,"3,812",664,7,"3,435",14,All
,District Council 1st District,,,Sheriff,,1
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,1
Mark F Squilla,41,0,0,124,0,1
Daniel Orsino,,18,0,9,1,1
Write-In,,,0,1,0,1
Rochelle Bilal,,,,1,0,1
Write-In,,,,,0,1
Total,165,28,1,135,1,1
,Sheriff,,District Council 1st District,,,2
,Rochelle Bilal,Write-In,Mark F Squilla,Daniel Orsino,Write-In,2
Rochelle Bilal,13,0,165,6,0,2
Write-In,,0,0,1,0,2
Mark F Squilla,,,18,0,0,2
Daniel Orsino,,,,25,0,2
Write-In,,,,,0,2
Total,184,1,183,32,0,2
,District Council 1st District,,,Sheriff,,3
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,3
Mark F Squilla,34,0,0,180,0,3
Daniel Orsino,,59,0,10,1,3
Write-In,,,0,0,0,3
Rochelle Bilal,,,,14,0,3
Write-In,,,,,0,3
Total,214,70,0,204,1,3
,District Council 1st District,,,Sheriff,,4
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,4
Mark F Squilla,36,0,0,133,1,4
Daniel Orsino,,45,0,3,0,4
Write-In,,,0,0,0,4
Rochelle Bilal,,,,10,0,4
Write-In,,,,,0,4
Total,170,48,0,146,1,4
,District Council 1st District,,,Sheriff,,5
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,5
Mark F Squilla,13,0,0,76,0,5
Daniel Orsino,,9,0,1,0,5
Write-In,,,0,0,0,5
Rochelle Bilal,,,,1,0,5
Write-In,,,,,0,5
Total,89,10,0,78,0,5
,District Council 1st District,,,Sheriff,,6
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,6
Mark F Squilla,14,0,0,117,0,6
Daniel Orsino,,11,0,5,0,6
Write-In,,,0,0,0,6
Rochelle Bilal,,,,9,0,6
Write-In,,,,,0,6
Total,131,16,0,131,0,6
,District Council 1st District,,,Sheriff,,7
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,7
Mark F Squilla,13,0,0,90,0,7
Daniel Orsino,,10,0,2,0,7
Write-In,,,1,0,0,7
Rochelle Bilal,,,,5,0,7
Write-In,,,,,1,7
Total,103,12,1,97,1,7
,District Council 1st District,,,Sheriff,,8
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,8
Mark F Squilla,16,0,0,130,0,8
Daniel Orsino,,19,0,3,1,8
Write-In,,,0,0,0,8
Rochelle Bilal,,,,9,0,8
Write-In,,,,,0,8
Total,146,23,0,142,1,8
,District Council 1st District,,,Sheriff,,9
,Mark F Squilla,Daniel Orsino,Write-In,Rochelle Bilal,Write-In,9
Mark F Squilla,22,0,0,132,0,9
Daniel Orsino,,26,0,6,0,9
