col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Al Schmidt,"2,133",503,87,3,539,518,558,531,469,482,415,10,All
Lisa Deeley,,113,"1,844",0,"2,197","2,183","2,162","2,114","2,107","2,086","2,026",8,All
Omar Sabir,,,11,0,"1,829","1,845","1,820","1,819","1,810","1,795","1,748",2,All
Write-In,,,,4,0,0,1,0,1,0,0,0,All
Jennifer Schultz,,,,,14,"2,343","2,295","2,288","2,258","2,279","2,203",1,All
Tiffany Palmer,,,,,,10,"2,315","2,309","2,273","2,247","2,202",1,All
James C Crumlish,,,,,,,13,"2,328","2,238","2,262","2,145",1,All
Anthony Kyriakakis,,,,,,,,3,"2,232","2,244","2,132",1,All
Carmella Jacquinto,,,,,,,,,13,"2,214","2,158",1,All
Joshua Roberts,,,,,,,,,,4,"2,136",1,All
Crystal B Powell,,,,,,,,,,,6,0,All
Write-In,,,,,,,,,,,,0,All
Total,"3,005","2,735","2,015",9,"2,551","2,522","2,519","2,451","2,394","2,378","2,286",12,All
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,1
Al Schmidt,94,28,3,0,30,29,29,31,29,30,26,0,1
Lisa Deeley,,4,74,0,92,96,88,91,91,87,89,1,1
Omar Sabir,,,0,0,73,72,72,70,69,70,67,1,1
Write-In,,,,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,0,106,102,99,98,96,94,0,1
Tiffany Palmer,,,,,,0,103,101,101,97,95,0,1
Anthony Kyriakakis,,,,,,,0,97,96,98,90,0,1
James C Crumlish,,,,,,,,0,97,95,91,0,1
Carmella Jacquinto,,,,,,,,,1,95,93,0,1
Joshua Roberts,,,,,,,,,,0,92,0,1
Crystal B Powell,,,,,,,,,,,1,0,1
Write-In,,,,,,,,,,,,0,1
Total,144,121,79,2,113,112,107,107,105,103,100,1,1
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,2
Al Schmidt,101,25,4,0,26,21,23,26,24,19,17,0,2
Lisa Deeley,,3,63,0,77,76,75,77,74,72,68,0,2
Omar Sabir,,,0,0,63,65,63,59,60,59,56,0,2
Write-In,,,,0,0,0,0,0,0,0,0,0,2
James C Crumlish,,,,,0,85,87,81,82,76,71,0,2
Tiffany Palmer,,,,,,0,84,80,80,79,75,0,2
Anthony Kyriakakis,,,,,,,0,80,84,77,72,0,2
