col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 1st District,,,Judge Of The Superior Court,,,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Mark F Squilla,11,0,0,159,136,10,7,0,All
Daniel Orsino,,3,0,9,10,41,40,0,All
Write-In,,,0,0,0,0,0,0,All
Daniel D Mccaffery,,,,3,139,6,4,0,All
Amanda Green-Hawkins,,,,,1,2,2,0,All
Megan Mccarthy King,,,,,,1,44,0,All
Christylee Peck,,,,,,,0,0,All
Write-In,,,,,,,,0,All
Total,184,54,0,177,153,55,50,0,All
,District Council 1st District,,,Judge Of The Superior Court,,,,,5
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,5
Mark F Squilla,11,0,0,159,136,10,7,0,5
Daniel Orsino,,3,0,9,10,41,40,0,5
Write-In,,,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,3,139,6,4,0,5
Amanda Green-Hawkins,,,,,1,2,2,0,5
Megan Mccarthy King,,,,,,1,44,0,5
Christylee Peck,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,184,54,0,177,153,55,50,0,5
