col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,All
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,All
Tiffany Palmer,0,"7,885","7,747","7,685","7,450","7,368","6,494",14,"7,124","6,116","6,352","6,066","5,963","2,537","1,615",655,452,455,289,182,435,276,188,131,82,11,All
Anthony Kyriakakis,,3,"7,770","7,547","7,330","7,357","6,362",21,"7,028","6,101","6,246","6,002","5,889","2,467","1,559",655,475,467,299,191,417,264,180,129,75,12,All
James C Crumlish,,,2,"7,421","7,309","7,334","6,358",20,"6,869","6,065","6,180","5,950","5,793","2,344","1,462",642,455,456,283,184,401,254,181,131,77,10,All
Jennifer Schultz,,,,4,"7,436","7,386","6,478",12,"6,861","5,906","6,165","5,914","5,860","2,334","1,534",639,439,368,287,183,396,266,183,119,83,8,All
Carmella Jacquinto,,,,,0,"7,268","6,463",10,"6,596","5,732","6,025","5,790","5,736","2,188","1,442",597,402,350,257,171,362,251,178,111,79,7,All
Joshua Roberts,,,,,,2,"6,354",15,"6,545","5,728","5,948","5,751","5,681","2,121","1,390",601,421,355,270,180,363,246,169,112,77,7,All
Crystal B Powell,,,,,,,1,3,"5,731","5,036","5,299","5,150","5,120","1,709","1,212",503,318,257,219,146,293,200,153,83,71,5,All
Write-In,,,,,,,,0,8,7,8,6,6,5,4,1,0,3,1,0,0,2,0,0,0,0,All
Helen Gym,,,,,,,,,10,"6,022","6,172","5,846","5,774","2,333","1,422",457,281,305,117,47,405,194,98,88,48,7,All
Allan Domb,,,,,,,,,,65,"5,358","5,264","5,007","1,215",572,670,457,458,291,159,176,96,90,80,32,6,All
Katherine Gilmore Richardson,,,,,,,,,,,3,"5,529","5,455","1,640",929,213,167,244,68,34,198,126,83,49,45,5,All
Derek S Green,,,,,,,,,,,,2,"5,404","1,289",730,301,198,128,83,27,209,122,90,61,35,3,All
Isaiah Thomas,,,,,,,,,,,,,2,"1,295",845,213,129,79,38,32,147,123,72,43,34,8,All
Kendra Brooks,,,,,,,,,,,,,,0,"1,800",137,70,179,33,8,312,164,75,75,31,7,All
Nicolas O'Rourke,,,,,,,,,,,,,,,0,63,26,14,16,4,159,74,30,28,20,8,All
David Oh,,,,,,,,,,,,,,,,17,"1,046",900,982,850,64,56,90,46,23,1,All
Al Taubenberger,,,,,,,,,,,,,,,,,6,867,916,815,52,22,54,26,6,0,All
Dan Tinney,,,,,,,,,,,,,,,,,,3,871,796,25,22,44,18,9,0,All
Matt Wolfe,,,,,,,,,,,,,,,,,,,12,855,24,23,61,31,13,0,All
Bill Heeney,,,,,,,,,,,,,,,,,,,,2,15,14,37,16,10,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,2,73,45,39,13,1,All
Joe Cox,,,,,,,,,,,,,,,,,,,,,,0,62,52,84,0,All
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,8,40,27,1,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,0,19,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"8,241","8,135","7,967","7,906","7,599","7,522","6,590",53,"7,810","7,003","6,762","6,497","6,321","2,908","1,855","1,698","1,394","1,293","1,182",956,539,345,283,191,122,15,All
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,1
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Joe Cox,Sherrie Cohen,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,1
Anthony Kyriakakis,0,241,236,239,232,231,170,1,216,194,189,179,171,109,62,12,7,8,4,4,12,15,5,4,4,0,1
Tiffany Palmer,,0,236,235,230,227,172,1,212,192,190,175,170,106,61,11,7,8,4,4,12,13,5,4,3,0,1
Jennifer Schultz,,,0,231,231,230,171,1,210,190,188,173,169,106,63,12,7,5,5,4,11,15,6,4,2,0,1
James C Crumlish,,,,0,229,231,168,0,209,191,190,176,166,104,57,12,6,8,3,4,12,14,5,4,4,0,1
Carmella Jacquinto,,,,,0,227,170,1,200,185,185,169,166,99,56,12,7,5,4,4,11,13,6,4,3,0,1
Joshua Roberts,,,,,,0,169,0,201,184,183,170,164,99,57,10,7,3,3,3,11,15,5,4,4,0,1
Crystal B Powell,,,,,,,0,1,147,137,129,114,125,73,46,6,5,4,4,4,8,13,4,3,2,0,1
Write-In,,,,,,,,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,0,183,174,165,162,97,56,8,4,5,2,0,9,13,3,0,2,0,1
