col_1,col_2,col_3,col_4,col_5,col_6,division
,Mayor,,,District Council 5th District,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,All
Jim Kenney,67,0,0,"1,155",47,All
Billy Ciancaglini,,28,0,16,7,All
Write-In,,,1,1,3,All
Darrell L Clarke,,,,10,0,All
Write-In,,,,,6,All
Total,"1,269",51,5,"1,182",63,All
,Mayor,,,District Council 5th District,,1
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,1
Jim Kenney,14,0,0,136,4,1
Billy Ciancaglini,,5,0,2,3,1
Write-In,,,0,0,0,1
Darrell L Clarke,,,,1,0,1
Write-In,,,,,0,1
Total,154,10,0,139,7,1
,Mayor,,,District Council 5th District,,2
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,2
Jim Kenney,7,0,0,103,1,2
Billy Ciancaglini,,3,0,4,0,2
Write-In,,,0,0,0,2
Darrell L Clarke,,,,1,0,2
Write-In,,,,,0,2
Total,111,7,0,108,1,2
,Mayor,,,District Council 5th District,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,3
Jim Kenney,11,0,0,97,0,3
Billy Ciancaglini,,3,0,1,0,3
Write-In,,,0,0,0,3
Darrell L Clarke,,,,0,0,3
Write-In,,,,,0,3
Total,108,4,0,98,0,3
,Mayor,,,District Council 5th District,,4
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,4
Jim Kenney,2,0,0,94,1,4
Billy Ciancaglini,,2,0,0,2,4
Write-In,,,0,0,0,4
Darrell L Clarke,,,,1,0,4
Write-In,,,,,0,4
Total,97,4,0,95,3,4
,Mayor,,,District Council 5th District,,5
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,5
Jim Kenney,1,0,0,65,1,5
Billy Ciancaglini,,1,0,0,0,5
Write-In,,,0,0,0,5
Darrell L Clarke,,,,0,0,5
Write-In,,,,,0,5
Total,67,1,0,65,1,5
,Mayor,,,District Council 5th District,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,6
Jim Kenney,3,0,0,79,1,6
Billy Ciancaglini,,0,0,0,0,6
Write-In,,,0,0,0,6
Darrell L Clarke,,,,0,0,6
Write-In,,,,,1,6
Total,83,0,0,79,2,6
,Mayor,,,District Council 5th District,,7
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,7
Jim Kenney,6,0,0,98,5,7
Billy Ciancaglini,,1,0,1,0,7
Write-In,,,0,1,0,7
Darrell L Clarke,,,,1,0,7
Write-In,,,,,0,7
Total,109,2,1,101,5,7
,Mayor,,,District Council 5th District,,8
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,8
Jim Kenney,3,0,0,85,10,8
Billy Ciancaglini,,0,0,1,0,8
Write-In,,,0,0,0,8
Darrell L Clarke,,,,0,0,8
Write-In,,,,,3,8
Total,98,1,0,86,13,8
,District Council 5th District,,Mayor,,,9
,Darrell L Clarke,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,9
Darrell L Clarke,1,0,52,1,0,9
Write-In,,0,0,0,0,9
Jim Kenney,,,1,0,0,9
Billy Ciancaglini,,,,0,0,9
Write-In,,,,,0,9
Total,54,0,53,1,0,9
,Mayor,,,District Council 5th District,,10
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,10
Jim Kenney,4,0,0,50,0,10
Billy Ciancaglini,,2,0,1,0,10
Write-In,,,0,0,0,10
Darrell L Clarke,,,,0,0,10
Write-In,,,,,0,10
Total,54,3,0,51,0,10
,District Council 5th District,,Mayor,,,11
,Darrell L Clarke,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,11
Darrell L Clarke,2,0,94,1,0,11
Write-In,,0,1,0,1,11
Jim Kenney,,,2,0,0,11
Billy Ciancaglini,,,,2,0,11
Write-In,,,,,0,11
Total,97,2,97,3,1,11
,Mayor,,,District Council 5th District,,12
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,12
Jim Kenney,5,0,0,65,1,12
Billy Ciancaglini,,5,0,1,0,12
Write-In,,,1,0,0,12
Darrell L Clarke,,,,1,0,12
Write-In,,,,,0,12
Total,71,6,1,67,1,12
,Mayor,,,District Council 5th District,,13
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,13
Jim Kenney,6,0,0,101,6,13
Billy Ciancaglini,,4,0,1,1,13
Write-In,,,0,0,0,13
Darrell L Clarke,,,,1,0,13
Write-In,,,,,0,13
Total,113,6,0,103,7,13
,Mayor,,,District Council 5th District,,14
,Jim Kenney,Billy Ciancaglini,Write-In,Darrell L Clarke,Write-In,14
Jim Kenney,2,0,0,36,16,14
Billy Ciancaglini,,0,0,2,1,14
Write-In,,,0,0,2,14
Darrell L Clarke,,,,1,0,14
Write-In,,,,,2,14
Total,54,3,2,39,21,14
