col_1,col_2,col_3,col_4,col_5,col_6,division
,Mayor,,,District Council 3rd District,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Jamie Gauthier,Write-In,All
Jim Kenney,32,0,0,439,0,All
Billy Ciancaglini,,34,0,6,1,All
Write-In,,,0,0,0,All
Jamie Gauthier,,,,1,0,All
Write-In,,,,,0,All
Total,471,41,0,446,1,All
,Mayor,,,District Council 3rd District,,4
,Jim Kenney,Billy Ciancaglini,Write-In,Jamie Gauthier,Write-In,4
Jim Kenney,14,0,0,131,0,4
Billy Ciancaglini,,4,0,3,0,4
Write-In,,,0,0,0,4
Jamie Gauthier,,,,1,0,4
Write-In,,,,,0,4
Total,145,7,0,135,0,4
,Mayor,,,District Council 3rd District,,14
,Jim Kenney,Billy Ciancaglini,Write-In,Jamie Gauthier,Write-In,14
Jim Kenney,9,0,0,123,0,14
Billy Ciancaglini,,7,0,1,1,14
Write-In,,,0,0,0,14
Jamie Gauthier,,,,0,0,14
Write-In,,,,,0,14
Total,132,9,0,124,1,14
,Mayor,,,District Council 3rd District,,28
,Jim Kenney,Billy Ciancaglini,Write-In,Jamie Gauthier,Write-In,28
Jim Kenney,9,0,0,185,0,28
Billy Ciancaglini,,23,0,2,0,28
Write-In,,,0,0,0,28
Jamie Gauthier,,,,0,0,28
Write-In,,,,,0,28
Total,194,25,0,187,0,28
