col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Amanda Green-Hawkins,,2,0,2,0,60,58,56,56,55,6,8,3,4,2,3,3,4,0,1,0,0,0,1
Megan Mccarthy King,,,1,41,0,2,1,2,1,1,44,41,45,42,44,2,0,0,2,1,1,0,0,1
Christylee Peck,,,,1,0,2,1,1,1,1,42,36,40,39,39,2,0,0,1,0,0,0,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Allan Domb,,,,,,2,57,56,57,55,5,8,3,2,0,1,1,1,0,0,0,0,0,1
Helen Gym,,,,,,,0,55,54,53,2,4,2,2,0,1,1,1,0,0,1,0,0,1
Isaiah Thomas,,,,,,,,0,57,53,2,5,1,1,0,1,2,1,0,1,0,0,0,1
Derek S Green,,,,,,,,,0,54,3,5,0,1,0,1,1,0,0,1,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,0,2,1,2,2,2,1,1,1,0,0,0,0,0,1
Al Taubenberger,,,,,,,,,,,0,47,47,48,46,3,0,0,1,0,0,0,0,1
David Oh,,,,,,,,,,,,0,44,44,43,1,3,1,1,2,1,0,0,1
Bill Heeney,,,,,,,,,,,,,0,45,45,1,0,0,0,0,1,0,0,1
Dan Tinney,,,,,,,,,,,,,,0,45,2,0,0,2,1,1,0,0,1
Matt Wolfe,,,,,,,,,,,,,,,0,2,0,0,2,1,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,1
Kendra Brooks,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,75,72,52,46,0,67,61,60,59,57,56,56,53,50,49,6,4,4,2,2,1,0,0,1
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,2
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Dan Tinney,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,2
Amanda Green-Hawkins,0,89,3,2,1,84,85,82,77,80,7,7,7,6,5,11,8,6,2,2,0,0,0,2
Daniel D Mccaffery,,0,4,2,0,79,75,77,78,76,12,11,10,10,6,12,9,6,0,2,1,1,0,2
Megan Mccarthy King,,,1,31,0,4,4,3,2,1,36,32,32,31,30,1,0,1,4,0,1,1,0,2
Christylee Peck,,,,0,0,2,3,0,3,0,31,32,33,31,30,0,0,1,4,1,0,0,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,0,80,80,75,79,6,1,2,3,3,5,2,3,2,2,0,0,0,2
Helen Gym,,,,,,,0,79,76,77,6,4,5,3,1,6,4,2,2,1,0,0,0,2
Isaiah Thomas,,,,,,,,1,73,82,2,2,2,1,0,8,6,0,1,0,0,1,0,2
Allan Domb,,,,,,,,,0,73,6,5,5,5,2,3,2,1,0,0,0,0,0,2
Derek S Green,,,,,,,,,,0,1,2,1,0,0,7,4,1,1,0,0,0,0,2
Dan Tinney,,,,,,,,,,,2,36,39,40,36,4,0,2,2,0,1,1,0,2
David Oh,,,,,,,,,,,,1,37,36,34,1,1,2,3,0,2,0,0,2
Al Taubenberger,,,,,,,,,,,,,0,38,35,2,1,1,2,1,1,0,0,2
Bill Heeney,,,,,,,,,,,,,,0,36,1,2,1,2,1,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,1,0,0,1,2,0,0,0,0,2
Kendra Brooks,,,,,,,,,,,,,,,,0,8,3,0,1,0,1,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,2
Maj Toure,,,,,,,,,,,,,,,,,,,1,1,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,105,105,40,37,1,92,91,88,86,85,52,47,46,46,41,14,10,7,6,3,2,1,0,2
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Allan Domb,Helen Gym,Matt Wolfe,Bill Heeney,Al Taubenberger,Dan Tinney,David Oh,Kendra Brooks,Joe Cox,Nicolas O'Rourke,Clarc King,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,3
Daniel D Mccaffery,1,66,6,2,0,62,62,60,59,60,9,8,7,6,8,7,4,5,3,1,2,0,0,3
Amanda Green-Hawkins,,1,0,1,0,61,61,61,59,56,5,6,4,4,3,5,3,2,2,1,1,0,0,3
Megan Mccarthy King,,,0,40,0,3,3,2,2,5,39,37,38,36,37,1,0,1,0,2,1,0,0,3
Christylee Peck,,,,1,0,2,0,0,0,2,38,37,37,35,35,1,1,0,1,2,2,0,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,0,61,60,57,59,3,1,3,2,0,5,1,3,1,0,0,0,0,3
Derek S Green,,,,,,,0,60,58,58,2,0,3,1,2,3,2,1,2,0,0,0,0,3
Isaiah Thomas,,,,,,,,0,57,56,0,0,1,0,1,5,3,2,2,1,1,0,0,3
Allan Domb,,,,,,,,,0,56,1,3,2,3,2,0,1,0,1,0,0,0,0,3
Helen Gym,,,,,,,,,,0,4,1,4,1,3,3,0,1,0,0,0,0,0,3
Matt Wolfe,,,,,,,,,,,0,43,45,40,44,1,0,1,0,2,1,0,0,3
Bill Heeney,,,,,,,,,,,,2,43,40,42,0,1,0,1,2,2,0,0,3
Al Taubenberger,,,,,,,,,,,,,0,40,42,1,0,0,0,2,1,0,0,3
Dan Tinney,,,,,,,,,,,,,,0,41,1,0,1,0,0,0,0,0,3
David Oh,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,3
Kendra Brooks,,,,,,,,,,,,,,,,0,1,4,0,1,1,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,0,0,4,1,2,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,,0,2,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,81,74,46,45,0,68,65,65,63,63,53,50,48,47,47,8,5,5,4,3,3,0,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Dan Tinney,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,4
Daniel D Mccaffery,0,59,5,2,0,57,56,56,51,50,14,8,7,7,5,8,7,6,3,1,0,1,0,4
Amanda Green-Hawkins,,0,0,0,0,51,51,52,50,48,6,5,3,3,2,6,5,4,1,1,0,1,0,4
Megan Mccarthy King,,,0,35,0,6,4,6,3,3,36,35,32,35,33,2,2,3,1,2,0,0,0,4
Christylee Peck,,,,0,0,4,2,4,2,2,33,32,31,31,31,1,2,3,3,2,0,0,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,0,54,53,51,53,11,7,3,4,3,5,3,3,2,1,1,0,0,4
Helen Gym,,,,,,,0,54,51,49,4,2,3,3,1,6,6,7,2,0,0,1,0,4
Isaiah Thomas,,,,,,,,0,54,52,4,4,4,4,1,6,5,2,1,1,0,1,0,4
Katherine Gilmore Richardson,,,,,,,,,0,52,2,0,3,3,1,2,2,1,1,0,0,0,0,4
Derek S Green,,,,,,,,,,0,5,3,3,0,0,1,1,0,1,0,0,0,0,4
Dan Tinney,,,,,,,,,,,1,39,35,38,35,1,0,3,0,0,0,0,0,4
David Oh,,,,,,,,,,,,0,37,34,35,3,3,3,1,3,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,0,35,33,0,0,2,2,1,0,0,0,4
Bill Heeney,,,,,,,,,,,,,,0,37,0,0,1,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,,,,0,10,6,3,2,2,2,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,5,2,2,0,1,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,4,1,1,1,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,0,2,2,1,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,75,61,43,39,0,68,64,64,57,56,53,45,42,42,39,16,12,12,6,4,2,2,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Bill Heeney,David Oh,Dan Tinney,Matt Wolfe,Al Taubenberger,Sherrie Cohen,Kendra Brooks,Nicolas O'Rourke,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,5
Daniel D Mccaffery,0,76,2,3,0,75,70,70,69,67,8,8,8,3,6,7,7,6,0,1,1,1,0,5
Amanda Green-Hawkins,,1,2,0,0,71,72,71,68,67,3,6,2,2,3,5,7,4,2,2,1,0,0,5
Megan Mccarthy King,,,0,26,0,2,2,3,1,0,30,32,29,30,27,2,2,0,1,0,0,0,0,5
Christylee Peck,,,,0,0,2,1,1,1,0,27,27,27,27,26,1,0,1,0,0,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Allan Domb,,,,,,0,72,69,71,70,4,6,3,3,3,2,2,1,0,1,0,0,0,5
Helen Gym,,,,,,,0,70,70,70,2,3,0,2,0,3,5,3,1,1,1,0,0,5
Isaiah Thomas,,,,,,,,0,68,70,2,6,3,0,2,1,2,2,0,1,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,0,68,2,1,1,2,1,1,2,1,1,2,1,0,0,5
Derek S Green,,,,,,,,,,0,0,2,0,0,0,2,1,1,0,1,0,0,0,5
Bill Heeney,,,,,,,,,,,0,32,35,32,32,2,1,1,0,0,0,0,0,5
David Oh,,,,,,,,,,,,0,33,30,28,3,2,0,1,0,1,1,0,5
Dan Tinney,,,,,,,,,,,,,0,29,30,3,0,1,0,0,1,1,0,5
Matt Wolfe,,,,,,,,,,,,,,0,27,2,1,0,1,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,0,4,1,1,0,1,1,0,5
Kendra Brooks,,,,,,,,,,,,,,,,,0,4,1,0,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,0,1,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,,,0,1,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,1,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,1,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,93,84,35,30,0,81,78,77,76,72,41,41,38,35,34,10,9,6,2,2,2,2,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Matt Wolfe,Kendra Brooks,Maj Toure,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,6
Daniel D Mccaffery,1,46,3,1,0,39,41,40,38,37,5,7,6,10,6,6,2,5,2,2,1,0,0,6
Amanda Green-Hawkins,,0,1,0,0,43,44,40,40,39,4,4,3,7,6,6,2,4,3,2,1,0,0,6
Megan Mccarthy King,,,0,33,0,1,0,2,2,1,31,28,28,25,26,0,4,0,0,0,1,0,0,6
Christylee Peck,,,,0,0,2,0,2,1,1,30,27,27,24,22,0,4,0,0,0,1,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Isaiah Thomas,,,,,,0,42,41,40,40,3,1,2,3,1,4,1,3,2,0,0,0,0,6
Helen Gym,,,,,,,0,42,43,41,0,1,1,4,4,3,1,2,2,1,0,0,0,6
Derek S Green,,,,,,,,0,41,40,1,2,4,4,5,0,1,0,1,0,0,0,0,6
Allan Domb,,,,,,,,,0,39,1,2,2,4,5,1,0,0,1,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,,,1,0,1,2,1,2,2,0,1,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,1,29,30,29,26,2,3,2,0,0,1,0,0,6
Dan Tinney,,,,,,,,,,,,0,33,27,26,0,2,1,0,0,1,0,0,6
Al Taubenberger,,,,,,,,,,,,,0,31,28,0,2,0,0,0,1,0,0,6
David Oh,,,,,,,,,,,,,,1,28,3,2,3,0,1,1,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,6
Kendra Brooks,,,,,,,,,,,,,,,,0,1,4,1,2,1,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,1,1,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,56,55,41,35,0,48,47,46,45,45,41,41,40,40,34,6,6,5,3,2,2,0,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Helen Gym,Isaiah Thomas,Dan Tinney,David Oh,Bill Heeney,Al Taubenberger,Matt Wolfe,Sherrie Cohen,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,7
Daniel D Mccaffery,0,91,15,4,0,82,84,80,76,78,28,22,22,13,8,22,15,12,3,1,3,1,0,7
Amanda Green-Hawkins,,1,4,3,0,82,85,86,84,84,7,7,6,4,3,18,20,13,4,2,2,0,0,7
Megan Mccarthy King,,,1,34,0,8,5,5,5,4,44,41,41,39,36,4,6,3,2,0,1,0,0,7
Christylee Peck,,,,0,0,4,2,2,3,1,37,41,37,35,33,4,4,3,1,0,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Allan Domb,,,,,,1,82,79,80,80,9,8,10,5,2,7,6,5,2,0,1,0,0,7
Katherine Gilmore Richardson,,,,,,,0,85,83,86,5,5,2,5,3,9,10,6,1,0,2,0,0,7
Derek S Green,,,,,,,,1,83,85,4,4,4,2,2,5,9,5,1,0,2,0,0,7
Helen Gym,,,,,,,,,0,82,3,3,3,1,1,7,11,5,2,0,0,0,0,7
Isaiah Thomas,,,,,,,,,,0,0,2,1,1,1,3,8,5,1,0,1,0,0,7
Dan Tinney,,,,,,,,,,,3,51,50,45,42,10,4,2,0,0,1,0,0,7
David Oh,,,,,,,,,,,,2,49,42,41,10,4,4,1,0,1,0,0,7
Bill Heeney,,,,,,,,,,,,,2,41,41,8,2,1,2,0,1,0,0,7
Al Taubenberger,,,,,,,,,,,,,,0,39,3,1,0,1,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,0,3,1,0,1,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,1,13,10,4,2,1,1,0,7
Kendra Brooks,,,,,,,,,,,,,,,,,0,19,4,2,1,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,4,2,1,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,0,2,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,1,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,136,114,58,45,0,99,99,96,95,93,74,71,65,53,50,35,27,19,7,3,3,2,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Megan Mccarthy King,Amanda Green-Hawkins,Christylee Peck,Write-In,Al Taubenberger,Dan Tinney,Allan Domb,David Oh,Bill Heeney,Matt Wolfe,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Steve Cherniavsky,Joe Cox,Sherrie Cohen,Maj Toure,Clarc King,Write-In,8
Daniel D Mccaffery,1,8,44,4,0,14,14,42,15,12,7,39,36,37,35,2,2,1,1,0,0,0,0,8
Megan Mccarthy King,,0,2,40,0,40,40,10,35,38,39,3,4,4,3,0,2,2,2,2,2,1,0,8
Amanda Green-Hawkins,,,0,3,0,6,3,37,6,2,2,41,38,38,36,4,1,0,0,1,0,0,0,8
Christylee Peck,,,,0,0,41,42,9,36,37,36,5,6,3,3,1,0,2,1,2,0,1,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Al Taubenberger,,,,,,0,45,9,42,41,37,3,7,5,2,1,0,2,2,1,2,0,0,8
Dan Tinney,,,,,,,0,9,42,44,41,3,3,0,1,2,2,1,2,1,0,1,0,8
Allan Domb,,,,,,,,1,7,9,4,37,37,39,36,1,2,1,1,1,0,0,0,8
David Oh,,,,,,,,,1,37,37,4,2,5,2,3,2,2,0,1,2,1,0,8
Bill Heeney,,,,,,,,,,0,37,2,3,0,0,1,2,2,2,1,0,1,0,8
Matt Wolfe,,,,,,,,,,,0,2,2,2,0,1,2,1,1,2,1,1,0,8
Isaiah Thomas,,,,,,,,,,,,0,38,36,36,2,0,0,0,1,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,,,,,,0,35,35,0,0,0,0,1,0,0,0,8
Helen Gym,,,,,,,,,,,,,,0,38,1,1,0,0,0,1,0,0,8
Derek S Green,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,61,54,52,52,0,57,56,53,53,51,46,45,44,42,39,4,4,4,3,3,2,1,0,8
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,9
,Bill Heeney,Dan Tinney,David Oh,Al Taubenberger,Matt Wolfe,Allan Domb,Derek S Green,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Clarc King,Steve Cherniavsky,Maj Toure,Sherrie Cohen,Write-In,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,9
Bill Heeney,0,37,38,36,33,4,2,1,1,1,0,0,0,0,0,0,0,0,34,7,30,3,0,9
Dan Tinney,,0,34,35,35,4,1,1,0,2,2,1,1,0,1,0,0,0,34,5,30,3,0,9
David Oh,,,0,37,34,4,4,2,3,0,0,0,0,0,0,0,0,0,34,9,31,4,0,9
Al Taubenberger,,,,0,34,1,2,2,1,1,0,0,0,0,1,0,0,0,34,7,29,3,0,9
Matt Wolfe,,,,,0,2,0,0,0,1,1,1,0,0,1,0,0,0,32,5,29,1,0,9
Allan Domb,,,,,,0,24,22,21,22,2,2,0,0,0,0,0,0,2,23,2,23,0,9
Derek S Green,,,,,,,0,24,24,22,1,2,0,0,0,0,0,0,1,23,1,24,0,9
Isaiah Thomas,,,,,,,,0,23,22,2,2,0,0,0,0,0,0,1,23,0,23,0,9
Helen Gym,,,,,,,,,0,21,0,1,0,0,0,0,0,0,1,22,0,21,0,9
Katherine Gilmore Richardson,,,,,,,,,,0,1,2,0,0,1,0,0,0,1,21,0,22,0,9
Kendra Brooks,,,,,,,,,,,0,3,1,0,0,0,0,0,2,3,1,2,0,9
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,0,0,0,0,1,3,0,3,0,9
Joe Cox,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,9
Clarc King,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,9
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,5,30,0,0,9
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,1,1,24,0,9
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,1,0,9
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,42,42,42,40,37,28,27,27,25,24,5,4,2,1,1,0,0,0,38,36,32,28,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
