col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 1st District,,,Judge Of The Municipal Court,,All
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,All
Mark F Squilla,567,0,0,"3,244",1,All
Daniel Orsino,,532,0,129,3,All
Write-In,,,5,2,0,All
David H Conroy,,,,180,0,All
Write-In,,,,,0,All
Total,"3,812",664,7,"3,555",4,All
,District Council 1st District,,,Judge Of The Municipal Court,,1
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,1
Mark F Squilla,36,0,0,129,0,1
Daniel Orsino,,19,0,9,0,1
Write-In,,,0,1,0,1
David H Conroy,,,,1,0,1
Write-In,,,,,0,1
Total,165,28,1,140,0,1
,Judge Of The Municipal Court,,District Council 1st District,,,2
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,2
David H Conroy,17,0,166,7,0,2
Write-In,,0,0,0,0,2
Mark F Squilla,,,17,0,0,2
Daniel Orsino,,,,25,0,2
Write-In,,,,,0,2
Total,190,0,183,32,0,2
,District Council 1st District,,,Judge Of The Municipal Court,,3
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,3
Mark F Squilla,36,0,0,177,1,3
Daniel Orsino,,56,0,14,0,3
Write-In,,,0,0,0,3
David H Conroy,,,,10,0,3
Write-In,,,,,0,3
Total,214,70,0,201,1,3
,District Council 1st District,,,Judge Of The Municipal Court,,4
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,4
Mark F Squilla,25,0,0,145,0,4
Daniel Orsino,,43,0,5,0,4
Write-In,,,0,0,0,4
David H Conroy,,,,14,0,4
Write-In,,,,,0,4
Total,170,48,0,164,0,4
,District Council 1st District,,,Judge Of The Municipal Court,,5
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,5
Mark F Squilla,11,0,0,78,0,5
Daniel Orsino,,9,0,1,0,5
Write-In,,,0,0,0,5
David H Conroy,,,,1,0,5
Write-In,,,,,0,5
Total,89,10,0,80,0,5
,Judge Of The Municipal Court,,District Council 1st District,,,6
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,6
David H Conroy,11,0,114,6,0,6
Write-In,,0,0,0,0,6
Mark F Squilla,,,17,0,0,6
Daniel Orsino,,,,10,0,6
Write-In,,,,,0,6
Total,131,0,131,16,0,6
,District Council 1st District,,,Judge Of The Municipal Court,,7
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,7
Mark F Squilla,16,0,0,87,0,7
Daniel Orsino,,8,0,4,0,7
Write-In,,,1,0,0,7
David H Conroy,,,,4,0,7
Write-In,,,,,0,7
Total,103,12,1,95,0,7
,Judge Of The Municipal Court,,District Council 1st District,,,8
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,8
David H Conroy,11,0,131,4,0,8
Write-In,,0,0,0,0,8
Mark F Squilla,,,15,0,0,8
Daniel Orsino,,,,19,0,8
Write-In,,,,,0,8
Total,146,0,146,23,0,8
,District Council 1st District,,,Judge Of The Municipal Court,,9
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,9
Mark F Squilla,22,0,0,132,0,9
Daniel Orsino,,27,0,5,0,9
Write-In,,,0,0,0,9
David H Conroy,,,,11,0,9
Write-In,,,,,0,9
Total,154,32,0,148,0,9
,District Council 1st District,,,Judge Of The Municipal Court,,10
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,10
Mark F Squilla,24,0,0,181,0,10
Daniel Orsino,,15,0,3,0,10
Write-In,,,0,0,0,10
David H Conroy,,,,6,0,10
Write-In,,,,,0,10
Total,205,18,0,190,0,10
,District Council 1st District,,,Judge Of The Municipal Court,,11
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,11
Mark F Squilla,34,0,0,217,0,11
Daniel Orsino,,45,0,8,1,11
Write-In,,,0,1,0,11
David H Conroy,,,,9,0,11
Write-In,,,,,0,11
Total,251,54,1,235,1,11
,District Council 1st District,,,Judge Of The Municipal Court,,12
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,12
Mark F Squilla,15,0,0,100,0,12
Daniel Orsino,,7,0,1,0,12
Write-In,,,0,0,0,12
David H Conroy,,,,7,0,12
Write-In,,,,,0,12
Total,115,8,0,108,0,12
,District Council 1st District,,,Judge Of The Municipal Court,,13
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,13
Mark F Squilla,30,0,0,188,0,13
Daniel Orsino,,19,0,4,0,13
Write-In,,,1,0,0,13
David H Conroy,,,,13,0,13
Write-In,,,,,0,13
Total,218,23,1,205,0,13
,District Council 1st District,,,Judge Of The Municipal Court,,14
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,14
Mark F Squilla,25,0,0,193,0,14
Daniel Orsino,,6,0,4,0,14
Write-In,,,0,0,0,14
David H Conroy,,,,17,0,14
Write-In,,,,,0,14
Total,218,10,0,214,0,14
,District Council 1st District,,,Judge Of The Municipal Court,,15
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,15
Mark F Squilla,44,0,0,248,0,15
Daniel Orsino,,36,0,12,0,15
Write-In,,,1,0,0,15
David H Conroy,,,,8,0,15
Write-In,,,,,0,15
Total,292,48,1,268,0,15
