col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Jim Kenney,182,0,0,"2,671","2,619","2,575","2,453","2,442","2,380","2,279",3,All
Billy Ciancaglini,,615,0,189,188,173,180,175,172,166,14,All
Write-In,,,4,8,8,9,8,6,5,5,7,All
Tiffany Palmer,,,,2,"2,771","2,747","2,615","2,605","2,549","2,449",9,All
Jennifer Schultz,,,,,3,"2,693","2,568","2,589","2,546","2,436",4,All
Anthony Kyriakakis,,,,,,1,"2,606","2,541","2,529","2,386",4,All
James C Crumlish,,,,,,,2,"2,531","2,531","2,377",3,All
Carmella Jacquinto,,,,,,,,1,"2,524","2,415",3,All
Joshua Roberts,,,,,,,,,1,"2,367",4,All
Crystal B Powell,,,,,,,,,,2,6,All
Write-In,,,,,,,,,,,0,All
Total,"2,944",859,16,"2,907","2,854","2,790","2,670","2,655","2,591","2,478",24,All
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Jim Kenney,Billy Ciancaglini,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,1
Jim Kenney,19,0,0,221,216,214,202,194,186,169,0,1
Billy Ciancaglini,,9,0,9,7,8,7,9,7,7,0,1
Write-In,,,1,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,0,222,220,206,199,192,175,0,1
Anthony Kyriakakis,,,,,0,215,206,195,192,173,0,1
Jennifer Schultz,,,,,,0,204,197,193,175,0,1
James C Crumlish,,,,,,,0,194,192,173,0,1
Carmella Jacquinto,,,,,,,,0,191,169,0,1
Joshua Roberts,,,,,,,,,0,169,0,1
Crystal B Powell,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,0,1
Total,249,18,1,232,226,224,211,205,194,177,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,Mayor,,,2
,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Anthony Kyriakakis,Jennifer Schultz,Tiffany Palmer,Crystal B Powell,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,2
Carmella Jacquinto,0,40,40,39,39,39,38,0,39,1,0,2
James C Crumlish,,0,40,39,39,39,38,0,39,1,0,2
Joshua Roberts,,,0,39,39,39,38,0,39,1,0,2
Anthony Kyriakakis,,,,0,39,39,38,0,38,1,0,2
Jennifer Schultz,,,,,0,39,38,0,38,1,0,2
Tiffany Palmer,,,,,,0,38,0,38,1,0,2
Crystal B Powell,,,,,,,0,0,37,1,0,2
Write-In,,,,,,,,0,0,0,0,2
Jim Kenney,,,,,,,,,1,0,0,2
Billy Ciancaglini,,,,,,,,,,4,0,2
Write-In,,,,,,,,,,,0,2
Total,40,40,40,39,39,39,38,0,40,5,0,2
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,3
Jim Kenney,15,0,0,157,159,154,152,152,151,141,1,3
Billy Ciancaglini,,25,0,11,9,6,8,6,7,8,1,3
Write-In,,,0,1,0,0,0,1,0,0,0,3
Jennifer Schultz,,,,0,164,159,158,157,156,149,2,3
Tiffany Palmer,,,,,0,161,158,158,158,149,2,3
Anthony Kyriakakis,,,,,,0,154,157,155,144,1,3
Carmella Jacquinto,,,,,,,0,155,155,148,1,3
James C Crumlish,,,,,,,,0,156,145,1,3
Joshua Roberts,,,,,,,,,0,146,2,3
Crystal B Powell,,,,,,,,,,0,1,3
Write-In,,,,,,,,,,,0,3
Total,181,36,1,170,170,161,161,160,160,150,2,3
,Judge Of The Court Of Common Pleas,,,,,,,,Mayor,,,4
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,4
Tiffany Palmer,0,202,194,190,187,186,172,2,183,21,0,4
Jennifer Schultz,,0,192,189,185,185,171,2,182,20,0,4
Anthony Kyriakakis,,,0,184,186,185,166,2,173,22,0,4
Carmella Jacquinto,,,,0,182,184,168,2,170,19,0,4
James C Crumlish,,,,,0,184,164,2,167,19,0,4
Joshua Roberts,,,,,,0,164,2,166,19,0,4
Crystal B Powell,,,,,,,0,0,154,16,0,4
Write-In,,,,,,,,0,2,0,0,4
Jim Kenney,,,,,,,,,10,0,0,4
Billy Ciancaglini,,,,,,,,,,62,0,4
Write-In,,,,,,,,,,,0,4
Total,207,205,197,191,187,186,172,2,197,85,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,Mayor,,,5
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,5
Tiffany Palmer,0,143,143,129,130,128,124,0,131,11,0,5
Jennifer Schultz,,0,140,127,129,128,125,0,129,12,0,5
Anthony Kyriakakis,,,0,129,128,127,121,0,129,11,0,5
James C Crumlish,,,,0,126,123,119,0,115,15,0,5
Joshua Roberts,,,,,0,125,122,0,115,12,0,5
Carmella Jacquinto,,,,,,0,122,0,118,9,0,5
Crystal B Powell,,,,,,,0,0,112,10,0,5
Write-In,,,,,,,,0,0,0,0,5
Jim Kenney,,,,,,,,,9,0,0,5
Billy Ciancaglini,,,,,,,,,,30,0,5
Write-In,,,,,,,,,,,0,5
Total,148,146,144,133,131,130,125,0,143,45,0,5
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,6
Jim Kenney,6,0,0,138,138,133,130,130,127,124,0,6
Billy Ciancaglini,,36,0,5,4,3,3,3,3,4,5,6
Write-In,,,0,1,1,1,1,1,1,1,0,6
Jennifer Schultz,,,,0,141,138,135,135,132,128,0,6
Tiffany Palmer,,,,,1,137,134,135,131,129,5,6
Anthony Kyriakakis,,,,,,0,132,134,131,125,0,6
Carmella Jacquinto,,,,,,,0,132,132,126,0,6
James C Crumlish,,,,,,,,0,131,126,0,6
Joshua Roberts,,,,,,,,,0,124,0,6
Crystal B Powell,,,,,,,,,,0,5,6
Write-In,,,,,,,,,,,0,6
Total,146,42,1,145,145,138,135,135,132,129,5,6
,Judge Of The Court Of Common Pleas,,,,,,,,Mayor,,,7
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,7
Tiffany Palmer,0,204,200,196,197,194,195,0,190,17,3,7
Jennifer Schultz,,0,198,192,194,194,194,0,189,17,3,7
Anthony Kyriakakis,,,0,194,189,192,188,0,183,16,3,7
James C Crumlish,,,,1,191,193,191,0,177,18,3,7
Carmella Jacquinto,,,,,0,192,194,0,177,15,3,7
Joshua Roberts,,,,,,0,193,0,176,17,3,7
Crystal B Powell,,,,,,,0,0,175,17,3,7
Write-In,,,,,,,,0,0,0,0,7
Jim Kenney,,,,,,,,,10,0,0,7
Billy Ciancaglini,,,,,,,,,,54,0,7
Write-In,,,,,,,,,,,0,7
Total,213,212,203,200,199,199,198,0,206,77,3,7
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,8
,Jim Kenney,Billy Ciancaglini,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,8
Jim Kenney,7,0,0,205,202,201,191,188,188,176,0,8
Billy Ciancaglini,,19,0,6,6,5,6,5,5,4,7,8
Write-In,,,0,0,0,0,0,0,0,0,0,8
Tiffany Palmer,,,,0,204,207,197,192,193,181,0,8
Jennifer Schultz,,,,,1,201,192,192,191,179,0,8
Anthony Kyriakakis,,,,,,0,196,191,191,179,0,8
James C Crumlish,,,,,,,0,189,191,179,0,8
Joshua Roberts,,,,,,,,0,190,179,0,8
Carmella Jacquinto,,,,,,,,,0,181,0,8
Crystal B Powell,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,0,8
Total,217,29,0,213,212,208,198,195,194,181,7,8
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,9
,Jim Kenney,Billy Ciancaglini,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Write-In,9
Jim Kenney,14,0,0,162,157,155,144,134,131,130,0,9
Billy Ciancaglini,,12,0,2,3,2,2,3,2,2,0,9
Write-In,,,1,0,0,0,0,0,0,0,0,9
Tiffany Palmer,,,,0,158,155,141,134,133,131,0,9
Anthony Kyriakakis,,,,,0,152,140,130,128,129,0,9
Jennifer Schultz,,,,,,0,135,132,130,130,0,9
James C Crumlish,,,,,,,0,131,129,132,0,9
Carmella Jacquinto,,,,,,,,0,127,130,0,9
Crystal B Powell,,,,,,,,,0,123,0,9
Joshua Roberts,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,0,9
Total,186,16,1,164,160,157,147,137,133,133,0,9
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,10
,Jim Kenney,Billy Ciancaglini,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,10
Jim Kenney,3,0,0,123,119,115,115,112,111,104,0,10
Billy Ciancaglini,,13,0,3,3,2,2,3,2,3,0,10
Write-In,,,0,0,0,0,0,0,0,0,0,10
Tiffany Palmer,,,,0,120,118,116,114,113,106,0,10
Jennifer Schultz,,,,,0,116,114,114,115,107,0,10
Anthony Kyriakakis,,,,,,0,115,111,112,104,0,10
James C Crumlish,,,,,,,0,111,113,104,0,10
Carmella Jacquinto,,,,,,,,0,112,105,0,10
Joshua Roberts,,,,,,,,,0,104,0,10
Crystal B Powell,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,0,10
Total,131,17,0,127,124,119,118,116,115,108,0,10
,Mayor,,,Judge Of The Court Of Common Pleas,,,,,,,,11
,Jim Kenney,Billy Ciancaglini,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,11
Jim Kenney,16,0,0,162,157,156,148,146,144,142,0,11
Billy Ciancaglini,,24,0,16,17,14,14,12,13,14,0,11
Write-In,,,0,0,0,1,1,0,0,0,0,11
Tiffany Palmer,,,,0,171,168,162,157,157,153,0,11
