col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,All
,Rochelle Bilal,Write-In,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Al Taubenberger,David Oh,Dan Tinney,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,All
Rochelle Bilal,22,0,"2,664","2,675","2,551","2,536","2,536",500,456,319,282,250,280,195,116,76,43,44,39,5,All
Write-In,,1,5,2,2,3,3,15,12,16,15,15,1,1,1,2,2,1,3,1,All
Allan Domb,,,23,"2,507","2,387","2,376","2,344",320,328,210,168,127,110,76,64,21,20,24,6,1,All
Helen Gym,,,,7,"2,427","2,424","2,397",224,226,95,83,59,202,127,76,34,15,15,11,2,All
Derek S Green,,,,,8,"2,378","2,421",149,140,63,22,34,130,82,37,22,15,11,12,2,All
Katherine Gilmore Richardson,,,,,,9,"2,359",130,79,78,57,47,132,72,34,23,14,9,17,0,All
Isaiah Thomas,,,,,,,14,105,113,54,23,22,128,83,22,30,17,8,12,1,All
Al Taubenberger,,,,,,,,83,"1,808","1,852","1,748","1,679",40,32,61,18,27,29,16,5,All
David Oh,,,,,,,,,49,"1,641","1,643","1,617",45,33,48,21,34,20,14,5,All
Dan Tinney,,,,,,,,,,24,"1,699","1,652",31,24,24,19,31,25,11,3,All
Bill Heeney,,,,,,,,,,,31,"1,687",13,19,13,16,23,18,9,1,All
Matt Wolfe,,,,,,,,,,,,22,24,21,19,16,30,26,13,4,All
Kendra Brooks,,,,,,,,,,,,,3,191,44,38,11,15,16,1,All
Nicolas O'Rourke,,,,,,,,,,,,,,2,29,30,5,18,16,1,All
Sherrie Cohen,,,,,,,,,,,,,,,2,27,14,21,10,0,All
Joe Cox,,,,,,,,,,,,,,,,0,20,15,34,2,All
Maj Toure,,,,,,,,,,,,,,,,,15,17,10,5,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,2,8,2,All
Clarc King,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,1,All
Total,"3,372",25,"2,958","2,833","2,654","2,637","2,626","2,426","2,160","2,116","1,993","1,894",334,245,161,107,105,78,61,15,All
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,1
,Rochelle Bilal,Write-In,Helen Gym,Derek S Green,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Clarc King,Steve Cherniavsky,Maj Toure,Sherrie Cohen,Write-In,1
