col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tiffany Palmer,Jennifer Schultz,Crystal B Powell,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Joshua Roberts,Write-In,All
Lisa Deeley,50,"1,365",164,1,"1,483","1,479","1,441","1,439","1,430","1,432","1,424",0,All
Omar Sabir,,20,21,0,"1,383","1,360","1,346","1,360","1,333","1,337","1,337",0,All
Al Schmidt,,,657,1,173,171,148,146,161,154,153,0,All
Write-In,,,,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,8,"1,528","1,515","1,519","1,494","1,497","1,490",0,All
Jennifer Schultz,,,,,,8,"1,494","1,504","1,483","1,487","1,488",0,All
Crystal B Powell,,,,,,,2,"1,480","1,464","1,456","1,469",0,All
Carmella Jacquinto,,,,,,,,6,"1,487","1,484","1,484",0,All
James C Crumlish,,,,,,,,,6,"1,494","1,496",0,All
Anthony Kyriakakis,,,,,,,,,,3,"1,486",0,All
Joshua Roberts,,,,,,,,,,,3,0,All
Write-In,,,,,,,,,,,,1,All
Total,"1,712","1,490",956,2,"1,649","1,626","1,568","1,565","1,554","1,552","1,547",1,All
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,James C Crumlish,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,Crystal B Powell,Write-In,1
Lisa Deeley,0,52,7,0,53,53,51,52,51,51,51,0,1
Omar Sabir,,1,1,0,50,50,48,50,49,48,49,0,1
Al Schmidt,,,8,0,4,4,5,3,3,4,3,0,1
Write-In,,,,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,0,52,52,53,51,51,52,0,1
Jennifer Schultz,,,,,,0,52,51,52,51,51,0,1
Joshua Roberts,,,,,,,0,51,52,51,51,0,1
Carmella Jacquinto,,,,,,,,0,51,51,52,0,1
Tiffany Palmer,,,,,,,,,0,51,51,0,1
Anthony Kyriakakis,,,,,,,,,,0,51,0,1
Crystal B Powell,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,0,1
Total,60,54,17,0,54,54,54,53,53,52,52,0,1
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,James C Crumlish,Anthony Kyriakakis,Write-In,2
Lisa Deeley,1,55,2,0,56,58,55,56,56,54,54,0,2
Omar Sabir,,0,0,0,54,53,54,52,52,52,51,0,2
Al Schmidt,,,12,0,4,2,2,2,3,3,2,0,2
Write-In,,,,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,0,58,58,57,58,57,56,0,2
Tiffany Palmer,,,,,,0,58,59,57,57,56,0,2
Carmella Jacquinto,,,,,,,0,57,57,57,56,0,2
Crystal B Powell,,,,,,,,0,57,56,56,0,2
Joshua Roberts,,,,,,,,,0,56,56,0,2
James C Crumlish,,,,,,,,,,0,56,0,2
Anthony Kyriakakis,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,0,2
Total,65,58,17,0,61,61,59,59,59,58,57,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,3
,Tiffany Palmer,James C Crumlish,Joshua Roberts,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,3
Tiffany Palmer,0,65,64,64,64,64,64,0,63,64,5,0,3
James C Crumlish,,0,67,66,64,63,64,0,61,60,5,0,3
Joshua Roberts,,,0,66,64,63,63,0,61,60,5,0,3
Anthony Kyriakakis,,,,0,64,63,63,0,61,60,4,0,3
Jennifer Schultz,,,,,0,63,63,0,63,60,3,0,3
Carmella Jacquinto,,,,,,0,62,0,60,60,2,0,3
Crystal B Powell,,,,,,,0,0,61,59,2,0,3
Write-In,,,,,,,,0,0,0,0,0,3
Lisa Deeley,,,,,,,,,0,58,4,0,3
Omar Sabir,,,,,,,,,,1,1,0,3
Al Schmidt,,,,,,,,,,,11,0,3
Write-In,,,,,,,,,,,,0,3
Total,72,68,67,66,66,64,64,0,66,65,21,0,3
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,4
,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,4
Jennifer Schultz,0,60,62,61,61,61,60,0,57,53,10,0,4
Tiffany Palmer,,1,59,59,59,59,59,0,56,53,9,0,4
Carmella Jacquinto,,,0,60,61,61,60,0,58,53,7,0,4
Crystal B Powell,,,,0,60,59,59,0,57,53,8,0,4
Anthony Kyriakakis,,,,,0,60,60,0,57,52,7,0,4
Joshua Roberts,,,,,,0,60,0,56,52,7,0,4
James C Crumlish,,,,,,,0,0,56,51,7,0,4
Write-In,,,,,,,,0,0,0,0,0,4
Lisa Deeley,,,,,,,,,2,52,6,0,4
Omar Sabir,,,,,,,,,,1,0,0,4
Al Schmidt,,,,,,,,,,,36,0,4
Write-In,,,,,,,,,,,,0,4
Total,65,64,63,62,61,61,60,0,61,57,48,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,5
,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,James C Crumlish,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,5
Tiffany Palmer,0,45,46,43,46,42,41,0,44,42,3,0,5
Carmella Jacquinto,,1,45,43,45,41,41,0,42,42,3,0,5
Crystal B Powell,,,0,43,45,41,41,0,42,41,4,0,5
Anthony Kyriakakis,,,,0,43,42,42,0,40,40,5,0,5
Jennifer Schultz,,,,,0,41,41,0,43,42,3,0,5
Joshua Roberts,,,,,,1,42,0,40,39,2,0,5
James C Crumlish,,,,,,,0,0,39,39,2,0,5
Write-In,,,,,,,,0,0,0,0,0,5
Lisa Deeley,,,,,,,,,2,41,1,0,5
Omar Sabir,,,,,,,,,,1,0,0,5
Al Schmidt,,,,,,,,,,,18,0,5
Write-In,,,,,,,,,,,,0,5
Total,48,47,47,46,46,44,42,0,46,44,24,0,5
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,6
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tiffany Palmer,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,Write-In,6
Lisa Deeley,3,53,4,0,57,55,55,55,54,54,52,0,6
Omar Sabir,,1,1,0,54,55,52,53,52,53,51,0,6
Al Schmidt,,,18,0,4,4,5,5,5,5,3,0,6
Write-In,,,,0,0,0,0,0,0,0,0,0,6
Tiffany Palmer,,,,,2,59,56,58,57,57,55,0,6
Carmella Jacquinto,,,,,,1,57,58,57,58,55,0,6
James C Crumlish,,,,,,,1,58,55,57,55,0,6
Jennifer Schultz,,,,,,,,0,56,57,55,0,6
Crystal B Powell,,,,,,,,,0,56,54,0,6
Joshua Roberts,,,,,,,,,,0,55,0,6
Anthony Kyriakakis,,,,,,,,,,,1,0,6
Write-In,,,,,,,,,,,,0,6
Total,67,57,26,0,64,62,61,61,59,59,56,0,6
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,7
,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Jennifer Schultz,Joshua Roberts,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,7
Tiffany Palmer,0,47,46,47,48,45,44,0,46,43,3,0,7
Anthony Kyriakakis,,0,46,44,47,44,45,0,42,43,2,0,7
Carmella Jacquinto,,,0,45,45,45,45,0,44,41,2,0,7
Crystal B Powell,,,,0,45,44,44,0,44,41,2,0,7
James C Crumlish,,,,,0,44,44,0,43,43,2,0,7
Jennifer Schultz,,,,,,0,43,0,42,40,3,0,7
Joshua Roberts,,,,,,,0,0,41,40,2,0,7
Write-In,,,,,,,,0,0,0,0,0,7
Lisa Deeley,,,,,,,,,0,39,5,0,7
Omar Sabir,,,,,,,,,,0,0,0,7
Al Schmidt,,,,,,,,,,,31,0,7
Write-In,,,,,,,,,,,,0,7
Total,52,48,48,48,48,46,46,0,50,43,38,0,7
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,8
,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Crystal B Powell,James C Crumlish,Joshua Roberts,Anthony Kyriakakis,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,8
Tiffany Palmer,0,46,46,43,43,43,42,0,42,44,5,0,8
Carmella Jacquinto,,0,45,43,43,42,42,0,40,41,5,0,8
Jennifer Schultz,,,0,43,42,43,42,0,40,40,5,0,8
Crystal B Powell,,,,0,41,42,39,0,37,40,6,0,8
James C Crumlish,,,,,1,42,42,0,37,39,4,0,8
Joshua Roberts,,,,,,0,42,0,38,39,5,0,8
Anthony Kyriakakis,,,,,,,0,0,38,38,5,0,8
Write-In,,,,,,,,1,0,0,0,0,8
Lisa Deeley,,,,,,,,,1,41,5,0,8
Omar Sabir,,,,,,,,,,0,1,0,8
Al Schmidt,,,,,,,,,,,27,0,8
Write-In,,,,,,,,,,,,0,8
Total,53,48,48,46,45,45,44,1,51,48,37,0,8
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,9
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Crystal B Powell,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Write-In,9
Lisa Deeley,1,55,12,0,65,66,65,65,65,62,62,0,9
Omar Sabir,,0,0,0,58,57,59,57,55,56,56,0,9
Al Schmidt,,,13,0,11,10,10,11,11,12,10,0,9
Write-In,,,,0,0,0,0,0,0,0,0,0,9
Crystal B Powell,,,,,0,66,67,66,64,66,65,0,9
Jennifer Schultz,,,,,,0,66,65,64,64,62,0,9
Tiffany Palmer,,,,,,,0,66,64,65,65,0,9
Anthony Kyriakakis,,,,,,,,1,65,66,64,0,9
James C Crumlish,,,,,,,,,0,64,63,0,9
Joshua Roberts,,,,,,,,,,0,64,0,9
Carmella Jacquinto,,,,,,,,,,,1,0,9
Write-In,,,,,,,,,,,,0,9
Total,74,60,30,0,71,71,71,70,68,68,67,0,9
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,10
,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,James C Crumlish,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,10
Jennifer Schultz,0,63,63,62,63,62,61,0,63,54,9,0,10
Anthony Kyriakakis,,0,60,61,60,61,61,0,60,54,8,0,10
Tiffany Palmer,,,0,61,62,61,60,0,59,54,7,0,10
Carmella Jacquinto,,,,0,61,62,61,0,59,54,8,0,10
Crystal B Powell,,,,,0,61,60,0,59,53,7,0,10
Joshua Roberts,,,,,,0,62,0,60,54,7,0,10
James C Crumlish,,,,,,,0,0,59,54,7,0,10
Write-In,,,,,,,,0,0,0,0,0,10
Lisa Deeley,,,,,,,,,2,55,4,0,10
Omar Sabir,,,,,,,,,,2,0,0,10
Al Schmidt,,,,,,,,,,,24,1,10
Write-In,,,,,,,,,,,,0,10
Total,69,64,64,63,63,63,62,0,68,58,35,1,10
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,11
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,Crystal B Powell,James C Crumlish,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,11
Tiffany Palmer,1,54,55,54,53,52,52,0,50,48,8,0,11
Jennifer Schultz,,0,52,52,52,51,51,0,51,47,9,0,11
Carmella Jacquinto,,,0,54,52,51,51,0,50,47,6,0,11
Joshua Roberts,,,,0,52,51,51,0,50,46,7,0,11
Anthony Kyriakakis,,,,,0,49,51,0,48,46,7,0,11
Crystal B Powell,,,,,,0,49,0,48,44,4,0,11
James C Crumlish,,,,,,,1,0,46,45,6,0,11
Write-In,,,,,,,,0,0,0,0,0,11
Lisa Deeley,,,,,,,,,2,44,5,0,11
Omar Sabir,,,,,,,,,,2,2,0,11
Al Schmidt,,,,,,,,,,,20,0,11
Write-In,,,,,,,,,,,,0,11
Total,60,58,56,56,53,53,53,0,56,53,30,0,11
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,12
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Crystal B Powell,Joshua Roberts,Carmella Jacquinto,Write-In,12
Lisa Deeley,1,64,3,0,69,70,67,66,67,66,66,0,12
Omar Sabir,,0,1,0,65,65,65,63,63,63,64,0,12
Al Schmidt,,,29,0,4,4,3,4,3,4,3,0,12
Write-In,,,,0,0,0,0,0,0,0,0,0,12
Tiffany Palmer,,,,,0,70,69,68,69,69,68,0,12
Jennifer Schultz,,,,,,0,69,68,69,69,69,0,12
Anthony Kyriakakis,,,,,,,0,69,69,68,69,0,12
James C Crumlish,,,,,,,,1,69,68,68,0,12
Crystal B Powell,,,,,,,,,0,68,68,0,12
Joshua Roberts,,,,,,,,,,1,68,0,12
Carmella Jacquinto,,,,,,,,,,,0,0,12
Write-In,,,,,,,,,,,,0,12
Total,76,68,35,0,74,73,71,71,70,70,69,0,12
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,13
,Tiffany Palmer,Anthony Kyriakakis,Crystal B Powell,Jennifer Schultz,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,13
Tiffany Palmer,0,81,81,84,80,80,80,0,78,72,10,0,13
Anthony Kyriakakis,,0,80,80,80,81,78,0,76,72,7,0,13
Crystal B Powell,,,1,81,78,79,79,0,75,74,7,0,13
Jennifer Schultz,,,,0,80,80,80,0,77,72,8,0,13
James C Crumlish,,,,,0,80,79,0,75,70,8,0,13
Joshua Roberts,,,,,,0,78,0,74,71,7,0,13
Carmella Jacquinto,,,,,,,0,0,74,71,6,0,13
Write-In,,,,,,,,0,0,0,0,0,13
Lisa Deeley,,,,,,,,,3,71,6,0,13
Omar Sabir,,,,,,,,,,1,1,0,13
Al Schmidt,,,,,,,,,,,37,0,13
Write-In,,,,,,,,,,,,0,13
Total,88,84,84,84,82,81,80,0,86,77,50,0,13
