col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 8th District,,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Cindy Bass,Greg Paulmier,Write-In,All
Tiffany Palmer,12,"4,410","4,137","4,084","3,953","3,859","3,649",4,"3,075","1,404",17,All
Anthony Kyriakakis,,10,"4,070","4,085","3,867","3,844","3,544",4,"2,967","1,356",14,All
Jennifer Schultz,,,6,"3,863","3,896","3,845","3,592",2,"2,872","1,180",16,All
James C Crumlish,,,,11,"3,840","3,831","3,516",1,"2,803","1,233",11,All
Carmella Jacquinto,,,,,4,"3,816","3,598",1,"2,757","1,122",11,All
Joshua Roberts,,,,,,1,"3,527",1,"2,709","1,070",10,All
Crystal B Powell,,,,,,,3,2,"2,651",930,9,All
Write-In,,,,,,,,2,4,1,1,All
Cindy Bass,,,,,,,,,163,0,0,All
Greg Paulmier,,,,,,,,,,255,0,All
Write-In,,,,,,,,,,,2,All
Total,"4,720","4,554","4,248","4,233","4,038","3,931","3,712",17,"3,354","1,814",20,All
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 8th District,,,1
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Joshua Roberts,Write-In,Cindy Bass,Greg Paulmier,Write-In,1
Tiffany Palmer,0,266,253,253,245,242,245,1,198,76,1,1
Anthony Kyriakakis,,0,250,243,246,232,240,0,183,73,1,1
Jennifer Schultz,,,1,242,237,233,239,1,181,64,1,1
Carmella Jacquinto,,,,1,241,238,241,1,180,66,1,1
James C Crumlish,,,,,0,227,240,0,172,65,1,1
Crystal B Powell,,,,,,0,231,1,182,56,1,1
Joshua Roberts,,,,,,,0,0,175,60,1,1
Write-In,,,,,,,,0,1,0,0,1
Cindy Bass,,,,,,,,,10,0,0,1
Greg Paulmier,,,,,,,,,,16,0,1
Write-In,,,,,,,,,,,0,1
Total,291,273,260,259,249,248,247,1,215,98,1,1
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 8th District,,,2
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Cindy Bass,Greg Paulmier,Write-In,2
Tiffany Palmer,0,268,226,223,219,216,204,3,178,88,0,2
Anthony Kyriakakis,,1,227,224,218,214,202,3,176,87,0,2
James C Crumlish,,,0,210,212,211,190,1,156,66,0,2
Jennifer Schultz,,,,0,212,212,197,1,160,61,0,2
Carmella Jacquinto,,,,,0,211,194,0,154,63,0,2
Joshua Roberts,,,,,,0,194,1,150,62,0,2
Crystal B Powell,,,,,,,0,1,151,52,0,2
Write-In,,,,,,,,0,1,0,0,2
Cindy Bass,,,,,,,,,11,0,0,2
Greg Paulmier,,,,,,,,,,7,0,2
Write-In,,,,,,,,,,,0,2
Total,277,276,229,228,222,218,208,3,198,98,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 8th District,,,3
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Cindy Bass,Greg Paulmier,Write-In,3
Tiffany Palmer,1,340,325,219,216,209,208,0,256,107,1,3
Anthony Kyriakakis,,0,318,215,210,208,201,0,240,93,0,3
Jennifer Schultz,,,0,206,212,210,205,0,231,87,0,3
James C Crumlish,,,,2,201,204,197,0,153,58,0,3
Carmella Jacquinto,,,,,0,202,199,0,153,60,0,3
Joshua Roberts,,,,,,0,200,0,148,57,0,3
Crystal B Powell,,,,,,,0,0,148,53,0,3
Write-In,,,,,,,,1,0,0,0,3
Cindy Bass,,,,,,,,,8,0,0,3
Greg Paulmier,,,,,,,,,,8,0,3
Write-In,,,,,,,,,,,0,3
Total,378,345,329,222,220,212,209,1,271,117,1,3
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 8th District,,,4
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Cindy Bass,Greg Paulmier,Write-In,4
Tiffany Palmer,0,257,250,245,236,231,217,0,191,67,2,4
Anthony Kyriakakis,,0,249,241,235,232,218,1,188,64,1,4
James C Crumlish,,,1,237,234,233,216,0,186,62,1,4
Jennifer Schultz,,,,0,232,230,216,0,181,58,2,4
Carmella Jacquinto,,,,,1,228,213,0,176,56,1,4
Joshua Roberts,,,,,,0,212,0,175,53,1,4
Crystal B Powell,,,,,,,0,0,171,43,1,4
Write-In,,,,,,,,0,1,0,0,4
Cindy Bass,,,,,,,,,5,0,0,4
Greg Paulmier,,,,,,,,,,13,0,4
Write-In,,,,,,,,,,,0,4
