col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court,,,,,District Council 10th District,,,All
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Judy Moore,Brian O'Neill,Write-In,All
Daniel D Mccaffery,45,"2,646",234,95,1,"2,691",579,1,All
Amanda Green-Hawkins,,35,34,39,0,"2,573",260,1,All
Megan Mccarthy King,,,21,"1,677",0,198,"1,827",5,All
Christylee Peck,,,,5,0,130,"1,696",5,All
Write-In,,,,,0,1,0,0,All
Judy Moore,,,,,,144,0,0,All
Brian O'Neill,,,,,,,242,0,All
Write-In,,,,,,,,3,All
Total,"3,370","2,914","2,085","1,867",3,"3,122","2,582",9,All
,District Council 10th District,,,Judge Of The Superior Court,,,,,1
,Judy Moore,Brian O'Neill,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
Judy Moore,8,0,0,83,81,8,7,0,1
Brian O'Neill,,5,0,13,5,30,29,0,1
Write-In,,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,0,77,8,1,0,1
Amanda Green-Hawkins,,,,,1,0,3,0,1
Megan Mccarthy King,,,,,,0,30,0,1
Christylee Peck,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,104,47,0,97,88,38,36,0,1
,Judge Of The Superior Court,,,,,District Council 10th District,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Brian O'Neill,Judy Moore,Write-In,2
Daniel D Mccaffery,0,67,8,1,0,17,65,0,2
Amanda Green-Hawkins,,0,0,0,0,9,57,0,2
Megan Mccarthy King,,,1,49,0,54,5,0,2
Christylee Peck,,,,0,0,50,1,0,2
Write-In,,,,,0,0,0,0,2
Brian O'Neill,,,,,,2,0,0,2
Judy Moore,,,,,,,3,0,2
Write-In,,,,,,,,0,2
Total,83,67,61,52,0,70,70,0,2
,District Council 10th District,,,Judge Of The Superior Court,,,,,3
,Judy Moore,Brian O'Neill,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,3
Judy Moore,0,0,0,48,42,2,0,0,3
Brian O'Neill,,0,0,3,5,22,21,0,3
Write-In,,,0,0,0,0,0,0,3
Amanda Green-Hawkins,,,,0,41,1,0,0,3
Daniel D Mccaffery,,,,,1,1,0,0,3
Megan Mccarthy King,,,,,,0,21,0,3
Christylee Peck,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,52,27,0,51,48,24,21,0,3
