col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Daniel D Mccaffery,104,"3,072",131,61,0,"3,108","3,000","3,027","2,849","2,777","2,671","2,557",7,All
Amanda Green-Hawkins,,21,23,26,1,"2,936","2,880","2,809","2,606","2,650","2,548","2,542",5,All
Megan Mccarthy King,,,27,622,0,165,158,164,179,134,144,108,1,All
Christylee Peck,,,,9,0,117,113,122,127,105,105,78,1,All
Write-In,,,,,0,1,1,0,1,0,0,0,1,All
Tiffany Palmer,,,,,,5,"3,117","3,113","2,921","2,897","2,787","2,683",6,All
Jennifer Schultz,,,,,,,4,"3,017","2,840","2,875","2,791","2,668",6,All
Anthony Kyriakakis,,,,,,,,7,"2,933","2,809","2,774","2,592",6,All
James C Crumlish,,,,,,,,,3,"2,778","2,771","2,583",5,All
Carmella Jacquinto,,,,,,,,,,2,"2,742","2,636",5,All
Joshua Roberts,,,,,,,,,,,1,"2,548",6,All
Crystal B Powell,,,,,,,,,,,,1,1,All
Write-In,,,,,,,,,,,,,0,All
Total,"3,658","3,318",815,726,4,"3,354","3,243","3,230","3,048","2,984","2,854","2,742",10,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Anthony Kyriakakis,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Crystal B Powell,Write-In,1
Daniel D Mccaffery,6,139,3,2,0,119,121,123,111,105,106,97,0,1
Amanda Green-Hawkins,,3,1,0,0,114,117,116,108,105,103,98,0,1
Christylee Peck,,,0,21,0,7,6,5,5,7,6,4,0,1
Megan Mccarthy King,,,,2,0,6,6,4,5,6,4,5,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,2,119,123,112,110,111,99,0,1
Jennifer Schultz,,,,,,,0,122,115,113,109,103,0,1
Tiffany Palmer,,,,,,,,0,115,109,112,101,0,1
Carmella Jacquinto,,,,,,,,,1,108,108,102,0,1
Joshua Roberts,,,,,,,,,,0,109,100,0,1
James C Crumlish,,,,,,,,,,,0,99,0,1
Crystal B Powell,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,159,148,25,25,0,131,131,130,120,115,114,104,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,2
Daniel D Mccaffery,3,173,10,2,0,181,176,174,161,159,153,142,0,2
Amanda Green-Hawkins,,0,0,1,0,164,159,160,144,143,139,140,0,2
Megan Mccarthy King,,,0,22,0,8,10,10,9,8,8,4,0,2
Christylee Peck,,,,0,0,2,5,4,3,2,3,3,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,2
Tiffany Palmer,,,,,,0,178,177,163,161,156,146,0,2
Anthony Kyriakakis,,,,,,,0,176,164,158,156,145,0,2
Jennifer Schultz,,,,,,,,1,161,159,155,145,0,2
James C Crumlish,,,,,,,,,0,157,158,142,0,2
Carmella Jacquinto,,,,,,,,,,1,154,142,0,2
Joshua Roberts,,,,,,,,,,,0,139,0,2
Crystal B Powell,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,0,2
Total,204,180,32,26,0,186,185,183,167,165,159,148,0,2
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
