col_1,col_2,col_3,division
,District Council 7th District,,All
,Maria Quiñones Sánchez,Write-In,All
Maria Quiñones Sánchez,"2,481",0,All
Write-In,,9,All
Total,"2,481",9,All
,District Council 7th District,,1
,Maria Quiñones Sánchez,Write-In,1
Maria Quiñones Sánchez,47,0,1
Write-In,,0,1
Total,47,0,1
,District Council 7th District,,2
,Maria Quiñones Sánchez,Write-In,2
Maria Quiñones Sánchez,89,0,2
Write-In,,0,2
Total,89,0,2
,District Council 7th District,,3
,Maria Quiñones Sánchez,Write-In,3
Maria Quiñones Sánchez,47,0,3
Write-In,,0,3
Total,47,0,3
,District Council 7th District,,4
,Maria Quiñones Sánchez,Write-In,4
Maria Quiñones Sánchez,122,0,4
Write-In,,0,4
Total,122,0,4
,District Council 7th District,,5
,Maria Quiñones Sánchez,Write-In,5
Maria Quiñones Sánchez,84,0,5
Write-In,,1,5
Total,84,1,5
,District Council 7th District,,6
,Maria Quiñones Sánchez,Write-In,6
Maria Quiñones Sánchez,107,0,6
Write-In,,2,6
Total,107,2,6
,District Council 7th District,,7
,Maria Quiñones Sánchez,Write-In,7
Maria Quiñones Sánchez,108,0,7
Write-In,,0,7
Total,108,0,7
,District Council 7th District,,8
,Maria Quiñones Sánchez,Write-In,8
Maria Quiñones Sánchez,126,0,8
Write-In,,0,8
Total,126,0,8
,District Council 7th District,,9
,Maria Quiñones Sánchez,Write-In,9
Maria Quiñones Sánchez,146,0,9
Write-In,,0,9
Total,146,0,9
,District Council 7th District,,10
,Maria Quiñones Sánchez,Write-In,10
Maria Quiñones Sánchez,182,0,10
Write-In,,4,10
Total,182,4,10
,District Council 7th District,,11
,Maria Quiñones Sánchez,Write-In,11
Maria Quiñones Sánchez,110,0,11
Write-In,,0,11
Total,110,0,11
,District Council 7th District,,12
,Maria Quiñones Sánchez,Write-In,12
Maria Quiñones Sánchez,102,0,12
Write-In,,0,12
Total,102,0,12
,District Council 7th District,,13
,Maria Quiñones Sánchez,Write-In,13
Maria Quiñones Sánchez,185,0,13
Write-In,,0,13
Total,185,0,13
,District Council 7th District,,14
,Maria Quiñones Sánchez,Write-In,14
Maria Quiñones Sánchez,89,0,14
Write-In,,1,14
Total,89,1,14
,District Council 7th District,,15
,Maria Quiñones Sánchez,Write-In,15
Maria Quiñones Sánchez,57,0,15
Write-In,,0,15
Total,57,0,15
,District Council 7th District,,16
,Maria Quiñones Sánchez,Write-In,16
Maria Quiñones Sánchez,120,0,16
Write-In,,0,16
Total,120,0,16
,District Council 7th District,,17
,Maria Quiñones Sánchez,Write-In,17
Maria Quiñones Sánchez,125,0,17
Write-In,,0,17
Total,125,0,17
,District Council 7th District,,18
,Maria Quiñones Sánchez,Write-In,18
Maria Quiñones Sánchez,114,0,18
Write-In,,0,18
Total,114,0,18
,District Council 7th District,,19
,Maria Quiñones Sánchez,Write-In,19
Maria Quiñones Sánchez,96,0,19
Write-In,,0,19
Total,96,0,19
,District Council 7th District,,20
,Maria Quiñones Sánchez,Write-In,20
Maria Quiñones Sánchez,130,0,20
Write-In,,0,20
Total,130,0,20
,District Council 7th District,,21
,Maria Quiñones Sánchez,Write-In,21
Maria Quiñones Sánchez,165,0,21
Write-In,,1,21
Total,165,1,21
,District Council 7th District,,22
,Maria Quiñones Sánchez,Write-In,22
Maria Quiñones Sánchez,70,0,22
Write-In,,0,22
Total,70,0,22
,District Council 7th District,,23
,Maria Quiñones Sánchez,Write-In,23
Maria Quiñones Sánchez,60,0,23
Write-In,,0,23
Total,60,0,23
