col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Al Taubenberger,David Oh,Matt Wolfe,Dan Tinney,Bill Heeney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,All
Al Taubenberger,22,"1,580","1,579","1,673","1,561",207,83,73,46,71,13,13,20,8,28,16,6,4,215,206,231,220,240,195,172,1,All
David Oh,,30,"1,587","1,551","1,548",312,129,69,67,91,35,31,27,14,35,20,14,5,282,260,279,283,276,247,226,2,All
Matt Wolfe,,,29,"1,581","1,678",172,49,56,14,39,15,14,24,12,25,15,9,3,196,167,185,191,177,164,144,1,All
Dan Tinney,,,,14,"1,568",197,57,77,45,59,21,8,15,9,15,10,7,1,205,193,208,205,216,178,154,0,All
Bill Heeney,,,,,29,149,37,38,15,20,9,9,14,3,19,7,7,2,151,134,149,160,158,132,115,1,All
Allan Domb,,,,,,46,"1,179","1,106","1,068","1,119",132,80,40,23,18,20,8,1,"1,244","1,249","1,246","1,239","1,263","1,198","1,162",3,All
Helen Gym,,,,,,,5,"1,241","1,239","1,182",402,313,69,71,22,21,6,1,"1,405","1,437","1,397","1,366","1,368","1,326","1,282",0,All
Katherine Gilmore Richardson,,,,,,,,1,"1,168","1,150",254,181,33,38,12,9,5,1,"1,273","1,291","1,261","1,261","1,250","1,220","1,193",0,All
Isaiah Thomas,,,,,,,,,4,"1,146",260,215,48,31,25,14,6,1,"1,256","1,274","1,262","1,250","1,248","1,233","1,199",3,All
Derek S Green,,,,,,,,,,4,189,133,43,35,19,17,9,1,"1,216","1,230","1,216","1,223","1,215","1,186","1,141",2,All
Kendra Brooks,,,,,,,,,,,0,397,71,71,23,14,7,1,430,449,422,382,380,365,337,0,All
Nicolas O'Rourke,,,,,,,,,,,,1,55,48,17,9,5,1,344,360,350,315,317,296,289,0,All
Joe Cox,,,,,,,,,,,,,2,29,20,16,18,0,112,113,114,106,99,98,90,0,All
Sherrie Cohen,,,,,,,,,,,,,,0,12,7,3,1,83,85,77,77,77,72,61,0,All
Maj Toure,,,,,,,,,,,,,,,9,15,9,0,46,50,50,45,48,41,41,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,0,1,0,37,42,43,37,38,34,27,1,All
Clarc King,,,,,,,,,,,,,,,,,1,0,20,20,18,23,16,20,20,0,All
Write-In,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,4,"1,727","1,693","1,686","1,647","1,646","1,577",1,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,6,"1,713","1,677","1,670","1,639","1,585",1,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,3,"1,653","1,694","1,635","1,550",2,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,6,"1,639","1,635","1,574",0,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,4,"1,624","1,547",1,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,1,"1,542",1,All
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,2,1,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,948","1,945","1,918","1,907","1,865","1,663","1,613","1,431","1,398","1,381",534,434,149,109,99,59,37,7,"1,854","1,854","1,828","1,815","1,812","1,711","1,635",5,All
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Matt Wolfe,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Maj Toure,Write-In,Carmella Jacquinto,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,1
Matt Wolfe,0,82,81,85,80,13,5,3,2,0,2,2,1,0,1,0,0,0,11,6,7,7,6,7,6,0,1
Al Taubenberger,,2,77,76,83,11,4,3,2,1,3,1,1,0,1,0,0,0,9,4,5,5,4,4,3,0,1
David Oh,,,2,75,75,15,6,6,5,3,2,2,1,1,1,0,0,0,11,9,10,8,8,7,8,0,1
