col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Superior Court,,,,,Judge Of The Municipal Court,,All
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,David H Conroy,Write-In,All
Amanda Green-Hawkins,42,"1,590",9,6,0,"1,640",1,All
Daniel D Mccaffery,,15,8,2,0,"1,606",1,All
Megan Mccarthy King,,,5,22,0,25,0,All
Christylee Peck,,,,1,0,10,0,All
Write-In,,,,,0,0,0,All
David H Conroy,,,,,,9,0,All
Write-In,,,,,,,0,All
Total,"1,712","1,651",49,32,0,"1,703",1,All
,Judge Of The Superior Court,,,,,Judge Of The Municipal Court,,1
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,David H Conroy,Write-In,1
Amanda Green-Hawkins,3,77,0,0,0,79,0,1
Daniel D Mccaffery,,0,0,0,0,78,0,1
Christylee Peck,,,0,0,0,0,0,1
Megan Mccarthy King,,,,0,0,0,0,1
Write-In,,,,,0,0,0,1
David H Conroy,,,,,,1,0,1
Write-In,,,,,,,0,1
Total,83,79,0,0,0,82,0,1
,Judge Of The Superior Court,,,,,Judge Of The Municipal Court,,2
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,David H Conroy,Write-In,2
Amanda Green-Hawkins,4,98,1,0,0,97,0,2
Daniel D Mccaffery,,3,1,0,0,97,0,2
Christylee Peck,,,0,2,0,1,0,2
Megan Mccarthy King,,,,0,0,0,0,2
Write-In,,,,,0,0,0,2
David H Conroy,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,104,104,4,2,0,99,0,2
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,3
,David H Conroy,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,3
David H Conroy,0,0,120,118,3,1,0,3
Write-In,,0,0,0,0,0,0,3
Amanda Green-Hawkins,,,3,112,1,0,0,3
Daniel D Mccaffery,,,,1,1,0,0,3
Megan Mccarthy King,,,,,0,3,0,3
Christylee Peck,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,127,0,123,119,5,3,0,3
