col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor,,,City Commissioners,,,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,All
Jim Kenney,433,0,0,"4,146","4,164",312,5,All
Billy Ciancaglini,,35,0,126,68,498,0,All
Write-In,,,4,5,6,3,1,All
Lisa Deeley,,,,21,"3,877",245,0,All
Omar Sabir,,,,,22,132,2,All
Al Schmidt,,,,,,21,1,All
Write-In,,,,,,,1,All
Total,"4,994",592,13,"4,342","4,296",854,7,All
,Mayor,,,City Commissioners,,,,1
,Jim Kenney,Billy Ciancaglini,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,1
Jim Kenney,20,0,0,272,271,15,0,1
Billy Ciancaglini,,2,0,6,2,16,0,1
Write-In,,,0,0,0,0,0,1
Omar Sabir,,,,1,258,7,0,1
Lisa Deeley,,,,,1,11,0,1
Al Schmidt,,,,,,1,0,1
Write-In,,,,,,,0,1
Total,310,21,0,281,277,33,0,1
,Mayor,,,City Commissioners,,,,2
,Jim Kenney,Billy Ciancaglini,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,2
Jim Kenney,31,0,0,232,223,17,0,2
Billy Ciancaglini,,1,0,5,8,21,0,2
Write-In,,,1,1,1,0,0,2
Omar Sabir,,,,2,218,9,0,2
Lisa Deeley,,,,,2,14,0,2
Al Schmidt,,,,,,1,0,2
Write-In,,,,,,,0,2
Total,279,26,2,245,241,41,0,2
,Mayor,,,City Commissioners,,,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,3
Jim Kenney,47,0,0,309,297,15,0,3
Billy Ciancaglini,,1,0,9,6,25,0,3
Write-In,,,0,0,0,0,0,3
Lisa Deeley,,,,2,280,17,0,3
Omar Sabir,,,,,2,6,0,3
Al Schmidt,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,377,31,0,322,306,41,0,3
,Mayor,,,City Commissioners,,,,4
,Jim Kenney,Billy Ciancaglini,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,4
Jim Kenney,9,0,0,250,243,13,0,4
Billy Ciancaglini,,2,0,9,3,37,0,4
Write-In,,,0,1,0,1,0,4
Lisa Deeley,,,,3,235,16,0,4
Omar Sabir,,,,,1,3,0,4
Al Schmidt,,,,,,1,0,4
Write-In,,,,,,,0,4
Total,271,43,1,264,248,52,0,4
,Mayor,,,City Commissioners,,,,5
,Jim Kenney,Billy Ciancaglini,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,5
Jim Kenney,17,0,0,235,240,16,0,5
Billy Ciancaglini,,3,0,13,3,28,0,5
Write-In,,,1,0,0,0,0,5
Lisa Deeley,,,,0,220,19,0,5
Omar Sabir,,,,,1,6,0,5
Al Schmidt,,,,,,2,0,5
Write-In,,,,,,,0,5
Total,276,36,1,249,245,48,0,5
,Mayor,,,City Commissioners,,,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,6
Jim Kenney,30,0,0,231,233,33,1,6
Billy Ciancaglini,,5,0,10,2,44,0,6
Write-In,,,0,1,1,0,0,6
Lisa Deeley,,,,3,206,23,0,6
Omar Sabir,,,,,1,14,0,6
Al Schmidt,,,,,,1,0,6
Write-In,,,,,,,0,6
Total,298,51,1,247,239,78,1,6
,Mayor,,,City Commissioners,,,,7
,Jim Kenney,Billy Ciancaglini,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,7
Jim Kenney,19,0,0,195,197,22,0,7
Billy Ciancaglini,,3,0,6,1,48,0,7
