col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,All
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Tiffany Palmer,5,"7,885","7,747","7,685","7,450","7,368","6,494",14,"7,567","6,952",489,361,1,All
Anthony Kyriakakis,,11,"7,770","7,547","7,330","7,357","6,362",21,"7,511","6,815",500,367,1,All
James C Crumlish,,,8,"7,421","7,309","7,334","6,358",20,"7,371","6,679",484,354,1,All
Jennifer Schultz,,,,7,"7,436","7,386","6,478",12,"7,299","6,823",473,342,0,All
Carmella Jacquinto,,,,,2,"7,268","6,463",10,"7,032","6,602",434,313,1,All
Joshua Roberts,,,,,,5,"6,354",15,"7,009","6,517",455,314,0,All
Crystal B Powell,,,,,,,2,3,"6,092","6,011",327,246,0,All
Write-In,,,,,,,,0,9,9,1,0,0,All
Daniel D Mccaffery,,,,,,,,,76,"6,920",322,167,1,All
Amanda Green-Hawkins,,,,,,,,,,35,68,69,0,All
Megan Mccarthy King,,,,,,,,,,,41,"1,043",0,All
Christylee Peck,,,,,,,,,,,,19,0,All
Write-In,,,,,,,,,,,,,0,All
Total,"8,241","8,135","7,967","7,906","7,599","7,522","6,590",53,"8,199","7,434","1,501","1,316",1,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,1
Daniel D Mccaffery,1,216,11,2,0,242,238,236,235,227,227,168,1,1
Amanda Green-Hawkins,,1,4,0,0,215,213,214,209,206,206,157,1,1
Megan Mccarthy King,,,2,21,0,14,13,11,14,11,12,6,0,1
Christylee Peck,,,,0,0,2,2,2,2,1,0,1,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,1,241,236,239,232,231,170,1,1
Tiffany Palmer,,,,,,,0,236,235,230,227,172,1,1
Jennifer Schultz,,,,,,,,0,231,231,230,171,1,1
James C Crumlish,,,,,,,,,0,229,231,168,0,1
Carmella Jacquinto,,,,,,,,,,1,227,170,1,1
Joshua Roberts,,,,,,,,,,,0,169,0,1
Crystal B Powell,,,,,,,,,,,,0,1,1
Write-In,,,,,,,,,,,,,0,1
Total,255,224,38,23,0,251,246,244,243,235,235,172,1,1
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,2
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,2
Tiffany Palmer,0,206,197,191,186,180,151,1,182,171,16,14,0,2
Anthony Kyriakakis,,0,196,184,179,176,143,1,182,165,16,12,0,2
James C Crumlish,,,0,177,179,178,146,1,172,159,14,11,0,2
Jennifer Schultz,,,,0,179,177,149,1,169,162,13,13,0,2
Carmella Jacquinto,,,,,0,178,150,1,163,155,13,11,0,2
Joshua Roberts,,,,,,0,146,1,160,153,13,12,0,2
Crystal B Powell,,,,,,,0,0,134,136,12,9,0,2
Write-In,,,,,,,,0,0,0,0,0,0,2
Daniel D Mccaffery,,,,,,,,,1,165,11,5,0,2
Amanda Green-Hawkins,,,,,,,,,,2,1,2,0,2
Megan Mccarthy King,,,,,,,,,,,2,28,0,2
Christylee Peck,,,,,,,,,,,,2,0,2
Write-In,,,,,,,,,,,,,0,2
Total,218,213,201,194,189,183,154,1,200,184,42,38,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,3
