col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,All
,Tracey Gordon,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Sherrie Cohen,Maj Toure,Joe Cox,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,Steve Cherniavsky,Clarc King,Write-In,All
Tracey Gordon,13,0,"3,241","3,167","3,017","2,988","2,808",987,843,100,114,105,90,28,24,18,17,23,20,6,All
Write-In,,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,All
Isaiah Thomas,,,6,"3,052","2,919","2,946","2,735",628,529,70,51,39,38,13,15,8,10,7,7,2,All
Helen Gym,,,,1,"2,827","2,853","2,718",652,569,58,85,30,65,7,14,2,7,10,5,1,All
Derek S Green,,,,,10,"2,791","2,689",369,283,54,46,28,26,8,11,4,6,5,6,1,All
Katherine Gilmore Richardson,,,,,,2,"2,644",428,358,20,32,19,20,4,9,5,9,1,6,1,All
Allan Domb,,,,,,,7,178,124,51,14,17,12,12,12,11,6,4,0,1,All
Kendra Brooks,,,,,,,,4,"1,038",46,99,77,81,6,5,4,11,19,12,6,All
Nicolas O'Rourke,,,,,,,,,3,30,70,57,65,4,4,2,5,16,6,6,All
David Oh,,,,,,,,,,8,9,18,6,79,75,77,73,1,1,0,All
Sherrie Cohen,,,,,,,,,,,0,16,26,3,1,0,1,10,2,1,All
Maj Toure,,,,,,,,,,,,7,12,4,1,1,1,6,7,0,All
Joe Cox,,,,,,,,,,,,,0,3,0,3,2,10,13,3,All
Matt Wolfe,,,,,,,,,,,,,,2,75,76,72,4,2,0,All
Al Taubenberger,,,,,,,,,,,,,,,0,73,72,0,0,0,All
Bill Heeney,,,,,,,,,,,,,,,,1,73,1,1,0,All
Dan Tinney,,,,,,,,,,,,,,,,,2,1,0,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,2,0,All
Clarc King,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,833",1,"3,398","3,332","3,091","3,089","2,872","1,218","1,054",191,126,122,104,104,99,95,93,26,21,11,All
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,1
,Tracey Gordon,Write-In,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Bill Heeney,Joe Cox,Matt Wolfe,Sherrie Cohen,Clarc King,Dan Tinney,Maj Toure,Steve Cherniavsky,Write-In,1
Tracey Gordon,0,0,112,111,112,108,104,14,11,5,2,2,2,1,2,1,0,0,0,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,0,108,110,108,102,8,8,3,1,2,2,0,0,1,0,0,0,0,1
Helen Gym,,,,0,106,106,100,9,8,2,1,1,1,0,2,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,0,108,100,7,7,0,1,0,2,0,0,1,0,0,0,0,1
Isaiah Thomas,,,,,,0,101,6,6,2,1,1,2,1,0,1,0,0,0,0,1
Allan Domb,,,,,,,1,1,1,4,1,2,0,1,0,0,0,0,0,0,1
Kendra Brooks,,,,,,,,0,13,1,0,0,0,0,2,0,0,0,0,0,1
Nicolas O'Rourke,,,,,,,,,0,1,0,0,0,0,2,0,0,0,0,0,1
David Oh,,,,,,,,,,0,2,3,0,2,0,0,1,0,0,0,1
Al Taubenberger,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,1
Bill Heeney,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,1
Joe Cox,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Matt Wolfe,,,,,,,,,,,,,,0,0,0,1,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,1
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,125,0,115,114,114,112,105,17,14,6,3,3,2,2,2,1,1,0,0,0,1
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,2
,Tracey Gordon,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,David Oh,Maj Toure,Joe Cox,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,Steve Cherniavsky,Clarc King,Write-In,2
Tracey Gordon,1,0,107,106,94,92,82,47,46,9,4,6,6,3,2,3,1,1,0,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,0,96,86,83,79,32,31,6,5,2,4,3,1,1,1,0,0,0,2
Isaiah Thomas,,,,0,88,88,78,29,28,4,0,3,2,2,0,1,1,0,0,0,2
Derek S Green,,,,,1,83,74,17,17,5,3,2,2,1,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,0,73,17,18,3,1,1,0,0,0,1,1,0,0,0,2
Allan Domb,,,,,,,0,7,5,3,3,1,1,2,2,2,0,1,0,0,2
Kendra Brooks,,,,,,,,0,51,6,3,3,4,2,2,0,1,0,0,0,2
Nicolas O'Rourke,,,,,,,,,0,6,3,3,3,2,1,0,1,0,0,0,2
Sherrie Cohen,,,,,,,,,,0,0,3,4,0,0,0,0,0,0,0,2
David Oh,,,,,,,,,,,1,0,1,3,4,2,2,0,0,0,2
Maj Toure,,,,,,,,,,,,1,2,0,0,1,0,1,0,0,2
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Al Taubenberger,,,,,,,,,,,,,,0,2,2,1,0,0,0,2
Bill Heeney,,,,,,,,,,,,,,,0,2,2,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,,0,2,1,0,0,2
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,2
Clarc King,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,0,2
Total,129,0,111,107,96,93,84,54,52,10,9,7,6,5,4,4,3,1,0,0,2
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,3
,Tracey Gordon,Write-In,Derek S Green,Isaiah Thomas,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Maj Toure,David Oh,Joe Cox,Sherrie Cohen,Bill Heeney,Dan Tinney,Clarc King,Matt Wolfe,Al Taubenberger,Steve Cherniavsky,Write-In,3
Tracey Gordon,0,0,91,88,80,79,74,35,28,5,5,5,5,3,1,2,1,1,0,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derek S Green,,,0,83,76,77,72,17,11,3,3,1,3,0,1,0,0,1,0,0,3
Isaiah Thomas,,,,0,78,75,73,16,13,2,3,0,1,1,0,0,0,1,0,0,3
Allan Domb,,,,,1,75,66,7,6,1,2,1,1,1,0,0,0,1,0,0,3
Helen Gym,,,,,,0,69,13,10,2,2,1,2,0,1,0,0,1,0,0,3
Katherine Gilmore Richardson,,,,,,,0,8,6,1,0,0,1,0,0,0,0,0,0,0,3
Kendra Brooks,,,,,,,,0,44,5,2,3,3,1,1,1,1,0,0,0,3
Nicolas O'Rourke,,,,,,,,,2,3,2,2,0,0,1,0,1,0,0,0,3
Maj Toure,,,,,,,,,,2,0,1,1,1,0,0,0,0,0,0,3
David Oh,,,,,,,,,,,0,1,0,1,0,1,1,0,0,0,3
Joe Cox,,,,,,,,,,,,0,2,1,0,2,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3
Bill Heeney,,,,,,,,,,,,,,0,0,1,1,0,0,0,3
Dan Tinney,,,,,,,,,,,,,,,2,0,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,0,1,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,,,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,,,,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,0,3
Total,116,0,94,92,83,82,76,52,46,8,5,5,5,3,3,2,2,1,0,0,3
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,4
,Tracey Gordon,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Maj Toure,David Oh,Sherrie Cohen,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,Write-In,Joe Cox,Steve Cherniavsky,Clarc King,4
Tracey Gordon,1,0,108,105,103,100,95,48,44,32,4,4,1,1,0,0,0,1,1,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,0,105,102,102,92,13,10,2,6,4,1,1,0,0,0,0,0,0,4
Helen Gym,,,,0,98,97,93,14,10,4,4,3,0,0,0,0,0,1,0,0,4
Derek S Green,,,,,0,98,93,8,6,2,3,3,0,0,0,0,0,1,0,0,4
