col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Court Of Common Pleas,,,,,,,,All
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Tiffany Palmer,90,"4,659","4,644","4,457","4,436","4,363","4,218",6,All
Jennifer Schultz,,69,"4,569","4,391","4,429","4,376","4,212",8,All
Anthony Kyriakakis,,,42,"4,489","4,373","4,370","4,138",7,All
James C Crumlish,,,,123,"4,338","4,358","4,131",8,All
Carmella Jacquinto,,,,,73,"4,326","4,190",3,All
Joshua Roberts,,,,,,27,"4,134",8,All
Crystal B Powell,,,,,,,35,6,All
Write-In,,,,,,,,7,All
Total,"4,944","4,866","4,837","4,731","4,624","4,493","4,334",38,All
,Judge Of The Court Of Common Pleas,,,,,,,,1
,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Anthony Kyriakakis,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,1
Jennifer Schultz,2,63,59,59,58,55,55,2,1
Tiffany Palmer,,1,60,59,59,56,56,2,1
Carmella Jacquinto,,,1,57,57,55,55,0,1
Anthony Kyriakakis,,,,0,56,57,56,2,1
Crystal B Powell,,,,,0,55,54,2,1
James C Crumlish,,,,,,1,55,2,1
Joshua Roberts,,,,,,,0,2,1
Write-In,,,,,,,,0,1
Total,70,67,64,61,61,58,58,2,1
,Judge Of The Court Of Common Pleas,,,,,,,,2
,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Crystal B Powell,Write-In,2
James C Crumlish,7,71,68,68,68,68,63,0,2
Carmella Jacquinto,,0,67,66,66,66,62,0,2
Anthony Kyriakakis,,,0,68,69,68,63,0,2
Jennifer Schultz,,,,1,68,68,63,0,2
Tiffany Palmer,,,,,0,68,63,0,2
Joshua Roberts,,,,,,0,63,0,2
Crystal B Powell,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,80,72,70,69,69,68,63,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,3
,James C Crumlish,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Anthony Kyriakakis,Crystal B Powell,Joshua Roberts,Write-In,3
James C Crumlish,4,107,105,106,106,101,104,0,3
Jennifer Schultz,,2,108,106,104,100,102,0,3
Tiffany Palmer,,,2,106,105,101,103,0,3
Carmella Jacquinto,,,,3,105,100,103,0,3
Anthony Kyriakakis,,,,,1,99,103,0,3
Crystal B Powell,,,,,,1,100,0,3
Joshua Roberts,,,,,,,0,0,3
Write-In,,,,,,,,1,3
Total,117,116,115,113,112,106,106,1,3
,Judge Of The Court Of Common Pleas,,,,,,,,4
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,James C Crumlish,Write-In,4
Tiffany Palmer,2,48,48,45,46,44,44,0,4
Jennifer Schultz,,1,46,46,45,45,44,0,4
Anthony Kyriakakis,,,0,44,46,43,44,0,4
Carmella Jacquinto,,,,2,45,45,44,0,4
Joshua Roberts,,,,,1,44,44,0,4
Crystal B Powell,,,,,,0,43,0,4
James C Crumlish,,,,,,,1,0,4
Write-In,,,,,,,,0,4
Total,52,50,48,48,48,45,45,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,5
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Write-In,5
Tiffany Palmer,1,110,108,105,104,105,104,0,5
Jennifer Schultz,,1,108,102,103,105,103,2,5
Anthony Kyriakakis,,,0,99,106,105,102,0,5
Crystal B Powell,,,,3,100,100,100,2,5
James C Crumlish,,,,,2,105,103,0,5
Carmella Jacquinto,,,,,,1,103,0,5
Joshua Roberts,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,116,113,112,110,110,108,105,2,5
,Judge Of The Court Of Common Pleas,,,,,,,,6
,James C Crumlish,Anthony Kyriakakis,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,6
James C Crumlish,14,97,93,96,95,90,91,1,6
Anthony Kyriakakis,,1,94,94,94,91,90,1,6
Jennifer Schultz,,,3,91,92,90,91,0,6
Tiffany Palmer,,,,2,92,90,91,0,6
Joshua Roberts,,,,,0,90,91,1,6
Carmella Jacquinto,,,,,,3,90,0,6
Crystal B Powell,,,,,,,0,0,6
Write-In,,,,,,,,1,6
Total,115,101,100,99,96,95,93,2,6
,Judge Of The Court Of Common Pleas,,,,,,,,7
,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Write-In,7
James C Crumlish,15,151,150,149,145,137,142,1,7
Tiffany Palmer,,5,146,150,150,140,142,1,7
Anthony Kyriakakis,,,6,141,145,134,139,1,7
Jennifer Schultz,,,,2,146,139,143,1,7
Carmella Jacquinto,,,,,1,139,141,1,7
Crystal B Powell,,,,,,3,135,0,7
Joshua Roberts,,,,,,,0,1,7
Write-In,,,,,,,,1,7
Total,177,163,160,157,153,145,143,9,7
,Judge Of The Court Of Common Pleas,,,,,,,,8
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,8
Tiffany Palmer,1,120,121,116,111,111,107,1,8
Jennifer Schultz,,2,118,111,110,112,106,0,8
Anthony Kyriakakis,,,1,114,110,108,106,1,8
James C Crumlish,,,,4,109,107,105,1,8
Joshua Roberts,,,,,1,109,104,1,8
Carmella Jacquinto,,,,,,0,105,1,8
Crystal B Powell,,,,,,,2,1,8
Write-In,,,,,,,,0,8
Total,127,125,124,122,115,114,110,1,8
,Judge Of The Court Of Common Pleas,,,,,,,,9
,James C Crumlish,Jennifer Schultz,Joshua Roberts,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,Write-In,9
James C Crumlish,1,101,100,98,98,98,94,0,9
Jennifer Schultz,,0,100,100,99,100,95,0,9
Joshua Roberts,,,1,99,100,98,94,0,9
Tiffany Palmer,,,,2,99,98,93,0,9
Anthony Kyriakakis,,,,,1,98,93,0,9
Carmella Jacquinto,,,,,,1,93,0,9
Crystal B Powell,,,,,,,0,0,9
Write-In,,,,,,,,0,9
Total,103,103,103,103,101,101,95,0,9
,Judge Of The Court Of Common Pleas,,,,,,,,10
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Write-In,10
Tiffany Palmer,3,171,166,164,163,160,158,1,10
Jennifer Schultz,,0,166,163,163,160,158,1,10
Carmella Jacquinto,,,0,164,159,160,158,1,10
Crystal B Powell,,,,0,157,158,157,0,10
Anthony Kyriakakis,,,,,0,159,158,1,10
James C Crumlish,,,,,,0,158,1,10
Joshua Roberts,,,,,,,1,1,10
Write-In,,,,,,,,0,10
Total,175,171,167,165,163,160,159,1,10
,Judge Of The Court Of Common Pleas,,,,,,,,11
,Jennifer Schultz,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,11
Jennifer Schultz,2,58,58,58,58,58,57,0,11
James C Crumlish,,1,58,58,58,58,57,0,11
Tiffany Palmer,,,1,58,58,58,57,0,11
Anthony Kyriakakis,,,,0,58,58,57,0,11
Carmella Jacquinto,,,,,0,58,57,0,11
Joshua Roberts,,,,,,0,57,0,11
Crystal B Powell,,,,,,,0,0,11
Write-In,,,,,,,,0,11
Total,60,59,59,58,58,58,57,0,11
,Judge Of The Court Of Common Pleas,,,,,,,,12
,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Tiffany Palmer,Write-In,12
Jennifer Schultz,1,52,53,52,53,52,53,0,12
James C Crumlish,,2,51,51,52,52,51,0,12
Anthony Kyriakakis,,,0,52,52,51,52,0,12
Carmella Jacquinto,,,,1,52,51,52,0,12
Crystal B Powell,,,,,0,52,52,0,12
Joshua Roberts,,,,,,1,51,0,12
Tiffany Palmer,,,,,,,0,0,12
Write-In,,,,,,,,0,12
Total,56,54,53,53,53,53,53,0,12
,Judge Of The Court Of Common Pleas,,,,,,,,13
,Jennifer Schultz,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,Tiffany Palmer,James C Crumlish,Write-In,13
Jennifer Schultz,2,121,124,123,123,122,122,0,13
Crystal B Powell,,2,123,121,122,121,120,0,13
Joshua Roberts,,,0,123,123,122,120,0,13
Anthony Kyriakakis,,,,0,122,122,121,0,13
Carmella Jacquinto,,,,,0,121,120,0,13
Tiffany Palmer,,,,,,0,120,0,13
James C Crumlish,,,,,,,1,0,13
Write-In,,,,,,,,0,13
Total,128,126,126,125,125,124,123,0,13
,Judge Of The Court Of Common Pleas,,,,,,,,14
,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,14
Jennifer Schultz,3,39,40,38,36,37,37,0,14
Anthony Kyriakakis,,0,39,38,37,38,37,0,14
Tiffany Palmer,,,2,38,36,37,37,0,14
Carmella Jacquinto,,,,2,36,37,37,0,14
James C Crumlish,,,,,1,35,34,0,14
Joshua Roberts,,,,,,0,36,0,14
Crystal B Powell,,,,,,,0,0,14
Write-In,,,,,,,,0,14
Total,43,42,42,41,40,38,37,0,14
,Judge Of The Court Of Common Pleas,,,,,,,,15
,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,15
James C Crumlish,10,123,125,123,121,120,115,0,15
Jennifer Schultz,,3,123,124,121,116,114,0,15
Anthony Kyriakakis,,,1,124,121,115,112,0,15
Tiffany Palmer,,,,1,120,115,114,0,15
Joshua Roberts,,,,,0,114,113,0,15
Carmella Jacquinto,,,,,,0,114,0,15
Crystal B Powell,,,,,,,2,0,15
Write-In,,,,,,,,1,15
Total,145,134,132,131,124,121,120,1,15
,Judge Of The Court Of Common Pleas,,,,,,,,16
,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,James C Crumlish,Write-In,16
Jennifer Schultz,0,46,47,46,46,44,44,0,16
Anthony Kyriakakis,,2,45,45,44,43,44,0,16
Tiffany Palmer,,,0,44,44,44,44,0,16
Carmella Jacquinto,,,,0,45,43,44,0,16
Joshua Roberts,,,,,0,44,44,0,16
Crystal B Powell,,,,,,0,43,0,16
James C Crumlish,,,,,,,0,0,16
Write-In,,,,,,,,0,16
Total,50,48,48,46,46,45,44,0,16
,Judge Of The Court Of Common Pleas,,,,,,,,17
,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Crystal B Powell,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Write-In,17
Jennifer Schultz,1,64,63,62,61,59,59,0,17
Tiffany Palmer,,1,63,62,60,59,59,0,17
Anthony Kyriakakis,,,1,61,59,59,59,0,17
Crystal B Powell,,,,2,60,59,58,0,17
Carmella Jacquinto,,,,,1,58,57,0,17
James C Crumlish,,,,,,0,57,0,17
Joshua Roberts,,,,,,,0,0,17
Write-In,,,,,,,,0,17
Total,66,65,64,64,62,59,59,0,17
,Judge Of The Court Of Common Pleas,,,,,,,,18
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,18
Anthony Kyriakakis,0,46,44,42,43,39,37,0,18
Tiffany Palmer,,0,45,41,40,40,37,0,18
Jennifer Schultz,,,0,40,39,39,36,0,18
James C Crumlish,,,,1,42,40,38,0,18
Joshua Roberts,,,,,0,40,37,0,18
Carmella Jacquinto,,,,,,0,37,0,18
Crystal B Powell,,,,,,,0,0,18
Write-In,,,,,,,,0,18
Total,49,47,45,44,44,41,38,0,18
,Judge Of The Court Of Common Pleas,,,,,,,,19
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,19
Tiffany Palmer,2,68,66,63,59,58,54,0,19
Anthony Kyriakakis,,0,66,62,59,58,53,0,19
Jennifer Schultz,,,0,60,57,57,53,0,19
James C Crumlish,,,,1,59,58,54,0,19
Carmella Jacquinto,,,,,0,57,54,0,19
Joshua Roberts,,,,,,0,53,0,19
Crystal B Powell,,,,,,,1,0,19
Write-In,,,,,,,,1,19
Total,71,69,66,64,60,58,55,1,19
,Judge Of The Court Of Common Pleas,,,,,,,,20
,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Jennifer Schultz,Tiffany Palmer,Crystal B Powell,Write-In,20
James C Crumlish,11,139,137,138,137,136,133,0,20
Anthony Kyriakakis,,1,138,137,136,138,133,0,20
Carmella Jacquinto,,,1,136,135,137,133,0,20
Joshua Roberts,,,,3,136,135,133,0,20
Jennifer Schultz,,,,,3,133,132,0,20
Tiffany Palmer,,,,,,2,134,0,20
Crystal B Powell,,,,,,,3,0,20
Write-In,,,,,,,,1,20
Total,155,144,142,142,141,141,137,1,20
,Judge Of The Court Of Common Pleas,,,,,,,,21
