col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,All
,Dan Tinney,Bill Heeney,Al Taubenberger,David Oh,Matt Wolfe,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,David H Conroy,Write-In,All
Dan Tinney,340,"4,287","4,250","3,922","3,870",639,269,310,252,217,82,78,84,62,35,45,20,2,"1,408",2,All
Bill Heeney,,162,"3,903","3,739","3,749",429,157,164,69,93,41,58,76,51,25,33,22,2,992,3,All
Al Taubenberger,,,76,"3,754","3,583",429,210,195,188,135,50,45,69,47,39,33,18,1,"1,109",4,All
David Oh,,,,50,"3,513",525,286,135,193,166,74,68,68,53,25,33,30,1,"1,064",2,All
Matt Wolfe,,,,,43,248,78,110,82,31,24,41,53,39,19,24,14,3,693,3,All
Allan Domb,,,,,,31,"2,315","2,217","2,199","2,175",122,87,23,40,25,23,10,2,"2,707",2,All
Helen Gym,,,,,,,10,"2,229","2,156","2,179",196,122,22,38,45,13,14,1,"2,506",1,All
Katherine Gilmore Richardson,,,,,,,,16,"2,199","2,210",151,84,24,34,31,10,15,2,"2,451",1,All
Derek S Green,,,,,,,,,10,"2,217",95,66,17,30,25,4,12,2,"2,386",1,All
Isaiah Thomas,,,,,,,,,,6,126,89,17,38,13,5,15,1,"2,381",1,All
Kendra Brooks,,,,,,,,,,,3,196,35,51,46,28,19,1,281,1,All
Nicolas O'Rourke,,,,,,,,,,,,0,18,43,24,23,16,0,225,0,All
Maj Toure,,,,,,,,,,,,,21,41,30,28,17,1,86,0,All
Joe Cox,,,,,,,,,,,,,,0,34,39,45,1,146,0,All
Sherrie Cohen,,,,,,,,,,,,,,,1,29,10,0,81,1,All
Steve Cherniavsky,,,,,,,,,,,,,,,,4,19,0,65,0,All
Clarc King,,,,,,,,,,,,,,,,,2,0,54,0,All
Write-In,,,,,,,,,,,,,,,,,,1,6,0,All
David H Conroy,,,,,,,,,,,,,,,,,,,42,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"5,731","4,872","4,795","4,527","4,176","3,147","2,710","2,652","2,536","2,507",379,299,199,190,128,111,82,8,"4,294",6,All
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,1
,Dan Tinney,David Oh,Bill Heeney,Matt Wolfe,Al Taubenberger,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Maj Toure,Nicolas O'Rourke,Joe Cox,Kendra Brooks,Clarc King,Sherrie Cohen,Steve Cherniavsky,Write-In,David H Conroy,Write-In,1
Dan Tinney,9,67,63,68,60,8,8,9,6,6,8,3,3,3,2,0,0,0,29,0,1
David Oh,,0,61,59,57,7,3,4,3,6,6,4,2,1,1,0,0,0,18,0,1
Bill Heeney,,,2,59,52,4,1,4,2,3,4,2,2,0,1,0,0,0,13,0,1
Matt Wolfe,,,,0,54,3,3,0,2,0,4,1,1,0,2,0,0,0,11,0,1
Al Taubenberger,,,,,0,3,7,4,6,3,4,1,1,0,0,0,0,0,16,0,1
Allan Domb,,,,,,1,51,55,54,52,0,2,1,1,0,0,1,0,64,0,1
Derek S Green,,,,,,,1,53,53,49,1,3,1,2,0,1,0,0,63,0,1
Isaiah Thomas,,,,,,,,0,55,53,0,2,3,1,0,0,1,0,63,0,1
Katherine Gilmore Richardson,,,,,,,,,0,51,0,0,1,1,0,0,1,0,59,0,1
Helen Gym,,,,,,,,,,0,1,2,0,2,0,0,1,0,58,0,1
Maj Toure,,,,,,,,,,,0,2,2,2,1,1,0,0,4,0,1
Nicolas O'Rourke,,,,,,,,,,,,0,1,4,0,1,0,0,6,0,1
Joe Cox,,,,,,,,,,,,,0,0,1,0,0,0,4,0,1
Kendra Brooks,,,,,,,,,,,,,,0,0,1,0,0,4,0,1
Clarc King,,,,,,,,,,,,,,,0,0,0,0,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,1,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1,0,1
Write-In,,,,,,,,,,,,,,,,,,0,0,0,1
David H Conroy,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,101,77,70,69,67,66,64,64,61,60,10,8,5,5,2,1,1,0,94,0,1
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,2
,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,David Oh,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Joe Cox,Sherrie Cohen,Nicolas O'Rourke,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,David H Conroy,Write-In,2
Dan Tinney,3,76,67,65,63,16,12,9,6,3,3,3,1,0,1,0,0,0,36,0,2
Al Taubenberger,,1,63,58,64,8,7,4,3,2,2,1,2,0,0,0,0,0,24,0,2
Bill Heeney,,,4,63,59,5,4,4,2,1,2,1,2,0,0,0,0,0,15,0,2
Matt Wolfe,,,,1,56,7,4,4,3,3,3,3,1,1,0,0,0,0,20,0,2
David Oh,,,,,2,4,4,4,3,3,0,2,1,0,1,0,0,0,19,0,2
Allan Domb,,,,,,2,39,34,36,35,6,2,0,2,0,1,0,0,47,0,2
Helen Gym,,,,,,,0,37,34,35,3,2,1,1,0,1,0,0,45,0,2
Katherine Gilmore Richardson,,,,,,,,0,32,30,2,2,1,0,1,0,0,0,40,0,2
Derek S Green,,,,,,,,,0,32,1,3,2,0,0,0,0,0,38,0,2
Isaiah Thomas,,,,,,,,,,1,2,1,0,1,0,0,0,0,36,0,2
Kendra Brooks,,,,,,,,,,,0,1,0,2,0,1,0,0,5,0,2
Joe Cox,,,,,,,,,,,,0,0,0,1,0,0,0,6,0,2
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,1,0,0,1,0,2
Clarc King,,,,,,,,,,,,,,,0,0,0,0,1,0,2
Maj Toure,,,,,,,,,,,,,,,,0,0,0,1,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,2
Write-In,,,,,,,,,,,,,,,,,,0,0,0,2
David H Conroy,,,,,,,,,,,,,,,,,,,1,0,2
Write-In,,,,,,,,,,,,,,,,,,,,0,2
Total,98,86,78,76,75,53,47,42,40,39,7,6,4,2,1,1,0,0,78,0,2
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,3
,Dan Tinney,Bill Heeney,Al Taubenberger,Matt Wolfe,David Oh,Allan Domb,Katherine Gilmore Richardson,Helen Gym,Isaiah Thomas,Derek S Green,Steve Cherniavsky,Clarc King,Joe Cox,Kendra Brooks,Maj Toure,Nicolas O'Rourke,Sherrie Cohen,Write-In,David H Conroy,Write-In,3
Dan Tinney,1,93,91,83,79,10,6,2,3,1,2,1,2,0,1,0,0,0,26,0,3
Bill Heeney,,3,89,83,81,11,4,2,2,2,1,1,1,0,1,0,0,0,18,0,3
Al Taubenberger,,,1,81,80,9,4,4,2,2,1,1,1,0,0,0,0,0,20,0,3
Matt Wolfe,,,,0,77,4,2,0,2,0,2,1,0,0,1,0,0,0,14,0,3
David Oh,,,,,0,3,0,3,2,1,3,2,1,0,0,0,0,0,14,0,3
Allan Domb,,,,,,1,35,36,37,37,0,0,1,1,0,0,0,0,41,0,3
Katherine Gilmore Richardson,,,,,,,2,34,35,34,0,0,0,0,0,0,0,0,35,0,3
Helen Gym,,,,,,,,0,36,36,0,0,0,0,0,0,0,0,39,0,3
Isaiah Thomas,,,,,,,,,0,34,0,0,0,0,0,0,0,0,36,0,3
Derek S Green,,,,,,,,,,0,0,0,0,0,0,0,0,0,35,0,3
Steve Cherniavsky,,,,,,,,,,,0,1,1,0,0,0,0,0,2,0,3
Clarc King,,,,,,,,,,,,0,1,0,0,0,0,0,2,0,3
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,2,0,3
Kendra Brooks,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,3
Write-In,,,,,,,,,,,,,,,,,,0,0,0,3
David H Conroy,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,0,3
Total,110,104,103,88,86,53,44,41,41,40,3,2,2,1,1,0,0,0,68,0,3
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,4
,Dan Tinney,Bill Heeney,Al Taubenberger,David Oh,Matt Wolfe,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Clarc King,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,David H Conroy,Write-In,4
Dan Tinney,5,71,66,61,58,9,4,4,4,2,1,2,2,0,0,0,0,0,9,0,4
Bill Heeney,,1,65,62,56,9,7,2,4,2,1,2,2,1,1,0,0,0,10,0,4
Al Taubenberger,,,1,60,53,12,7,2,4,2,2,3,3,0,0,0,0,0,10,0,4
David Oh,,,,0,53,10,5,2,5,2,0,0,2,0,0,0,0,0,10,0,4
Matt Wolfe,,,,,1,2,1,2,1,1,0,0,0,0,0,0,0,0,4,0,4
Allan Domb,,,,,,0,43,40,40,35,2,2,0,0,0,0,0,0,42,0,4
Helen Gym,,,,,,,0,36,38,35,1,1,1,1,0,0,0,0,36,0,4
Katherine Gilmore Richardson,,,,,,,,1,37,36,1,1,0,1,0,0,0,0,36,0,4
Derek S Green,,,,,,,,,0,35,0,0,1,0,0,0,0,0,38,0,4
Isaiah Thomas,,,,,,,,,,0,1,1,0,0,0,0,0,0,33,0,4
Kendra Brooks,,,,,,,,,,,0,4,0,0,0,0,0,0,4,0,4
Nicolas O'Rourke,,,,,,,,,,,,0,1,0,0,0,0,0,3,0,4
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,1,0,4
Clarc King,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,4
Write-In,,,,,,,,,,,,,,,,,,0,0,0,4
David H Conroy,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,0,4
Total,83,81,76,67,59,56,48,44,43,38,5,5,3,1,1,0,0,0,53,0,4
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,5
,Dan Tinney,Bill Heeney,Al Taubenberger,David Oh,Allan Domb,Matt Wolfe,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Clarc King,Joe Cox,Maj Toure,Write-In,David H Conroy,Write-In,5
Dan Tinney,1,86,82,80,13,77,8,6,5,3,2,2,2,3,1,0,0,0,27,0,5
Bill Heeney,,3,71,73,9,73,2,4,2,1,1,2,0,2,0,0,0,0,18,0,5
Al Taubenberger,,,0,68,6,71,4,4,1,0,0,0,0,0,0,0,0,0,13,0,5
David Oh,,,,1,7,70,5,2,3,3,0,0,1,1,2,1,0,0,16,0,5
Allan Domb,,,,,2,4,63,64,62,63,0,1,0,2,0,0,0,0,76,0,5
Matt Wolfe,,,,,,0,1,3,0,2,1,1,0,0,0,0,0,0,10,0,5
Helen Gym,,,,,,,0,62,64,59,4,3,3,0,1,1,0,0,75,0,5
Katherine Gilmore Richardson,,,,,,,,0,64,62,3,2,2,2,0,0,0,0,70,0,5
Isaiah Thomas,,,,,,,,,0,62,2,2,1,2,1,1,0,0,69,0,5
Derek S Green,,,,,,,,,,0,2,2,1,1,0,0,0,0,66,0,5
Kendra Brooks,,,,,,,,,,,0,6,2,0,0,0,0,0,5,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,1,1,0,0,0,0,5,0,5
Sherrie Cohen,,,,,,,,,,,,,0,1,1,0,0,0,4,0,5
Steve Cherniavsky,,,,,,,,,,,,,,0,1,0,0,0,4,0,5
Clarc King,,,,,,,,,,,,,,,0,1,0,0,2,0,5
