col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
Nicolas O'Rourke,,,,,,,,,,0,1,0,0,0,2,0,3,1,0,0,1,4
David Oh,,,,,,,,,,,0,10,7,9,1,8,1,0,2,2,0,4
Al Taubenberger,,,,,,,,,,,,0,8,12,2,8,0,1,2,0,0,4
Dan Tinney,,,,,,,,,,,,,0,8,1,7,1,1,1,0,0,4
Matt Wolfe,,,,,,,,,,,,,,0,2,8,0,1,2,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,0,0,2,1,1,0,0,4
Bill Heeney,,,,,,,,,,,,,,,,0,0,0,1,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,0,1,1,0,1,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,2,0,1,4
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,0,4
Total,124,14,1,102,101,101,94,92,40,22,16,15,12,12,11,8,8,5,4,2,1,4
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Jim Kenney,Billy Ciancaglini,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,5
Jim Kenney,1,0,0,183,168,165,156,148,77,64,14,5,4,2,0,7,5,2,0,3,0,5
Billy Ciancaglini,,0,0,3,1,1,1,4,0,0,12,13,13,12,12,2,1,2,3,1,0,5
Write-In,,,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
Helen Gym,,,,0,153,147,134,138,59,47,15,4,5,2,2,7,4,3,1,2,0,5
Isaiah Thomas,,,,,0,145,140,126,47,37,10,3,2,1,0,3,3,0,1,2,0,5
Derek S Green,,,,,,0,137,130,43,33,8,5,3,1,0,4,3,0,0,1,0,5
Katherine Gilmore Richardson,,,,,,,0,122,38,31,1,2,1,0,0,4,5,1,1,1,0,5
Allan Domb,,,,,,,,0,24,15,11,3,6,3,1,2,3,3,2,2,0,5
Kendra Brooks,,,,,,,,,0,64,5,1,0,1,0,7,4,1,0,2,0,5
Nicolas O'Rourke,,,,,,,,,,0,5,1,0,1,0,4,2,0,0,1,0,5
David Oh,,,,,,,,,,,0,13,13,11,10,1,0,1,1,0,0,5
Matt Wolfe,,,,,,,,,,,,0,14,14,12,0,0,0,0,1,0,5
Al Taubenberger,,,,,,,,,,,,,0,14,11,0,0,0,1,0,0,5
Dan Tinney,,,,,,,,,,,,,,0,11,0,0,0,1,1,0,5
Bill Heeney,,,,,,,,,,,,,,,0,1,0,1,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,0,3,3,1,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,0,1,1,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,0,1,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,0,5
Total,213,17,1,187,172,169,159,153,79,65,27,19,18,16,13,10,7,4,4,4,0,5
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Helen Gym,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Sherrie Cohen,Joe Cox,Matt Wolfe,Bill Heeney,Dan Tinney,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,6
Jim Kenney,2,0,0,241,182,193,194,169,124,101,22,6,16,12,6,6,3,4,3,4,0,6
Billy Ciancaglini,,0,0,2,16,4,3,9,8,4,17,11,2,3,9,6,5,5,2,1,0,6
Write-In,,,0,1,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,6
Helen Gym,,,,0,174,182,180,163,103,86,17,3,12,10,2,3,3,3,2,4,0,6
Allan Domb,,,,,0,151,146,140,61,36,24,13,6,5,7,3,8,4,2,1,0,6
Isaiah Thomas,,,,,,0,157,152,64,50,14,1,3,3,1,2,1,2,1,2,0,6
Katherine Gilmore Richardson,,,,,,,0,150,67,50,8,3,9,5,1,3,2,1,3,1,0,6
Derek S Green,,,,,,,,0,44,27,15,4,4,1,1,1,3,2,1,1,0,6
Kendra Brooks,,,,,,,,,0,105,11,3,11,11,4,4,3,3,1,4,0,6
Nicolas O'Rourke,,,,,,,,,,0,6,0,9,9,3,4,0,2,1,4,0,6
David Oh,,,,,,,,,,,0,12,2,4,12,9,4,4,3,0,0,6
Al Taubenberger,,,,,,,,,,,,0,3,1,8,5,6,2,1,1,0,6
Sherrie Cohen,,,,,,,,,,,,,0,3,1,0,0,1,1,1,0,6
Joe Cox,,,,,,,,,,,,,,0,1,1,0,1,4,2,0,6
Matt Wolfe,,,,,,,,,,,,,,,0,7,2,4,1,0,0,6
Bill Heeney,,,,,,,,,,,,,,,,0,2,2,1,0,0,6
Dan Tinney,,,,,,,,,,,,,,,,,0,1,0,1,0,6
Maj Toure,,,,,,,,,,,,,,,,,,0,1,1,0,6
Clarc King,,,,,,,,,,,,,,,,,,,0,1,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,0,6
Total,276,24,2,250,203,202,201,181,138,110,39,18,18,16,15,12,9,9,6,6,0,6
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Jim Kenney,Billy Ciancaglini,Write-In,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,7
Jim Kenney,1,0,0,312,266,260,240,251,150,117,16,16,16,3,3,15,9,4,3,3,1,7
Billy Ciancaglini,,0,0,9,5,4,11,3,2,1,22,19,19,28,18,4,2,3,4,2,0,7
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,0,252,243,236,230,134,101,14,13,8,1,1,15,9,1,2,1,1,7
Katherine Gilmore Richardson,,,,,0,222,199,215,85,62,5,11,7,1,1,3,3,1,1,1,1,7
Isaiah Thomas,,,,,,0,197,216,86,68,4,3,6,1,1,5,3,1,1,0,1,7
Allan Domb,,,,,,,0,193,63,40,17,14,13,7,3,6,6,0,1,2,0,7
Derek S Green,,,,,,,,0,68,48,8,4,7,4,0,9,3,1,1,0,1,7
Kendra Brooks,,,,,,,,,0,119,5,7,4,0,0,10,8,2,2,1,0,7
Nicolas O'Rourke,,,,,,,,,,0,3,2,1,1,1,8,5,2,3,1,0,7
David Oh,,,,,,,,,,,0,21,23,21,18,3,2,1,1,2,0,7
Dan Tinney,,,,,,,,,,,,0,24,21,18,0,1,2,2,1,0,7
Al Taubenberger,,,,,,,,,,,,,0,20,16,1,2,1,1,1,0,7
Matt Wolfe,,,,,,,,,,,,,,0,19,2,1,4,4,1,0,7
Bill Heeney,,,,,,,,,,,,,,,0,1,0,1,0,1,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,0,3,0,3,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,0,2,2,3,0,7
Maj Toure,,,,,,,,,,,,,,,,,,0,2,2,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,1,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,0,7
Total,362,39,0,333,277,272,263,262,162,127,41,37,36,33,22,19,14,8,7,6,1,7
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Jim Kenney,Billy Ciancaglini,Write-In,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,8
Jim Kenney,2,0,0,260,208,203,200,187,119,83,17,8,6,3,0,15,9,5,2,1,0,8
Billy Ciancaglini,,0,0,2,1,1,2,11,1,1,29,19,21,22,23,0,1,2,1,1,0,8
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,0,201,192,192,181,111,77,16,8,4,3,3,14,8,2,2,1,0,8
Derek S Green,,,,,1,172,168,150,63,35,11,7,3,1,2,6,2,0,1,0,0,8
Isaiah Thomas,,,,,,0,165,147,61,40,11,5,3,0,0,6,1,2,0,0,0,8
Katherine Gilmore Richardson,,,,,,,0,147,67,41,3,3,4,1,0,7,2,3,2,0,0,8
Allan Domb,,,,,,,,0,45,25,23,10,10,8,7,3,6,4,1,0,0,8
Kendra Brooks,,,,,,,,,0,79,3,0,3,1,0,10,7,2,1,1,0,8
Nicolas O'Rourke,,,,,,,,,,0,3,1,0,1,0,4,3,2,0,0,0,8
David Oh,,,,,,,,,,,0,23,21,23,23,1,2,3,1,1,0,8
Al Taubenberger,,,,,,,,,,,,0,17,18,16,0,2,2,1,0,0,8
Dan Tinney,,,,,,,,,,,,,0,20,17,0,0,2,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,0,19,0,0,1,0,1,0,8
Bill Heeney,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,0,3,1,0,1,0,8
Joe Cox,,,,,,,,,,,,,,,,,0,3,0,1,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,0,8
Total,282,32,0,266,213,207,206,203,121,85,48,30,28,26,25,16,10,7,3,2,0,8
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Jim Kenney,Billy Ciancaglini,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,Sherrie Cohen,Joe Cox,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,9
Jim Kenney,4,0,0,230,198,188,179,165,130,101,19,6,5,6,1,11,9,6,5,4,0,9
Billy Ciancaglini,,0,0,2,4,0,1,5,1,0,13,15,14,13,13,0,1,0,1,1,0,9
Write-In,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9
Helen Gym,,,,0,174,167,155,151,108,83,14,4,4,6,0,12,7,3,1,3,0,9
Isaiah Thomas,,,,,0,153,147,132,81,59,9,3,2,3,1,8,5,4,5,4,0,9
Katherine Gilmore Richardson,,,,,,1,139,122,71,52,9,2,1,4,0,7,4,5,1,2,0,9
Derek S Green,,,,,,,1,133,57,40,11,4,3,1,0,5,5,3,3,3,0,9
Allan Domb,,,,,,,,0,49,36,14,7,8,6,2,1,5,1,2,2,0,9
Kendra Brooks,,,,,,,,,0,102,6,2,0,4,0,11,7,1,2,3,0,9
Nicolas O'Rourke,,,,,,,,,,0,1,0,0,1,0,6,3,1,1,0,0,9
David Oh,,,,,,,,,,,0,18,18,14,13,0,1,1,2,0,0,9
Matt Wolfe,,,,,,,,,,,,0,16,15,15,0,0,0,1,0,0,9
Al Taubenberger,,,,,,,,,,,,,0,16,14,0,0,0,1,0,0,9
Dan Tinney,,,,,,,,,,,,,,0,13,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,0,0,0,0,1,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,0,1,1,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,0,3,2,1,0,9
Clarc King,,,,,,,,,,,,,,,,,,0,1,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,0,1,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,274,17,1,236,203,192,183,173,135,104,35,23,22,22,15,13,11,6,6,5,0,9
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Jim Kenney,Billy Ciancaglini,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Sherrie Cohen,Bill Heeney,Dan Tinney,Steve Cherniavsky,Joe Cox,Maj Toure,Clarc King,Write-In,10
Jim Kenney,2,0,0,164,144,140,126,131,89,74,18,6,4,12,2,3,8,8,4,1,0,10
Billy Ciancaglini,,0,0,2,0,0,6,1,1,0,12,12,11,0,11,8,0,0,0,0,0,10
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Helen Gym,,,,0,132,126,117,118,69,57,11,2,2,8,2,0,3,5,2,0,0,10
Isaiah Thomas,,,,,0,119,99,113,47,39,8,1,1,6,0,0,2,3,2,1,0,10
Katherine Gilmore Richardson,,,,,,0,107,109,39,32,8,3,2,5,1,2,2,4,0,0,0,10
Allan Domb,,,,,,,0,106,26,21,19,6,7,4,4,4,7,1,2,0,0,10
Derek S Green,,,,,,,,0,35,26,10,2,0,4,0,2,6,1,0,0,0,10
Kendra Brooks,,,,,,,,,0,77,7,1,0,12,0,0,5,7,4,1,0,10
Nicolas O'Rourke,,,,,,,,,,0,4,1,0,7,0,0,3,3,3,0,0,10
David Oh,,,,,,,,,,,0,14,13,2,12,10,2,2,0,0,0,10
Matt Wolfe,,,,,,,,,,,,0,12,0,12,11,0,0,0,0,0,10
Al Taubenberger,,,,,,,,,,,,,0,0,12,8,1,1,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,1,1,2,1,0,10
Bill Heeney,,,,,,,,,,,,,,,0,9,0,0,0,0,0,10
Dan Tinney,,,,,,,,,,,,,,,,0,1,0,0,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,2,0,0,0,10
Joe Cox,,,,,,,,,,,,,,,,,,0,0,1,0,10
Maj Toure,,,,,,,,,,,,,,,,,,,1,1,0,10
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,0,10
Total,201,14,0,172,146,143,138,136,94,78,32,18,16,14,13,12,10,9,5,2,0,10
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,11
,Jim Kenney,Billy Ciancaglini,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Sherrie Cohen,Bill Heeney,Maj Toure,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,11
Jim Kenney,2,0,0,155,142,133,124,112,90,71,8,4,2,4,8,0,2,3,3,3,0,11
Billy Ciancaglini,,0,0,5,3,4,3,6,2,2,14,12,13,9,1,9,2,1,0,0,0,11
Write-In,,,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
Helen Gym,,,,0,131,121,112,107,74,56,10,5,2,1,7,1,2,1,0,2,0,11
Isaiah Thomas,,,,,0,117,112,95,64,45,6,1,2,0,4,0,1,3,1,2,0,11
Katherine Gilmore Richardson,,,,,,0,106,94,47,33,4,2,2,1,2,0,1,2,2,1,0,11
Derek S Green,,,,,,,0,89,45,32,4,3,3,3,5,0,1,2,2,2,0,11
Allan Domb,,,,,,,,0,27,23,10,7,4,4,1,1,2,3,1,0,0,11
Kendra Brooks,,,,,,,,,0,71,4,2,0,2,8,0,2,1,2,3,0,11
Nicolas O'Rourke,,,,,,,,,,0,3,1,0,2,5,0,2,1,1,0,0,11
David Oh,,,,,,,,,,,0,14,12,10,1,8,2,1,0,0,0,11
Al Taubenberger,,,,,,,,,,,,0,10,9,0,7,1,0,0,0,0,11
Matt Wolfe,,,,,,,,,,,,,0,9,0,9,1,1,0,0,0,11
Dan Tinney,,,,,,,,,,,,,,0,1,7,1,0,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,0,0,2,0,1,1,0,11
Bill Heeney,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Joe Cox,,,,,,,,,,,,,,,,,,0,1,0,0,11
Clarc King,,,,,,,,,,,,,,,,,,,0,1,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,,,,,0,11
