col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 1st District,,,Judge Of The Superior Court,,,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Mark F Squilla,195,0,0,"3,296","3,007",241,185,1,All
Daniel Orsino,,45,0,103,64,528,498,0,All
Write-In,,,1,3,5,0,0,1,All
Daniel D Mccaffery,,,,42,"3,072",131,61,0,All
Amanda Green-Hawkins,,,,,37,23,26,1,All
Megan Mccarthy King,,,,,,7,622,0,All
Christylee Peck,,,,,,,9,0,All
Write-In,,,,,,,,0,All
Total,"3,812",664,7,"3,658","3,318",815,726,4,All
,District Council 1st District,,,Judge Of The Superior Court,,,,,1
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,1
Mark F Squilla,10,0,0,148,132,5,5,0,1
Daniel Orsino,,3,0,5,5,20,20,0,1
Write-In,,,0,0,1,0,0,0,1
Daniel D Mccaffery,,,,0,139,3,2,0,1
Amanda Green-Hawkins,,,,,4,1,0,0,1
Christylee Peck,,,,,,0,21,0,1
Megan Mccarthy King,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,165,28,1,159,148,25,25,0,1
,Judge Of The Superior Court,,,,,District Council 1st District,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Mark F Squilla,Daniel Orsino,Write-In,2
Daniel D Mccaffery,2,173,10,2,0,172,10,0,2
Amanda Green-Hawkins,,2,0,1,0,153,5,0,2
Megan Mccarthy King,,,0,22,0,9,23,0,2
Christylee Peck,,,,0,0,5,21,0,2
Write-In,,,,,0,0,0,0,2
Mark F Squilla,,,,,,4,0,0,2
Daniel Orsino,,,,,,,1,0,2
Write-In,,,,,,,,0,2
Total,204,180,32,26,0,183,32,0,2
,Judge Of The Superior Court,,,,,District Council 1st District,,,3
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Mark F Squilla,Daniel Orsino,Write-In,3
Daniel D Mccaffery,2,188,6,3,0,186,13,0,3
Amanda Green-Hawkins,,0,2,0,0,173,5,0,3
Megan Mccarthy King,,,1,59,0,8,56,0,3
Christylee Peck,,,,1,0,6,53,0,3
Write-In,,,,,0,0,0,0,3
Mark F Squilla,,,,,,14,0,0,3
Daniel Orsino,,,,,,,3,0,3
Write-In,,,,,,,,0,3
Total,222,198,70,64,0,214,70,0,3
,District Council 1st District,,,Judge Of The Superior Court,,,,,4
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,4
Mark F Squilla,9,0,0,149,135,12,8,0,4
Daniel Orsino,,2,0,5,1,41,43,0,4
Write-In,,,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,3,139,8,4,0,4
Amanda Green-Hawkins,,,,,3,1,1,0,4
Christylee Peck,,,,,,0,48,0,4
Megan Mccarthy King,,,,,,,2,0,4
Write-In,,,,,,,,0,4
Total,170,48,0,167,149,57,57,0,4
,District Council 1st District,,,Judge Of The Superior Court,,,,,5
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,5
Mark F Squilla,3,0,0,80,73,3,0,0,5
Daniel Orsino,,1,0,0,1,8,8,0,5
Write-In,,,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,1,68,3,0,0,5
Amanda Green-Hawkins,,,,,0,0,0,0,5
Christylee Peck,,,,,,0,9,0,5
Megan Mccarthy King,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,89,10,0,82,75,12,9,0,5
,District Council 1st District,,,Judge Of The Superior Court,,,,,6
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,6
Mark F Squilla,9,0,0,110,108,5,4,0,6
Daniel Orsino,,1,0,0,0,15,14,0,6
Write-In,,,0,0,0,0,0,0,6
Daniel D Mccaffery,,,,0,111,2,3,0,6
Amanda Green-Hawkins,,,,,1,2,0,0,6
Megan Mccarthy King,,,,,,0,16,0,6
Christylee Peck,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,131,16,0,124,122,22,19,0,6
,District Council 1st District,,,Judge Of The Superior Court,,,,,7
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,7
Mark F Squilla,8,0,0,88,87,3,2,0,7
Daniel Orsino,,0,0,3,2,10,8,0,7
Write-In,,,1,0,0,0,0,0,7
Daniel D Mccaffery,,,,4,86,3,0,0,7
Amanda Green-Hawkins,,,,,2,0,1,0,7
Megan Mccarthy King,,,,,,0,9,0,7
Christylee Peck,,,,,,,0,0,7
Write-In,,,,,,,,0,7
Total,103,12,1,98,94,13,10,0,7
,Judge Of The Superior Court,,,,,District Council 1st District,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Mark F Squilla,Daniel Orsino,Write-In,8
Daniel D Mccaffery,2,132,6,2,0,132,2,0,8
Amanda Green-Hawkins,,1,2,1,0,119,1,0,8
Megan Mccarthy King,,,0,23,0,11,20,0,8
Christylee Peck,,,,1,0,6,20,0,8
Write-In,,,,,0,0,0,0,8
Mark F Squilla,,,,,,3,0,0,8
Daniel Orsino,,,,,,,1,0,8
Write-In,,,,,,,,0,8
Total,155,140,32,28,0,146,23,0,8
,Judge Of The Superior Court,,,,,District Council 1st District,,,9
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Mark F Squilla,Daniel Orsino,Write-In,9
Daniel D Mccaffery,1,128,6,3,0,138,5,0,9
Amanda Green-Hawkins,,1,1,2,0,124,3,0,9
Megan Mccarthy King,,,0,28,0,8,27,0,9
Christylee Peck,,,,0,0,6,25,0,9
Write-In,,,,,0,0,0,0,9
Mark F Squilla,,,,,,5,0,0,9
Daniel Orsino,,,,,,,1,0,9
Write-In,,,,,,,,0,9
Total,155,138,36,33,0,154,32,0,9
,District Council 1st District,,,Judge Of The Superior Court,,,,,10
,Mark F Squilla,Daniel Orsino,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,10
Mark F Squilla,5,0,0,184,185,3,2,0,10
Daniel Orsino,,0,0,5,2,13,12,0,10
Write-In,,,0,0,0,0,0,0,10
Daniel D Mccaffery,,,,2,183,3,2,0,10
Amanda Green-Hawkins,,,,,2,0,0,0,10
Megan Mccarthy King,,,,,,0,12,0,10
Christylee Peck,,,,,,,0,0,10
