col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,District Council 3rd District,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Jamie Gauthier,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,All
Jamie Gauthier,97,0,"2,177","2,103","2,096","2,074","2,073","2,053","2,037",3,All
Write-In,,0,3,3,4,2,3,2,3,0,All
Tiffany Palmer,,,7,"2,139","2,133","2,093","2,096","2,073","2,039",2,All
Anthony Kyriakakis,,,,3,"2,104","2,055","2,096","2,049","1,998",2,All
Jennifer Schultz,,,,,3,"2,075","2,057","2,054","2,019",1,All
Carmella Jacquinto,,,,,,4,"2,056","2,054","2,012",2,All
James C Crumlish,,,,,,,3,"2,048","1,995",2,All
Joshua Roberts,,,,,,,,1,"1,995",2,All
Crystal B Powell,,,,,,,,,6,1,All
Write-In,,,,,,,,,,0,All
Total,"2,363",4,"2,250","2,170","2,166","2,132","2,132","2,101","2,095",3,All
,District Council 3rd District,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Jamie Gauthier,Write-In,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Write-In,1
Jamie Gauthier,17,0,124,119,118,113,107,105,101,0,1
Write-In,,0,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,0,124,120,119,112,106,106,0,1
Anthony Kyriakakis,,,,0,120,115,108,105,106,0,1
James C Crumlish,,,,,0,109,108,104,105,0,1
Jennifer Schultz,,,,,,0,110,107,105,0,1
Carmella Jacquinto,,,,,,,2,102,104,0,1
Crystal B Powell,,,,,,,,0,100,0,1
Joshua Roberts,,,,,,,,,0,0,1
Write-In,,,,,,,,,,0,1
Total,147,0,132,127,124,120,115,109,106,0,1
,District Council 3rd District,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Jamie Gauthier,Write-In,Tiffany Palmer,Crystal B Powell,Jennifer Schultz,James C Crumlish,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,Write-In,2
Jamie Gauthier,4,0,121,119,117,115,115,113,114,0,2
Write-In,,0,0,0,0,0,0,0,0,0,2
Tiffany Palmer,,,0,117,118,115,115,114,114,0,2
Crystal B Powell,,,,0,116,112,113,110,113,0,2
Jennifer Schultz,,,,,0,112,113,112,114,0,2
James C Crumlish,,,,,,0,113,113,112,0,2
Joshua Roberts,,,,,,,0,110,112,0,2
Anthony Kyriakakis,,,,,,,,0,111,0,2
Carmella Jacquinto,,,,,,,,,0,0,2
Write-In,,,,,,,,,,0,2
Total,128,0,123,120,119,116,116,115,115,0,2
,District Council 3rd District,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Jamie Gauthier,Write-In,Tiffany Palmer,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,Jennifer Schultz,Write-In,3
Jamie Gauthier,5,0,149,148,148,147,147,146,144,0,3
Write-In,,0,0,0,0,0,0,0,0,0,3
Tiffany Palmer,,,1,148,147,147,147,148,147,0,3
Carmella Jacquinto,,,,0,149,147,148,146,148,0,3
James C Crumlish,,,,,1,146,148,146,147,0,3
Crystal B Powell,,,,,,1,146,145,146,0,3
Joshua Roberts,,,,,,,0,145,146,0,3
