col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,All
,Billy Ciancaglini,Jim Kenney,Write-In,Al Taubenberger,Dan Tinney,David Oh,Bill Heeney,Matt Wolfe,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Maj Toure,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,All
Billy Ciancaglini,61,0,0,"2,535","2,315","2,170","2,282","2,150",367,185,152,129,123,54,66,56,62,46,39,34,3,All
Jim Kenney,,61,0,440,269,325,189,127,"1,808","1,890","1,699","1,687","1,676",249,146,113,39,41,24,12,5,All
Write-In,,,1,7,2,5,3,3,2,5,4,3,3,6,4,1,0,2,1,0,2,All
Al Taubenberger,,,,31,"2,307","2,240","2,203","2,069",417,286,176,160,128,48,38,62,43,25,31,8,6,All
Dan Tinney,,,,,6,"2,012","2,112","2,023",290,133,133,96,84,49,35,33,28,18,17,16,3,All
David Oh,,,,,,10,"2,009","1,951",373,240,86,127,88,45,39,35,40,18,23,15,3,All
Bill Heeney,,,,,,,10,"2,037",232,105,72,41,45,23,29,19,37,23,15,12,3,All
Matt Wolfe,,,,,,,,4,155,72,57,44,21,19,21,26,35,17,16,12,2,All
Allan Domb,,,,,,,,,9,"1,763","1,584","1,584","1,547",128,63,65,22,23,15,3,2,All
Helen Gym,,,,,,,,,,2,"1,673","1,628","1,638",216,113,76,26,28,17,4,4,All
Katherine Gilmore Richardson,,,,,,,,,,,2,"1,582","1,593",142,75,39,15,21,9,9,2,All
Derek S Green,,,,,,,,,,,,2,"1,620",107,53,41,20,15,8,7,4,All
Isaiah Thomas,,,,,,,,,,,,,1,130,77,34,19,17,8,9,2,All
Kendra Brooks,,,,,,,,,,,,,,1,160,43,12,21,11,6,3,All
Nicolas O'Rourke,,,,,,,,,,,,,,,2,21,6,24,16,8,1,All
Sherrie Cohen,,,,,,,,,,,,,,,,2,15,14,18,8,1,All
Maj Toure,,,,,,,,,,,,,,,,,7,14,11,12,0,All
Joe Cox,,,,,,,,,,,,,,,,,,0,16,26,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,10,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,142","2,491",15,"3,106","2,659","2,573","2,533","2,321","2,246","2,127","1,891","1,854","1,832",320,222,175,113,91,67,48,10,All
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,1
,Billy Ciancaglini,Jim Kenney,Write-In,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Steve Cherniavsky,Sherrie Cohen,Clarc King,Write-In,1
Billy Ciancaglini,2,0,0,121,110,114,108,93,17,9,12,6,7,9,6,4,5,4,1,2,0,1
Jim Kenney,,2,0,17,14,14,6,13,82,82,70,71,64,19,11,2,1,0,4,0,1,1
Write-In,,,0,0,0,0,0,0,0,2,1,2,0,2,2,1,0,0,0,0,0,1
Al Taubenberger,,,,1,109,117,104,101,28,14,8,3,2,4,3,1,3,5,2,1,0,1
Bill Heeney,,,,,3,103,100,90,13,9,8,7,2,3,2,4,2,1,0,1,0,1
Dan Tinney,,,,,,0,102,89,18,9,9,3,2,5,3,0,2,3,1,1,0,1
Matt Wolfe,,,,,,,0,91,10,4,6,2,3,3,2,2,4,3,0,0,0,1
David Oh,,,,,,,,0,16,12,2,4,3,2,0,1,2,3,1,1,0,1
Allan Domb,,,,,,,,,0,79,65,69,58,16,8,2,1,2,3,0,1,1
Helen Gym,,,,,,,,,,0,72,71,63,18,12,3,0,1,1,1,1,1
Katherine Gilmore Richardson,,,,,,,,,,,0,66,62,10,6,2,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,,0,60,14,7,3,0,0,1,0,1,1
Derek S Green,,,,,,,,,,,,,0,11,5,1,1,0,2,0,1,1
Kendra Brooks,,,,,,,,,,,,,,0,18,3,1,0,3,0,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,,0,2,0,1,1,1,0,1
Joe Cox,,,,,,,,,,,,,,,,0,1,1,0,2,0,1
Maj Toure,,,,,,,,,,,,,,,,,1,2,1,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,1
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,0,1
Total,147,105,2,146,132,130,115,110,103,97,84,79,71,30,19,8,7,6,5,3,1,1
,Council At Large,,,,,,,,,,,,,,,,,,Mayor,,,2
,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Matt Wolfe,Allan Domb,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Write-In,Clarc King,Billy Ciancaglini,Jim Kenney,Write-In,2
Al Taubenberger,1,109,108,108,103,19,12,12,9,10,2,6,4,2,0,1,3,1,117,20,2,2
Dan Tinney,,1,98,92,96,12,5,5,3,4,2,1,2,1,0,1,1,1,104,11,0,2
Bill Heeney,,,0,96,97,9,4,3,2,3,1,1,2,0,0,0,2,0,107,8,0,2
David Oh,,,,1,91,12,6,5,6,4,1,5,2,1,0,1,1,0,109,5,1,2
Matt Wolfe,,,,,0,4,4,3,0,2,1,2,3,1,1,0,1,0,102,6,0,2
Allan Domb,,,,,,0,61,56,54,52,6,2,1,2,1,0,0,0,14,65,0,2
Helen Gym,,,,,,,0,58,60,58,12,7,0,1,1,0,0,0,6,67,1,2
Derek S Green,,,,,,,,0,57,53,9,5,0,2,2,2,1,0,5,63,1,2
Isaiah Thomas,,,,,,,,,0,52,5,3,0,1,1,1,1,0,5,57,1,2
Katherine Gilmore Richardson,,,,,,,,,,0,7,2,1,0,1,0,1,0,6,57,1,2
Kendra Brooks,,,,,,,,,,,0,7,1,1,2,1,0,0,2,13,1,2
Nicolas O'Rourke,,,,,,,,,,,,0,0,1,2,2,0,0,4,8,1,2
Maj Toure,,,,,,,,,,,,,0,0,0,0,0,0,5,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,0,1,1,0,0,2,3,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,0,2,0,0,0,4,0,2
Joe Cox,,,,,,,,,,,,,,,,0,0,0,1,2,0,2
Write-In,,,,,,,,,,,,,,,,,0,0,2,0,1,2
Clarc King,,,,,,,,,,,,,,,,,,0,1,0,0,2
Billy Ciancaglini,,,,,,,,,,,,,,,,,,,2,0,0,2
Jim Kenney,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,0,2
Total,145,119,118,118,109,80,76,72,67,65,16,13,5,5,4,3,3,1,139,85,2,2
,Mayor,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Billy Ciancaglini,Jim Kenney,Write-In,Al Taubenberger,Matt Wolfe,Dan Tinney,David Oh,Bill Heeney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,3
Billy Ciancaglini,5,0,0,150,145,137,136,137,13,7,10,6,8,2,5,6,2,1,2,1,0,3
Jim Kenney,,3,0,19,6,11,14,10,74,79,72,73,68,21,10,0,3,4,0,0,0,3
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Al Taubenberger,,,,1,127,133,135,131,20,16,10,10,6,3,3,5,0,1,0,0,0,3
Matt Wolfe,,,,,1,127,123,125,7,7,6,3,2,0,4,3,1,1,1,1,0,3
Dan Tinney,,,,,,0,124,123,13,5,6,4,4,5,4,3,0,1,1,0,0,3
David Oh,,,,,,,0,123,19,9,5,6,4,4,2,3,0,0,1,1,0,3
Bill Heeney,,,,,,,,1,8,6,4,1,2,0,1,5,0,0,0,1,0,3
Allan Domb,,,,,,,,,1,69,64,62,61,9,3,0,1,1,0,0,0,3
Helen Gym,,,,,,,,,,0,66,67,64,15,6,0,3,4,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,1,68,66,12,10,0,1,1,0,0,0,3
Derek S Green,,,,,,,,,,,,0,68,10,5,0,2,3,0,0,0,3
Isaiah Thomas,,,,,,,,,,,,,0,9,4,0,1,2,0,0,0,3
Kendra Brooks,,,,,,,,,,,,,,0,11,0,2,4,1,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,2,1,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,1,0,3
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,0,3
Total,196,104,0,175,153,152,152,150,91,88,84,80,77,24,16,6,5,5,2,1,0,3
,Council At Large,,,,,,,,,,,,,,,,,,Mayor,,,4
,Al Taubenberger,David Oh,Dan Tinney,Bill Heeney,Allan Domb,Helen Gym,Matt Wolfe,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,Billy Ciancaglini,Jim Kenney,Write-In,4
Al Taubenberger,6,113,107,96,25,20,86,16,12,13,1,1,1,2,0,2,0,0,135,34,0,4
David Oh,,1,93,93,19,12,82,7,6,3,1,2,3,2,1,2,1,0,106,22,0,4
Dan Tinney,,,0,96,11,8,85,4,5,4,2,0,3,1,1,0,1,0,111,14,0,4
Bill Heeney,,,,0,12,6,87,4,3,1,0,2,3,1,2,1,2,0,101,11,0,4
Allan Domb,,,,,0,88,6,75,75,73,5,4,2,5,2,2,0,0,19,87,0,4
