col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 4th District,,,,Judge Of The Superior Court,,,,,All
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,All
Curtis Jones Jr,8,0,0,0,432,413,5,3,0,All
Karla Cruel,,1,0,0,5,6,1,1,0,All
Matt Baltsar,,,0,0,1,2,0,0,0,All
Write-In,,,,0,0,0,0,0,0,All
Amanda Green-Hawkins,,,,,2,418,2,0,0,All
Daniel D Mccaffery,,,,,,0,1,2,0,All
Megan Mccarthy King,,,,,,,0,6,0,All
Christylee Peck,,,,,,,,0,0,All
Write-In,,,,,,,,,0,All
Total,453,8,2,0,450,431,10,8,0,All
,District Council 4th District,,,,Judge Of The Superior Court,,,,,9
,Curtis Jones Jr,Matt Baltsar,Karla Cruel,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,9
Curtis Jones Jr,5,0,0,0,129,123,1,1,0,9
Matt Baltsar,,0,0,0,1,2,0,0,0,9
Karla Cruel,,,0,0,1,1,0,0,0,9
Write-In,,,,0,0,0,0,0,0,9
Amanda Green-Hawkins,,,,,1,123,0,1,0,9
Daniel D Mccaffery,,,,,,0,1,0,0,9
Christylee Peck,,,,,,,0,2,0,9
Megan Mccarthy King,,,,,,,,0,0,9
Write-In,,,,,,,,,0,9
Total,140,2,1,0,136,130,3,3,0,9
,District Council 4th District,,,,Judge Of The Superior Court,,,,,16
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,16
Curtis Jones Jr,1,0,0,0,101,97,1,0,0,16
Karla Cruel,,0,0,0,1,2,0,0,0,16
Matt Baltsar,,,0,0,0,0,0,0,0,16
Write-In,,,,0,0,0,0,0,0,16
Amanda Green-Hawkins,,,,,0,97,0,0,0,16
Daniel D Mccaffery,,,,,,0,1,0,0,16
Christylee Peck,,,,,,,0,1,0,16
Megan Mccarthy King,,,,,,,,0,0,16
Write-In,,,,,,,,,0,16
Total,104,2,0,0,103,100,2,1,0,16
,Judge Of The Superior Court,,,,,District Council 4th District,,,,17
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,17
Amanda Green-Hawkins,1,89,1,0,0,93,2,0,0,17
Daniel D Mccaffery,,0,0,0,0,83,2,0,0,17
Megan Mccarthy King,,,0,0,0,2,0,0,0,17
Christylee Peck,,,,0,0,0,0,0,0,17
Write-In,,,,,0,0,0,0,0,17
Curtis Jones Jr,,,,,,1,0,0,0,17
Karla Cruel,,,,,,,1,0,0,17
Matt Baltsar,,,,,,,,0,0,17
Write-In,,,,,,,,,0,17
Total,100,89,2,0,0,95,3,0,0,17
,District Council 4th District,,,,Judge Of The Superior Court,,,,,18
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,18
Curtis Jones Jr,1,0,0,0,110,109,2,1,0,18
Karla Cruel,,0,0,0,1,1,1,1,0,18
Matt Baltsar,,,0,0,0,0,0,0,0,18
Write-In,,,,0,0,0,0,0,0,18
Daniel D Mccaffery,,,,,0,109,1,0,0,18
Amanda Green-Hawkins,,,,,,0,0,0,0,18
Megan Mccarthy King,,,,,,,0,3,0,18
Christylee Peck,,,,,,,,0,0,18
Write-In,,,,,,,,,0,18
Total,114,2,0,0,112,111,4,3,0,18
