col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Council 6th District,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Bobby Henon,Pete Smith,Write-In,Tiffany Palmer,Jennifer Schultz,Crystal B Powell,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Joshua Roberts,Write-In,All
Bobby Henon,201,0,0,"1,441","1,415","1,385","1,389","1,385","1,389","1,382",0,All
Pete Smith,,676,0,151,162,139,135,133,121,129,0,All
Write-In,,,0,1,1,1,1,1,1,1,0,All
Tiffany Palmer,,,,9,"1,528","1,515","1,519","1,494","1,497","1,490",0,All
Jennifer Schultz,,,,,7,"1,494","1,504","1,483","1,487","1,488",0,All
Crystal B Powell,,,,,,5,"1,480","1,464","1,456","1,469",0,All
Carmella Jacquinto,,,,,,,4,"1,487","1,484","1,484",0,All
James C Crumlish,,,,,,,,1,"1,494","1,496",0,All
Anthony Kyriakakis,,,,,,,,,2,"1,486",0,All
Joshua Roberts,,,,,,,,,,2,0,All
Write-In,,,,,,,,,,,1,All
Total,"1,772",892,1,"1,649","1,626","1,568","1,565","1,554","1,552","1,547",1,All
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 6th District,,,1
,James C Crumlish,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,Crystal B Powell,Write-In,Bobby Henon,Pete Smith,Write-In,1
James C Crumlish,0,52,52,53,51,51,52,0,46,5,0,1
Jennifer Schultz,,0,52,51,52,51,51,0,46,4,0,1
Joshua Roberts,,,0,51,52,51,51,0,46,5,0,1
Carmella Jacquinto,,,,0,51,51,52,0,46,5,0,1
Tiffany Palmer,,,,,0,51,51,0,46,4,0,1
Anthony Kyriakakis,,,,,,0,51,0,46,4,0,1
Crystal B Powell,,,,,,,0,0,46,4,0,1
Write-In,,,,,,,,0,0,0,0,1
Bobby Henon,,,,,,,,,4,0,0,1
Pete Smith,,,,,,,,,,9,0,1
