col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor,,,City Commissioners,,,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,All
Jim Kenney,183,0,0,"3,310","3,225",68,2,All
Billy Ciancaglini,,6,0,35,41,49,0,All
Write-In,,,4,3,4,0,2,All
Omar Sabir,,,,32,"3,121",33,0,All
Lisa Deeley,,,,,8,40,0,All
Al Schmidt,,,,,,1,0,All
Write-In,,,,,,,0,All
Total,"3,659",93,9,"3,404","3,302",118,4,All
,Mayor,,,City Commissioners,,,,1
,Jim Kenney,Billy Ciancaglini,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,1
Jim Kenney,6,0,0,126,122,1,0,1
Billy Ciancaglini,,0,0,2,3,5,0,1
Write-In,,,1,0,0,0,0,1
Omar Sabir,,,,1,120,1,0,1
Lisa Deeley,,,,,1,1,0,1
Al Schmidt,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,137,7,1,130,127,6,0,1
,Mayor,,,City Commissioners,,,,2
,Jim Kenney,Billy Ciancaglini,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,2
Jim Kenney,13,0,0,182,181,9,0,2
Billy Ciancaglini,,2,0,1,0,0,0,2
Write-In,,,0,0,0,0,0,2
Omar Sabir,,,,1,171,2,0,2
Lisa Deeley,,,,,1,6,0,2
Al Schmidt,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,206,3,0,184,182,9,0,2
,Mayor,,,City Commissioners,,,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Jim Kenney,7,0,0,109,104,1,0,3
Billy Ciancaglini,,0,0,2,1,2,0,3
Write-In,,,0,0,0,0,0,3
Omar Sabir,,,,1,104,1,0,3
Lisa Deeley,,,,,1,1,0,3
Al Schmidt,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,118,4,0,114,108,3,0,3
,Mayor,,,City Commissioners,,,,4
,Jim Kenney,Billy Ciancaglini,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,4
Jim Kenney,3,0,0,133,132,2,0,4
Billy Ciancaglini,,0,0,3,3,1,0,4
