col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Katherine Gilmore Richardson,,,,,,,,,,,,,0,"1,168","1,150",254,181,33,38,12,9,5,1,All
Isaiah Thomas,,,,,,,,,,,,,,1,"1,146",260,215,48,31,25,14,6,1,All
Derek S Green,,,,,,,,,,,,,,,3,189,133,43,35,19,17,9,1,All
Kendra Brooks,,,,,,,,,,,,,,,,0,397,71,71,23,14,7,1,All
Nicolas O'Rourke,,,,,,,,,,,,,,,,,1,55,48,17,9,5,1,All
Joe Cox,,,,,,,,,,,,,,,,,,0,29,20,16,18,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,1,12,7,3,1,All
Maj Toure,,,,,,,,,,,,,,,,,,,,4,15,9,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,1,1,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,,,1,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,114","1,962","1,767","1,633",1,"1,948","1,945","1,918","1,907","1,865","1,663","1,613","1,431","1,398","1,381",534,434,149,109,99,59,37,7,All
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,1
,Matt Wolfe,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Maj Toure,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,1
Matt Wolfe,0,82,81,85,80,13,5,3,2,0,2,2,1,0,1,0,0,0,81,73,11,5,0,1
Al Taubenberger,,1,77,76,83,11,4,3,2,1,3,1,1,0,1,0,0,0,77,75,10,4,0,1
David Oh,,,1,75,75,15,6,6,5,3,2,2,1,1,1,0,0,0,74,70,9,7,0,1
Bill Heeney,,,,0,75,8,2,2,0,0,0,0,1,0,0,0,0,0,78,73,7,3,0,1
Dan Tinney,,,,,0,7,3,3,0,0,1,0,0,0,1,0,0,0,77,73,7,4,0,1
Allan Domb,,,,,,2,30,25,24,21,7,5,1,0,0,0,0,0,11,4,36,25,0,1
Helen Gym,,,,,,,0,25,22,22,7,6,1,0,0,0,0,0,3,1,28,24,0,1
Katherine Gilmore Richardson,,,,,,,,0,23,21,1,0,1,0,0,0,0,0,3,1,25,22,0,1
Derek S Green,,,,,,,,,0,21,0,0,0,0,0,0,0,0,1,0,23,23,0,1
Isaiah Thomas,,,,,,,,,,0,3,2,0,1,0,0,0,0,0,0,22,22,0,1
Kendra Brooks,,,,,,,,,,,0,10,1,1,0,0,0,0,1,0,3,3,0,1
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2,2,0,1
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,1
Joe Cox,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,76,7,0,0,1
Christylee Peck,,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,3,29,0,1
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,98,94,93,88,88,54,37,29,27,25,13,11,2,1,1,0,0,0,93,80,48,32,0,1
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,2
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Matt Wolfe,David Oh,Al Taubenberger,Dan Tinney,Bill Heeney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Joe Cox,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,2
Megan Mccarthy King,1,143,7,2,0,140,129,130,131,135,18,2,3,2,0,1,3,1,1,0,1,0,0,2
Christylee Peck,,1,3,0,0,133,125,124,124,128,14,2,2,3,0,1,2,0,0,0,1,0,0,2
Daniel D Mccaffery,,,3,51,0,14,17,15,14,10,63,50,48,47,44,7,7,5,0,2,0,0,0,2
Amanda Green-Hawkins,,,,0,0,3,8,1,4,3,48,53,44,46,45,7,3,4,1,2,0,0,0,2
Write-In,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Matt Wolfe,,,,,,1,135,137,136,144,12,4,4,2,0,3,3,2,0,0,0,0,0,2
David Oh,,,,,,,1,134,136,134,26,7,1,5,3,0,1,0,0,0,0,0,0,2
Al Taubenberger,,,,,,,,1,138,136,17,2,5,3,1,2,3,1,0,0,0,0,0,2
Dan Tinney,,,,,,,,,0,134,15,1,3,3,3,1,1,0,0,0,0,0,0,2
Bill Heeney,,,,,,,,,,0,12,3,2,1,1,2,1,0,1,0,0,0,0,2
Allan Domb,,,,,,,,,,,0,49,43,49,44,1,3,0,0,1,0,0,0,2
Helen Gym,,,,,,,,,,,,0,44,46,45,7,2,4,1,1,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,,,,,0,44,43,6,2,4,1,0,0,0,0,2
Derek S Green,,,,,,,,,,,,,,0,45,3,2,1,0,1,0,0,0,2
Isaiah Thomas,,,,,,,,,,,,,,,0,3,0,1,0,0,0,0,0,2
Kendra Brooks,,,,,,,,,,,,,,,,0,2,4,1,0,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,,,0,2,0,2,0,0,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,163,148,81,58,1,160,157,155,153,152,86,56,53,52,48,9,8,5,2,2,1,0,0,2
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,3
,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,3
David Oh,0,138,126,130,131,23,5,2,4,2,0,0,0,0,0,2,0,0,117,112,23,4,0,3
Matt Wolfe,,1,123,126,129,16,2,1,2,0,0,0,1,0,0,1,0,0,114,112,17,4,0,3
Al Taubenberger,,,1,124,122,17,3,3,2,1,0,0,0,1,0,1,0,0,105,105,16,4,0,3
Dan Tinney,,,,1,125,20,3,3,1,2,0,0,1,0,0,0,0,0,109,110,19,5,0,3
Bill Heeney,,,,,0,15,1,1,0,1,0,0,0,0,0,1,0,0,109,107,13,5,0,3
Allan Domb,,,,,,0,39,36,33,31,4,4,2,2,1,2,1,0,14,11,52,38,0,3
Helen Gym,,,,,,,0,31,31,31,7,6,2,1,2,0,1,0,2,3,39,36,0,3
Katherine Gilmore Richardson,,,,,,,,0,30,28,1,1,0,0,0,0,0,0,1,1,33,32,0,3
Derek S Green,,,,,,,,,0,28,1,1,0,0,0,0,0,0,2,2,30,28,0,3
Isaiah Thomas,,,,,,,,,,0,3,1,1,1,1,0,0,0,0,1,31,31,0,3
Kendra Brooks,,,,,,,,,,,0,5,1,1,2,0,0,0,0,0,6,6,0,3
Nicolas O'Rourke,,,,,,,,,,,,0,1,1,2,1,1,0,0,0,6,5,0,3
Joe Cox,,,,,,,,,,,,,0,0,1,0,1,0,0,0,3,2,0,3
Maj Toure,,,,,,,,,,,,,,0,1,1,0,0,0,0,2,1,0,3
Sherrie Cohen,,,,,,,,,,,,,,,0,1,0,0,0,0,3,2,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,1,0,3,0,0,3
Clarc King,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,3
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,108,9,0,0,3
Christylee Peck,,,,,,,,,,,,,,,,,,,,0,7,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,0,43,0,3
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,153,150,141,140,137,71,42,37,34,33,7,7,3,3,3,3,2,0,123,118,69,45,0,3
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,4
,Dan Tinney,David Oh,Bill Heeney,Matt Wolfe,Al Taubenberger,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Maj Toure,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,4
Dan Tinney,1,74,80,76,79,9,3,2,3,1,0,1,0,0,0,0,0,0,80,75,13,3,0,4
David Oh,,1,71,74,71,13,4,5,4,2,0,3,0,1,1,0,0,0,76,69,11,5,0,4
Bill Heeney,,,3,78,71,5,0,1,1,0,0,0,0,0,0,0,0,0,72,71,5,1,0,4
Matt Wolfe,,,,1,71,8,1,3,1,0,1,0,0,0,1,0,0,0,71,69,10,2,0,4
Al Taubenberger,,,,,0,8,2,2,0,0,0,1,0,0,1,0,0,0,73,70,9,1,0,4
Allan Domb,,,,,,3,37,35,35,34,2,1,1,2,2,0,0,0,9,7,42,33,0,4
Helen Gym,,,,,,,0,35,36,36,5,1,4,1,1,0,0,0,3,2,38,33,0,4
Katherine Gilmore Richardson,,,,,,,,0,33,33,3,1,2,1,0,0,0,0,6,2,36,32,0,4
Derek S Green,,,,,,,,,0,35,2,1,1,0,0,0,0,0,3,2,33,32,0,4
Isaiah Thomas,,,,,,,,,,0,4,0,3,0,0,0,0,0,2,1,34,33,0,4
Kendra Brooks,,,,,,,,,,,0,0,5,0,0,0,0,0,1,0,7,5,0,4
Maj Toure,,,,,,,,,,,,0,0,1,0,0,0,0,4,3,2,1,0,4
Nicolas O'Rourke,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,4,0,4
Joe Cox,,,,,,,,,,,,,,0,1,0,0,0,1,0,2,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,4
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,1,83,7,1,0,4
Christylee Peck,,,,,,,,,,,,,,,,,,,,0,2,0,0,4
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,2,40,0,4
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,99,90,88,86,85,57,43,41,38,38,7,5,5,2,2,0,0,0,97,85,62,42,0,4
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,5
,Al Taubenberger,Dan Tinney,David Oh,Bill Heeney,Matt Wolfe,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Write-In,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,5
Al Taubenberger,1,84,85,83,80,1,2,0,1,0,0,0,3,0,0,0,0,1,78,14,67,0,0,5
Dan Tinney,,1,81,80,78,2,3,2,2,1,1,1,0,1,0,0,1,0,74,14,67,2,0,5
David Oh,,,0,81,80,4,4,3,2,0,0,1,3,0,0,0,1,1,78,16,65,0,0,5
Bill Heeney,,,,1,80,2,2,0,0,0,0,0,1,1,0,0,0,0,74,11,64,0,0,5
Matt Wolfe,,,,,0,1,1,0,0,0,0,0,1,1,0,0,0,0,70,10,62,0,0,5
Helen Gym,,,,,,0,47,52,49,49,7,7,0,1,1,1,1,1,6,53,1,50,0,5
Allan Domb,,,,,,,2,47,46,44,2,3,0,0,0,0,0,0,7,49,0,45,0,5
Katherine Gilmore Richardson,,,,,,,,0,49,49,4,4,0,0,0,1,1,0,4,49,0,49,0,5
Derek S Green,,,,,,,,,0,46,3,2,0,0,0,1,0,1,2,48,0,47,0,5
Isaiah Thomas,,,,,,,,,,0,5,4,0,0,1,1,0,0,1,47,0,48,0,5
Kendra Brooks,,,,,,,,,,,0,8,0,0,1,0,0,0,0,9,0,9,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,1,0,0,0,1,9,0,8,0,5
Write-In,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,5
Clarc King,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,0,5
Joe Cox,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2,0,5
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,5
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,1,13,66,1,0,5
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,2,4,52,0,5
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,93,93,93,89,84,60,58,55,53,51,9,9,3,2,2,2,1,1,88,80,71,58,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Kendra Brooks,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,6
Megan Mccarthy King,2,125,22,2,0,124,119,120,125,118,23,10,7,7,4,2,3,2,2,5,2,1,0,6
Christylee Peck,,1,3,3,0,115,108,106,115,106,12,1,3,2,1,1,1,0,1,5,1,1,0,6
Daniel D Mccaffery,,,1,59,0,26,28,30,16,29,75,53,51,50,50,6,4,5,4,1,2,1,0,6
Amanda Green-Hawkins,,,,0,0,7,7,9,5,6,49,45,47,46,46,7,3,4,5,1,1,1,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Matt Wolfe,,,,,,0,120,120,130,122,19,2,4,4,2,1,2,2,0,0,2,0,0,6
Al Taubenberger,,,,,,,1,132,119,120,19,2,6,7,3,1,1,1,0,3,2,0,0,6
Dan Tinney,,,,,,,,1,121,116,17,2,6,8,4,1,3,1,0,2,0,0,0,6
Bill Heeney,,,,,,,,,2,115,12,2,2,2,1,0,0,0,0,2,0,0,0,6
David Oh,,,,,,,,,,0,29,6,6,3,3,1,1,0,1,3,2,1,0,6
Allan Domb,,,,,,,,,,,0,51,49,48,48,1,3,3,1,1,1,1,0,6
Helen Gym,,,,,,,,,,,,0,44,48,46,2,4,1,2,0,0,0,0,6
Derek S Green,,,,,,,,,,,,,0,49,49,2,1,3,1,1,0,1,0,6
Katherine Gilmore Richardson,,,,,,,,,,,,,,0,47,1,2,2,1,0,0,0,0,6
Isaiah Thomas,,,,,,,,,,,,,,,0,2,2,3,2,0,0,1,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,2,2,5,1,2,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,0,2,2,2,0,1,0,6
Joe Cox,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,6
Kendra Brooks,,,,,,,,,,,,,,,,,,,0,1,0,1,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,1,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,160,133,112,67,0,153,150,148,147,146,91,60,59,57,55,8,7,6,6,6,3,2,0,6
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,7
,Matt Wolfe,David Oh,Bill Heeney,Al Taubenberger,Dan Tinney,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,7
Matt Wolfe,3,91,91,86,86,8,3,4,1,0,0,2,2,0,0,0,0,0,86,84,8,4,0,7
David Oh,,0,84,86,84,12,7,4,1,1,0,2,2,1,0,0,0,0,83,80,13,5,0,7
Bill Heeney,,,1,82,82,5,1,3,0,0,0,2,2,0,0,0,0,0,80,79,5,2,0,7
Al Taubenberger,,,,0,84,7,4,2,0,2,0,0,1,0,0,0,0,0,77,75,7,5,0,7
Dan Tinney,,,,,0,4,3,2,1,1,1,1,0,0,0,0,0,0,76,74,5,2,0,7
Allan Domb,,,,,,0,49,44,40,43,1,1,2,1,0,0,0,0,7,5,57,45,0,7
Helen Gym,,,,,,,0,48,48,48,8,6,1,1,0,0,0,0,7,2,56,47,0,7
Derek S Green,,,,,,,,0,44,43,4,3,2,1,1,0,0,0,8,3,50,40,0,7
Katherine Gilmore Richardson,,,,,,,,,0,45,9,7,0,0,0,0,0,0,4,1,47,42,0,7
Isaiah Thomas,,,,,,,,,,0,6,5,1,0,0,0,0,0,3,1,47,41,0,7
Kendra Brooks,,,,,,,,,,,0,7,0,1,0,1,0,0,1,0,10,8,0,7
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,8,6,0,7
Maj Toure,,,,,,,,,,,,,1,0,1,0,0,0,2,1,3,1,0,7
Sherrie Cohen,,,,,,,,,,,,,,0,0,1,0,0,1,0,2,1,0,7
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,7
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,3,86,8,0,0,7
Christylee Peck,,,,,,,,,,,,,,,,,,,,0,3,0,0,7
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,3,50,0,7
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,1,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,106,101,95,94,93,63,61,55,50,49,10,9,5,2,1,1,0,0,99,91,76,57,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,Al Taubenberger,David Oh,Dan Tinney,Bill Heeney,Matt Wolfe,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Steve Cherniavsky,Clarc King,Maj Toure,Sherrie Cohen,Write-In,8
Megan Mccarthy King,1,12,85,1,0,83,75,76,80,77,8,6,9,3,6,1,0,3,4,3,2,2,1,8
Daniel D Mccaffery,,1,3,63,0,20,24,17,15,10,58,56,50,55,53,18,15,7,3,1,1,0,0,8
Christylee Peck,,,2,0,0,72,62,68,72,71,4,4,5,4,1,3,0,1,3,2,2,1,1,8
Amanda Green-Hawkins,,,,0,0,6,10,8,4,4,47,51,43,49,45,16,15,4,2,0,1,1,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Al Taubenberger,,,,,,0,80,84,77,77,6,6,7,5,9,0,0,2,3,0,1,1,1,8
David Oh,,,,,,,0,77,77,74,13,9,7,8,7,1,1,3,1,3,1,2,1,8
Dan Tinney,,,,,,,,0,74,74,8,3,4,5,4,1,0,3,2,2,1,0,0,8
Bill Heeney,,,,,,,,,0,80,5,3,4,2,2,0,0,1,1,2,1,0,1,8
Matt Wolfe,,,,,,,,,,0,1,1,3,1,1,0,0,1,2,2,2,1,1,8
Allan Domb,,,,,,,,,,,0,49,44,48,44,8,4,7,2,1,1,0,0,8
Helen Gym,,,,,,,,,,,,0,47,48,48,16,10,2,3,0,0,1,0,8
Katherine Gilmore Richardson,,,,,,,,,,,,,0,45,47,10,4,2,0,0,0,2,0,8
Isaiah Thomas,,,,,,,,,,,,,,0,48,10,7,3,2,0,1,0,0,8
Derek S Green,,,,,,,,,,,,,,,0,8,6,2,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,14,0,1,0,0,1,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,0,3,0,1,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,2,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,0,1,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,105,93,90,66,0,102,99,95,94,88,67,64,61,60,59,20,15,8,6,3,3,2,1,8
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,9
,Matt Wolfe,Bill Heeney,David Oh,Al Taubenberger,Dan Tinney,Allan Domb,Katherine Gilmore Richardson,Helen Gym,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Sherrie Cohen,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,9
Matt Wolfe,0,97,83,85,86,9,9,4,3,2,2,0,2,0,1,1,0,0,86,78,15,9,0,9
Bill Heeney,,0,83,82,84,7,2,1,0,1,0,0,0,0,1,1,0,0,84,78,10,3,0,9
David Oh,,,1,83,84,18,1,3,3,3,3,2,1,1,1,1,0,0,70,67,18,12,0,9
Al Taubenberger,,,,0,86,11,6,4,2,2,0,1,0,1,1,0,0,0,70,68,14,9,0,9
Dan Tinney,,,,,0,9,5,1,1,2,4,0,1,0,0,1,0,0,74,72,10,5,0,9
Allan Domb,,,,,,0,56,59,56,52,9,5,3,1,1,0,0,0,10,7,61,52,0,9
Katherine Gilmore Richardson,,,,,,,0,61,57,51,11,6,1,0,0,0,0,0,5,4,58,53,0,9
Helen Gym,,,,,,,,0,57,50,12,10,0,0,0,0,0,0,5,3,57,55,0,9
Derek S Green,,,,,,,,,0,48,8,5,0,0,0,0,0,0,2,1,55,48,0,9
Isaiah Thomas,,,,,,,,,,0,2,2,1,0,0,0,0,0,2,3,48,46,0,9
Kendra Brooks,,,,,,,,,,,0,10,2,0,0,0,0,0,4,1,11,8,0,9
Nicolas O'Rourke,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,9,7,0,9
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,2,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,9
Clarc King,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,1,80,7,2,0,9
Christylee Peck,,,,,,,,,,,,,,,,,,,,1,3,2,0,9
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,3,60,0,9
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,115,103,103,96,96,81,70,69,62,56,17,11,3,2,2,1,0,0,97,91,86,67,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
