col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Daniel D Mccaffery,208,309,156,"1,948",0,"2,185","2,176","2,185","2,151","2,090","2,097","1,991",3,All
Megan Mccarthy King,,140,"2,089",29,0,383,358,381,341,299,334,294,10,All
Christylee Peck,,,37,39,0,256,257,283,257,222,222,192,9,All
Amanda Green-Hawkins,,,,7,0,"1,960","1,961","1,903","1,899","1,906","1,892","1,868",2,All
Write-In,,,,,0,0,0,0,0,0,0,0,0,All
Jennifer Schultz,,,,,,8,"2,343","2,295","2,288","2,258","2,279","2,203",1,All
Tiffany Palmer,,,,,,,4,"2,315","2,309","2,273","2,247","2,202",1,All
James C Crumlish,,,,,,,,6,"2,328","2,238","2,262","2,145",1,All
Anthony Kyriakakis,,,,,,,,,1,"2,232","2,244","2,132",1,All
Carmella Jacquinto,,,,,,,,,,7,"2,214","2,158",1,All
Joshua Roberts,,,,,,,,,,,1,"2,136",1,All
Crystal B Powell,,,,,,,,,,,,3,0,All
Write-In,,,,,,,,,,,,,0,All
Total,"2,887","2,618","2,337","2,162",0,"2,551","2,522","2,519","2,451","2,394","2,378","2,286",12,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,1
Megan Mccarthy King,11,16,94,4,0,23,22,20,21,20,20,19,0,1
Daniel D Mccaffery,,4,8,85,0,91,95,91,91,88,88,84,1,1
Christylee Peck,,,0,1,0,15,12,14,13,11,12,10,0,1
Amanda Green-Hawkins,,,,0,0,82,83,77,75,81,76,78,1,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,1,106,102,99,98,96,94,0,1
Tiffany Palmer,,,,,,,0,103,101,101,97,95,0,1
Anthony Kyriakakis,,,,,,,,0,97,96,98,90,0,1
James C Crumlish,,,,,,,,,0,97,95,91,0,1
Carmella Jacquinto,,,,,,,,,,0,95,93,0,1
Joshua Roberts,,,,,,,,,,,0,92,0,1
Crystal B Powell,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,128,124,105,95,0,113,112,107,107,105,103,100,1,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,2
Megan Mccarthy King,7,95,21,0,0,22,22,21,24,20,18,15,0,2
Christylee Peck,,4,6,0,0,11,10,7,10,8,7,6,0,2
Daniel D Mccaffery,,,9,61,0,85,81,85,77,79,73,69,0,2
Amanda Green-Hawkins,,,,0,0,62,63,60,61,59,58,61,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,2
James C Crumlish,,,,,,1,85,87,81,82,76,71,0,2
Tiffany Palmer,,,,,,,1,84,80,80,79,75,0,2
Anthony Kyriakakis,,,,,,,,0,80,84,77,72,0,2
Jennifer Schultz,,,,,,,,,0,81,79,75,0,2
Joshua Roberts,,,,,,,,,,0,77,74,0,2
Carmella Jacquinto,,,,,,,,,,,0,72,0,2
Crystal B Powell,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,0,2
Total,125,106,105,64,0,95,93,91,90,86,82,77,0,2
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,3
Megan Mccarthy King,10,125,18,3,0,23,19,18,14,19,18,17,7,3
Christylee Peck,,1,7,4,0,16,17,14,13,15,13,12,7,3
Daniel D Mccaffery,,,11,89,0,106,100,100,99,98,97,94,1,3
Amanda Green-Hawkins,,,,0,0,95,92,88,90,88,88,88,1,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,0,112,111,107,111,108,107,1,3
Tiffany Palmer,,,,,,,0,110,108,110,105,105,1,3
Anthony Kyriakakis,,,,,,,,0,107,110,105,102,1,3
Carmella Jacquinto,,,,,,,,,1,106,105,101,1,3
James C Crumlish,,,,,,,,,,0,105,102,1,3
Joshua Roberts,,,,,,,,,,,0,99,1,3
Crystal B Powell,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,0,3
Total,157,137,136,100,0,125,119,114,114,114,112,108,8,3
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Joshua Roberts,Write-In,4
Daniel D Mccaffery,11,12,9,91,0,103,101,99,97,97,97,96,0,4
Megan Mccarthy King,,8,105,1,0,17,17,16,17,15,12,16,1,4
Christylee Peck,,,2,1,0,15,13,14,14,9,13,13,1,4
Amanda Green-Hawkins,,,,0,0,91,91,89,88,91,89,86,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,4
Jennifer Schultz,,,,,,1,109,109,110,106,104,107,0,4
James C Crumlish,,,,,,,1,111,111,108,107,106,0,4
Anthony Kyriakakis,,,,,,,,0,110,107,106,107,0,4
Tiffany Palmer,,,,,,,,,0,106,106,107,0,4
Crystal B Powell,,,,,,,,,,1,102,102,0,4
Carmella Jacquinto,,,,,,,,,,,0,104,0,4
Joshua Roberts,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,0,4
Total,137,128,117,102,0,122,118,115,113,112,111,110,1,4
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,5
,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,James C Crumlish,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,Crystal B Powell,Carmella Jacquinto,Write-In,5
Daniel D Mccaffery,4,15,6,63,0,77,77,76,74,74,67,68,0,5
Megan Mccarthy King,,3,77,0,0,22,16,18,18,18,15,12,0,5
Christylee Peck,,,1,1,0,14,13,12,11,12,12,10,0,5
