col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Municipal Court,,District Council 2nd District,,,All
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,All
David H Conroy,413,0,"4,941",448,124,All
Write-In,,0,2,3,2,All
Kenyatta Johnson,,,515,0,0,All
Michael Bradley,,,,385,0,All
Write-In,,,,,22,All
Total,"5,926",7,"5,458",836,148,All
,Judge Of The Municipal Court,,District Council 2nd District,,,1
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,1
David H Conroy,14,0,113,15,8,1
Write-In,,0,0,1,0,1
Kenyatta Johnson,,,15,0,0,1
Michael Bradley,,,,6,0,1
Write-In,,,,,1,1
Total,150,1,128,22,9,1
,Judge Of The Municipal Court,,District Council 2nd District,,,2
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
David H Conroy,17,0,116,14,6,2
Write-In,,0,0,0,0,2
Kenyatta Johnson,,,12,0,0,2
Michael Bradley,,,,7,0,2
Write-In,,,,,1,2
Total,153,0,128,21,7,2
,Judge Of The Municipal Court,,District Council 2nd District,,,3
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
David H Conroy,5,0,142,13,4,3
Write-In,,0,0,0,0,3
Kenyatta Johnson,,,13,0,0,3
Michael Bradley,,,,9,0,3
Write-In,,,,,1,3
Total,164,0,155,22,5,3
,Judge Of The Municipal Court,,District Council 2nd District,,,4
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,4
David H Conroy,5,0,89,4,4,4
Write-In,,0,0,0,0,4
Kenyatta Johnson,,,9,0,0,4
Michael Bradley,,,,2,0,4
Write-In,,,,,0,4
Total,102,0,98,6,4,4
,Judge Of The Municipal Court,,District Council 2nd District,,,5
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
David H Conroy,9,0,160,13,3,5
Write-In,,0,0,0,0,5
Kenyatta Johnson,,,18,0,0,5
Michael Bradley,,,,5,0,5
Write-In,,,,,0,5
Total,185,0,178,18,3,5
,Judge Of The Municipal Court,,District Council 2nd District,,,6
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
David H Conroy,7,0,140,16,2,6
Write-In,,0,0,0,0,6
Kenyatta Johnson,,,16,0,0,6
Michael Bradley,,,,9,0,6
Write-In,,,,,1,6
Total,165,0,156,25,3,6
,Judge Of The Municipal Court,,District Council 2nd District,,,7
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
David H Conroy,10,0,122,8,3,7
Write-In,,0,0,0,0,7
Kenyatta Johnson,,,16,0,0,7
Michael Bradley,,,,8,0,7
Write-In,,,,,0,7
Total,143,0,138,16,3,7
,Judge Of The Municipal Court,,District Council 2nd District,,,8
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,8
David H Conroy,10,0,122,14,8,8
Write-In,,0,0,0,0,8
Kenyatta Johnson,,,17,0,0,8
Michael Bradley,,,,8,0,8
Write-In,,,,,3,8
Total,154,0,139,22,11,8
,Judge Of The Municipal Court,,District Council 2nd District,,,9
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,9
David H Conroy,16,0,119,22,9,9
Write-In,,0,0,0,0,9
Kenyatta Johnson,,,11,0,0,9
Michael Bradley,,,,16,0,9
Write-In,,,,,2,9
Total,166,0,130,38,11,9
,Judge Of The Municipal Court,,District Council 2nd District,,,10
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,10
David H Conroy,8,0,131,17,5,10
Write-In,,0,0,0,0,10
Kenyatta Johnson,,,25,0,0,10
Michael Bradley,,,,4,0,10
Write-In,,,,,1,10
Total,161,0,156,21,6,10
,Judge Of The Municipal Court,,District Council 2nd District,,,11
,David H Conroy,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,11
David H Conroy,12,0,161,6,3,11
Write-In,,0,0,0,0,11
