col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Jennifer Schultz,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,All
Amanda Green-Hawkins,136,"4,959",36,32,0,"5,288","5,192","5,121","5,102","5,078","5,033","5,040",2,All
Daniel D Mccaffery,,21,30,6,0,"4,969","4,895","4,866","4,866","4,864","4,842","4,836",0,All
Megan Mccarthy King,,,4,50,0,72,57,64,66,58,62,61,1,All
Christylee Peck,,,,3,1,38,30,29,30,27,33,27,1,All
Write-In,,,,,0,1,1,1,1,1,1,1,1,All
Tiffany Palmer,,,,,,10,"5,222","5,182","5,160","5,129","5,102","5,110",1,All
Crystal B Powell,,,,,,,8,"5,136","5,101","5,094","5,042","5,071",1,All
Carmella Jacquinto,,,,,,,,8,"5,083","5,097","5,044","5,085",0,All
Jennifer Schultz,,,,,,,,,2,"5,073","5,071","5,042",2,All
Joshua Roberts,,,,,,,,,,0,"5,046","5,078",1,All
Anthony Kyriakakis,,,,,,,,,,,1,"5,041",1,All
James C Crumlish,,,,,,,,,,,,1,1,All
Write-In,,,,,,,,,,,,,1,All
Total,"5,681","5,159",135,95,2,"5,465","5,341","5,257","5,245","5,204","5,166","5,166",5,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Crystal B Powell,Carmella Jacquinto,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,James C Crumlish,Anthony Kyriakakis,Write-In,1
Amanda Green-Hawkins,5,168,2,1,0,188,185,187,181,179,178,177,0,1
Daniel D Mccaffery,,0,0,1,0,169,171,168,166,167,166,165,0,1
Christylee Peck,,,0,1,0,2,2,2,2,2,2,2,0,1
Megan Mccarthy King,,,,0,0,1,2,1,1,1,1,1,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,0,187,187,181,180,179,178,0,1
Carmella Jacquinto,,,,,,,0,187,183,181,180,179,0,1
Tiffany Palmer,,,,,,,,0,182,180,180,179,0,1
Jennifer Schultz,,,,,,,,,0,178,177,178,0,1
Joshua Roberts,,,,,,,,,,0,178,178,0,1
James C Crumlish,,,,,,,,,,,0,178,0,1
Anthony Kyriakakis,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,199,175,3,3,0,192,191,191,184,183,181,179,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Crystal B Powell,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Write-In,2
Amanda Green-Hawkins,4,227,1,2,0,238,233,234,232,231,232,229,0,2
