col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,Crystal B Powell,Write-In,All
Daniel D Mccaffery,115,"2,646",234,95,1,"2,837","2,849","2,829","2,783","2,801","2,783","2,726",7,All
Amanda Green-Hawkins,,20,34,39,0,"2,671","2,675","2,622","2,652","2,603","2,609","2,619",1,All
Megan Mccarthy King,,,98,"1,677",0,329,299,292,290,288,287,251,13,All
Christylee Peck,,,,36,0,211,198,193,192,197,188,172,14,All
Write-In,,,,,0,1,1,1,1,1,1,1,0,All
Jennifer Schultz,,,,,,8,"2,990","2,934","2,956","2,932","2,964","2,905",2,All
Tiffany Palmer,,,,,,,3,"2,936","2,952","2,944","2,911","2,910",4,All
James C Crumlish,,,,,,,,1,"2,911","2,947","2,933","2,844",3,All
Carmella Jacquinto,,,,,,,,,4,"2,906","2,914","2,893",3,All
Anthony Kyriakakis,,,,,,,,,,1,"2,915","2,845",4,All
Joshua Roberts,,,,,,,,,,,6,"2,856",3,All
Crystal B Powell,,,,,,,,,,,,0,2,All
Write-In,,,,,,,,,,,,,0,All
Total,"3,370","2,914","2,085","1,867",3,"3,193","3,175","3,112","3,095","3,076","3,073","3,009",23,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,James C Crumlish,Joshua Roberts,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,Write-In,1
Daniel D Mccaffery,1,77,8,1,0,86,84,83,82,81,83,81,0,1
Amanda Green-Hawkins,,2,0,3,0,82,82,79,81,79,79,80,0,1
Megan Mccarthy King,,,0,30,0,10,6,10,7,9,6,8,0,1
Christylee Peck,,,,2,0,9,6,7,7,7,6,7,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,0,91,88,90,87,89,88,0,1
