col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 4th District,,,,Judge Of The Superior Court,,,,,All
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,All
Curtis Jones Jr,203,0,0,0,"6,781","6,575",119,99,1,All
Karla Cruel,,36,0,0,258,257,32,28,0,All
Matt Baltsar,,,3,0,26,31,25,28,0,All
Write-In,,,,1,1,1,0,0,0,All
Amanda Green-Hawkins,,,,,75,"6,621",28,40,0,All
Daniel D Mccaffery,,,,,,61,53,30,1,All
Megan Mccarthy King,,,,,,,13,261,0,All
Christylee Peck,,,,,,,,7,0,All
Write-In,,,,,,,,,0,All
Total,"7,352",364,63,2,"7,264","7,051",375,347,1,All
,District Council 4th District,,,,Judge Of The Superior Court,,,,,1
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,1
Curtis Jones Jr,4,0,0,0,96,94,2,2,0,1
Karla Cruel,,0,0,0,3,2,1,0,0,1
Matt Baltsar,,,0,0,3,3,0,0,0,1
Write-In,,,,1,0,0,0,0,0,1
Amanda Green-Hawkins,,,,,1,95,0,1,0,1
Daniel D Mccaffery,,,,,,0,2,0,0,1
Megan Mccarthy King,,,,,,,0,2,0,1
Christylee Peck,,,,,,,,0,0,1
Write-In,,,,,,,,,0,1
Total,105,4,3,1,104,100,4,3,0,1
,District Council 4th District,,,,Judge Of The Superior Court,,,,,2
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,2
Curtis Jones Jr,2,0,0,0,55,54,0,1,0,2
Karla Cruel,,0,0,0,0,0,0,0,0,2
Matt Baltsar,,,0,0,0,0,0,0,0,2
Write-In,,,,0,0,0,0,0,0,2
Amanda Green-Hawkins,,,,,1,51,0,0,0,2
Daniel D Mccaffery,,,,,,0,0,1,0,2
Christylee Peck,,,,,,,1,0,0,2
Megan Mccarthy King,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,60,0,0,0,56,54,1,1,0,2
,Judge Of The Superior Court,,,,,District Council 4th District,,,,3
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,3
Amanda Green-Hawkins,3,111,1,0,0,110,3,1,0,3
Daniel D Mccaffery,,0,0,0,0,108,2,1,0,3
Christylee Peck,,,0,6,0,4,0,0,0,3
Megan Mccarthy King,,,,0,0,2,0,0,0,3
Write-In,,,,,0,0,0,0,0,3
Curtis Jones Jr,,,,,,1,0,0,0,3
Karla Cruel,,,,,,,0,0,0,3
Matt Baltsar,,,,,,,,0,0,3
Write-In,,,,,,,,,0,3
Total,118,112,8,6,0,115,3,1,0,3
,District Council 4th District,,,,Judge Of The Superior Court,,,,,5
