col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,127,124,7,6,0,111,107,96,93,84,54,52,10,9,7,6,5,4,4,3,1,0,0,2
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Isaiah Thomas,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Maj Toure,David Oh,Joe Cox,Sherrie Cohen,Bill Heeney,Dan Tinney,Clarc King,Matt Wolfe,Al Taubenberger,Steve Cherniavsky,Write-In,3
Amanda Green-Hawkins,0,106,1,0,0,87,84,77,79,72,42,37,5,4,3,4,1,1,1,1,1,0,0,3
Daniel D Mccaffery,,0,1,0,0,80,80,72,75,66,40,34,5,5,5,5,2,2,2,2,1,0,0,3
Megan Mccarthy King,,,0,1,0,2,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3
Christylee Peck,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derek S Green,,,,,,0,83,76,77,72,17,11,3,3,1,3,0,1,0,0,1,0,0,3
Isaiah Thomas,,,,,,,0,78,75,73,16,13,2,3,0,1,1,0,0,0,1,0,0,3
Allan Domb,,,,,,,,0,75,66,7,6,1,2,1,1,1,0,0,0,1,0,0,3
Helen Gym,,,,,,,,,0,69,13,10,2,2,1,2,0,1,0,0,1,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,0,8,6,1,0,0,1,0,0,0,0,0,0,0,3
Kendra Brooks,,,,,,,,,,,0,44,5,2,3,3,1,1,1,1,0,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,0,3,2,2,0,0,1,0,1,0,0,0,3
Maj Toure,,,,,,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,3
David Oh,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,0,3
Joe Cox,,,,,,,,,,,,,,,0,2,1,0,2,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3
Bill Heeney,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,3
Dan Tinney,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,121,115,3,2,0,94,92,83,82,76,52,46,8,5,5,5,3,3,2,2,1,0,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Maj Toure,David Oh,Sherrie Cohen,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,Write-In,Joe Cox,Steve Cherniavsky,Clarc King,4
Amanda Green-Hawkins,1,142,1,0,0,107,105,101,98,92,49,46,30,5,4,2,1,0,0,2,1,1,0,4
Daniel D Mccaffery,,1,0,0,0,106,103,99,99,90,49,46,30,5,3,1,1,0,0,0,1,1,0,4
Christylee Peck,,,1,3,0,1,0,1,0,1,0,0,1,2,1,2,2,2,2,0,0,0,0,4
Megan Mccarthy King,,,,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,0,0,0,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,0,105,102,102,92,13,10,2,6,4,1,1,0,0,0,0,0,0,4
Helen Gym,,,,,,,0,98,97,93,14,10,4,4,3,0,0,0,0,0,1,0,0,4
Derek S Green,,,,,,,,0,98,93,8,6,2,3,3,0,0,0,0,0,1,0,0,4
Katherine Gilmore Richardson,,,,,,,,,0,91,8,5,2,2,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,,,,,1,2,1,2,2,2,0,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,1,47,29,1,2,0,0,0,0,0,1,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,0,27,0,2,0,0,0,0,0,1,0,0,4
Maj Toure,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,0,4
David Oh,,,,,,,,,,,,,,0,2,2,3,2,2,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,4
Dan Tinney,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,152,148,6,3,0,115,111,105,102,96,52,47,32,9,5,4,3,2,2,2,1,1,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,David Oh,Matt Wolfe,Bill Heeney,Al Taubenberger,Dan Tinney,Write-In,Maj Toure,Steve Cherniavsky,Clarc King,5
Amanda Green-Hawkins,0,169,1,0,0,148,142,135,119,104,79,75,8,5,3,2,1,0,0,1,1,0,0,5
Daniel D Mccaffery,,0,0,0,0,151,141,135,119,103,82,75,9,7,2,1,1,0,0,1,1,0,0,5
Megan Mccarthy King,,,0,4,0,1,0,1,0,0,1,1,1,0,4,4,4,4,4,0,0,0,0,5
Christylee Peck,,,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,1,141,129,114,105,63,58,8,8,2,0,0,0,0,0,0,1,0,5
Isaiah Thomas,,,,,,,0,128,118,104,54,47,4,5,2,1,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,0,115,101,45,40,7,5,1,0,0,0,0,0,0,0,0,5
Derek S Green,,,,,,,,,0,101,27,21,5,3,0,0,0,0,0,0,0,0,0,5
Allan Domb,,,,,,,,,,0,10,7,0,1,0,1,0,0,0,0,0,0,0,5
Kendra Brooks,,,,,,,,,,,0,91,10,9,3,1,0,0,0,1,1,1,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,8,7,3,1,0,0,0,1,1,1,0,5
Sherrie Cohen,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,5
Joe Cox,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,5
David Oh,,,,,,,,,,,,,,,1,4,4,4,4,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,,0,5,4,4,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,,0,4,4,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,181,180,5,4,0,164,155,144,126,109,99,91,12,10,8,6,5,4,4,2,1,1,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Kendra Brooks,Nicolas O'Rourke,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Joe Cox,Sherrie Cohen,David Oh,Maj Toure,Dan Tinney,Steve Cherniavsky,Matt Wolfe,Al Taubenberger,Clarc King,Bill Heeney,Write-In,6
Daniel D Mccaffery,0,245,3,3,0,232,209,192,177,144,114,71,22,24,9,9,4,5,2,2,2,0,0,6
Amanda Green-Hawkins,,1,2,0,0,220,204,192,174,138,110,63,21,19,5,10,3,5,2,1,3,0,0,6
Megan Mccarthy King,,,0,3,0,4,5,3,3,1,0,2,1,0,5,1,4,0,4,3,1,3,0,6
Christylee Peck,,,,0,0,4,2,0,1,2,1,3,0,0,4,0,5,0,3,4,0,3,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Helen Gym,,,,,,0,207,189,174,139,108,70,17,19,8,5,4,2,1,2,1,0,0,6
Kendra Brooks,,,,,,,0,223,145,106,74,29,25,26,8,10,5,4,0,1,3,0,0,6
Nicolas O'Rourke,,,,,,,,0,135,95,63,18,22,17,5,8,0,4,0,0,3,0,0,6
Isaiah Thomas,,,,,,,,,0,124,92,55,8,7,3,0,3,1,0,0,1,0,0,6
Katherine Gilmore Richardson,,,,,,,,,,0,74,61,6,5,0,0,4,1,0,0,0,0,0,6
Derek S Green,,,,,,,,,,,0,55,3,8,4,0,0,2,0,1,0,0,0,6
Allan Domb,,,,,,,,,,,,0,3,2,6,1,2,1,0,1,0,0,0,6
Joe Cox,,,,,,,,,,,,,0,5,1,5,0,2,1,0,4,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,0,1,6,0,3,0,0,0,0,0,6
David Oh,,,,,,,,,,,,,,,0,1,3,0,4,4,0,3,0,6
Maj Toure,,,,,,,,,,,,,,,,0,0,4,1,0,2,0,0,6
Dan Tinney,,,,,,,,,,,,,,,,,0,0,3,3,0,3,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,,,,,0,3,1,3,0,6
Al Taubenberger,,,,,,,,,,,,,,,,,,,,0,0,3,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Bill Heeney,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,268,260,9,7,0,263,248,225,197,157,126,79,27,26,14,11,8,7,6,5,4,3,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Write-In,Megan Mccarthy King,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Al Taubenberger,Clarc King,Write-In,David Oh,Maj Toure,Bill Heeney,Dan Tinney,Matt Wolfe,7
Amanda Green-Hawkins,2,104,1,0,0,96,96,84,80,75,39,37,2,4,0,2,1,0,1,1,0,0,0,7
Daniel D Mccaffery,,1,1,0,0,93,93,81,79,75,42,41,5,6,4,2,1,0,0,1,0,0,0,7
Christylee Peck,,,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Megan Mccarthy King,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,0,95,79,79,80,27,26,4,6,3,2,1,0,1,1,0,0,0,7
Isaiah Thomas,,,,,,,0,84,83,79,25,24,1,3,1,2,1,0,1,0,0,0,0,7
Derek S Green,,,,,,,,0,76,75,10,8,0,1,0,0,0,0,1,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,0,73,14,11,0,1,0,0,0,0,0,1,0,0,0,7
Allan Domb,,,,,,,,,,1,6,5,0,1,1,2,0,0,0,0,0,0,0,7
Kendra Brooks,,,,,,,,,,,0,50,6,6,4,0,0,2,0,1,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,1,6,6,4,1,0,2,0,1,0,0,0,7
Joe Cox,,,,,,,,,,,,,0,3,2,0,1,2,0,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
David Oh,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Bill Heeney,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Dan Tinney,,,,,,,,,,,,,,,,,,,,,,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,124,120,2,2,1,107,106,90,85,83,54,52,8,7,4,2,2,2,1,1,0,0,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Joe Cox,Clarc King,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,8
Amanda Green-Hawkins,0,78,1,0,0,68,66,66,61,60,24,18,2,2,1,1,1,3,1,0,0,0,0,8
Daniel D Mccaffery,,1,0,1,0,65,65,63,61,59,21,15,2,1,0,0,0,3,1,0,0,0,0,8
Christylee Peck,,,0,3,0,1,0,0,1,1,1,1,4,4,4,4,4,0,0,0,0,0,0,8
Megan Mccarthy King,,,,0,0,0,0,0,1,0,0,0,3,3,4,3,3,0,0,0,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,1,70,67,63,62,11,6,0,0,0,0,0,2,1,0,0,0,0,8
Derek S Green,,,,,,,0,66,64,61,11,5,1,0,0,0,0,2,1,0,1,0,0,8
Katherine Gilmore Richardson,,,,,,,,0,60,60,5,2,0,0,0,0,0,1,1,0,0,0,0,8
Allan Domb,,,,,,,,,0,64,5,2,2,0,0,0,0,1,0,0,0,0,0,8
Helen Gym,,,,,,,,,,0,3,1,1,0,0,0,0,1,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,0,23,2,1,0,0,0,3,1,0,1,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,0,8
David Oh,,,,,,,,,,,,,0,4,4,4,4,1,0,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,0,4,4,0,0,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,1,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,87,84,5,5,0,76,74,69,68,65,31,23,6,5,5,4,4,3,1,1,1,0,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Maj Toure,David Oh,Sherrie Cohen,Joe Cox,Bill Heeney,Matt Wolfe,Steve Cherniavsky,Write-In,Al Taubenberger,Clarc King,Dan Tinney,9
Amanda Green-Hawkins,0,96,1,0,0,84,77,79,72,77,34,30,8,4,4,2,1,1,1,1,0,0,0,9
Daniel D Mccaffery,,0,0,0,0,81,73,77,71,72,30,24,8,1,2,2,0,1,1,1,0,0,0,9
Megan Mccarthy King,,,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,9
Christylee Peck,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,0,82,78,75,73,25,21,4,2,3,1,0,0,1,0,0,0,0,9
Helen Gym,,,,,,,0,73,74,70,19,16,1,2,4,2,0,0,0,1,0,0,0,9
Derek S Green,,,,,,,,0,72,77,17,11,3,0,1,0,1,0,1,0,0,0,0,9
Allan Domb,,,,,,,,,0,68,11,9,1,1,2,1,1,0,1,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,0,11,8,3,0,0,0,1,0,0,0,0,0,0,9
Kendra Brooks,,,,,,,,,,,0,42,5,2,1,1,0,0,1,1,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,0,3,1,1,1,1,0,0,1,0,0,0,9
Maj Toure,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,9
David Oh,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,9
Dan Tinney,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,108,101,1,0,0,96,89,86,80,79,50,43,8,4,4,2,1,1,1,1,0,0,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,10
