col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Court Of Common Pleas,,,,,,,,All
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Write-In,All
Tiffany Palmer,25,"1,137","1,122","1,116","1,115","1,104","1,102",0,All
Jennifer Schultz,,9,"1,104","1,090","1,109","1,096","1,093",0,All
Carmella Jacquinto,,,11,"1,100","1,093","1,096","1,091",5,All
Crystal B Powell,,,,13,"1,072","1,073","1,079",5,All
Anthony Kyriakakis,,,,,4,"1,091","1,087",0,All
James C Crumlish,,,,,,1,"1,087",1,All
Joshua Roberts,,,,,,,6,0,All
Write-In,,,,,,,,0,All
Total,"1,199","1,156","1,142","1,141","1,127","1,113","1,113",6,All
,Judge Of The Court Of Common Pleas,,,,,,,,1
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,1
Tiffany Palmer,3,137,135,133,131,131,122,0,1
Jennifer Schultz,,4,134,131,131,130,118,0,1
Anthony Kyriakakis,,,0,131,129,129,115,0,1
James C Crumlish,,,,0,130,128,115,1,1
Joshua Roberts,,,,,1,129,116,0,1
Carmella Jacquinto,,,,,,0,118,0,1
Crystal B Powell,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,146,142,136,134,133,132,123,1,1
,Judge Of The Court Of Common Pleas,,,,,,,,2
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Write-In,2
Tiffany Palmer,3,102,101,101,99,97,97,0,2
Jennifer Schultz,,1,98,97,97,96,95,0,2
Carmella Jacquinto,,,0,99,95,97,96,0,2
Crystal B Powell,,,,1,95,95,95,0,2
Anthony Kyriakakis,,,,,0,96,96,0,2
Joshua Roberts,,,,,,0,96,0,2
James C Crumlish,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,109,103,102,102,99,98,97,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,3
,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,3
Tiffany Palmer,3,94,92,93,91,92,90,0,3
James C Crumlish,,1,91,93,90,90,87,0,3
Anthony Kyriakakis,,,2,90,89,91,88,0,3
Jennifer Schultz,,,,1,90,90,87,0,3
Joshua Roberts,,,,,2,89,87,0,3
Carmella Jacquinto,,,,,,0,89,0,3
Crystal B Powell,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,100,95,94,94,93,92,90,0,3
,Judge Of The Court Of Common Pleas,,,,,,,,4
,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Jennifer Schultz,James C Crumlish,Joshua Roberts,Anthony Kyriakakis,Write-In,4
Tiffany Palmer,4,76,72,73,70,72,70,0,4
Crystal B Powell,,2,72,72,71,73,70,0,4
Carmella Jacquinto,,,3,71,73,70,70,0,4
Jennifer Schultz,,,,0,72,70,71,0,4
James C Crumlish,,,,,0,70,70,0,4
Joshua Roberts,,,,,,0,70,0,4
Anthony Kyriakakis,,,,,,,0,0,4
Write-In,,,,,,,,0,4
Total,83,81,78,77,74,73,71,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,5
,Jennifer Schultz,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Write-In,5
Jennifer Schultz,0,62,59,58,57,56,56,0,5
Tiffany Palmer,,0,59,58,57,56,56,0,5
Crystal B Powell,,,0,58,55,57,56,0,5
Carmella Jacquinto,,,,1,55,55,55,0,5
Anthony Kyriakakis,,,,,0,55,55,0,5
Joshua Roberts,,,,,,0,56,0,5
James C Crumlish,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,62,62,60,59,57,57,56,0,5
,Judge Of The Court Of Common Pleas,,,,,,,,6
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,6
Tiffany Palmer,3,77,77,75,75,74,73,0,6
Anthony Kyriakakis,,0,77,75,75,74,73,0,6
Jennifer Schultz,,,0,75,75,74,73,0,6
Carmella Jacquinto,,,,0,75,74,73,0,6
Crystal B Powell,,,,,0,74,73,0,6
James C Crumlish,,,,,,0,73,0,6
Joshua Roberts,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,80,77,77,75,75,74,73,0,6
,Judge Of The Court Of Common Pleas,,,,,,,,7
,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Write-In,7
Tiffany Palmer,0,108,107,106,104,104,103,0,7
Carmella Jacquinto,,0,107,105,104,104,103,0,7
Crystal B Powell,,,0,104,103,104,102,0,7
Jennifer Schultz,,,,0,104,103,103,0,7
Anthony Kyriakakis,,,,,0,103,103,0,7
Joshua Roberts,,,,,,0,102,0,7
James C Crumlish,,,,,,,0,0,7
Write-In,,,,,,,,0,7
Total,109,108,107,106,104,104,103,0,7
,Judge Of The Court Of Common Pleas,,,,,,,,8
,Crystal B Powell,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Tiffany Palmer,Joshua Roberts,Write-In,8
Crystal B Powell,1,96,94,94,94,94,93,0,8
Jennifer Schultz,,0,95,94,94,94,93,0,8
Anthony Kyriakakis,,,0,95,94,93,93,0,8
Carmella Jacquinto,,,,1,94,93,93,0,8
James C Crumlish,,,,,0,93,93,0,8
Tiffany Palmer,,,,,,0,93,0,8
Joshua Roberts,,,,,,,0,0,8
Write-In,,,,,,,,0,8
Total,97,97,96,96,94,94,93,0,8
,Judge Of The Court Of Common Pleas,,,,,,,,9
,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Jennifer Schultz,Joshua Roberts,Anthony Kyriakakis,Write-In,9
Tiffany Palmer,0,50,49,49,50,49,49,0,9
Carmella Jacquinto,,0,49,49,50,49,48,0,9
Crystal B Powell,,,0,49,49,49,48,0,9
James C Crumlish,,,,0,49,48,48,0,9
Jennifer Schultz,,,,,0,49,48,0,9
Joshua Roberts,,,,,,1,48,0,9
Anthony Kyriakakis,,,,,,,0,0,9
Write-In,,,,,,,,0,9
Total,51,50,50,50,50,50,49,0,9
,Judge Of The Court Of Common Pleas,,,,,,,,10
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,10
Tiffany Palmer,0,48,47,47,45,45,45,0,10
Jennifer Schultz,,1,46,45,44,44,45,0,10
Anthony Kyriakakis,,,0,45,43,44,45,0,10
Carmella Jacquinto,,,,0,44,45,44,0,10
Crystal B Powell,,,,,1,43,43,0,10
James C Crumlish,,,,,,0,44,0,10
Joshua Roberts,,,,,,,0,0,10
Write-In,,,,,,,,0,10
Total,50,49,47,47,46,45,45,0,10
,Judge Of The Court Of Common Pleas,,,,,,,,11
,Crystal B Powell,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,James C Crumlish,Write-In,11
Crystal B Powell,3,92,92,92,92,92,91,0,11
Anthony Kyriakakis,,0,92,94,94,92,91,0,11
Carmella Jacquinto,,,2,92,92,92,91,0,11
Jennifer Schultz,,,,0,94,92,91,0,11
Tiffany Palmer,,,,,0,92,91,0,11
Joshua Roberts,,,,,,1,91,0,11
James C Crumlish,,,,,,,0,0,11
Write-In,,,,,,,,0,11
Total,95,94,94,94,94,93,91,0,11
,Judge Of The Court Of Common Pleas,,,,,,,,12
,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,12
Tiffany Palmer,1,65,67,67,64,65,65,0,12
Carmella Jacquinto,,2,65,65,64,65,65,5,12
Jennifer Schultz,,,1,67,63,65,65,0,12
Anthony Kyriakakis,,,,0,63,65,65,0,12
Crystal B Powell,,,,,0,63,63,5,12
James C Crumlish,,,,,,0,65,0,12
Joshua Roberts,,,,,,,0,0,12
Write-In,,,,,,,,0,12
Total,69,68,68,67,65,65,65,5,12
,Judge Of The Court Of Common Pleas,,,,,,,,13
,Crystal B Powell,Tiffany Palmer,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,Write-In,13
Crystal B Powell,4,98,96,93,94,91,91,0,13
Tiffany Palmer,,4,96,94,94,91,91,0,13
Carmella Jacquinto,,,1,93,94,90,90,0,13
James C Crumlish,,,,0,92,92,90,0,13
Jennifer Schultz,,,,,0,90,90,0,13
Anthony Kyriakakis,,,,,,0,89,0,13
Joshua Roberts,,,,,,,0,0,13
Write-In,,,,,,,,0,13
Total,103,103,97,95,94,93,91,0,13
,Judge Of The Court Of Common Pleas,,,,,,,,14
,Tiffany Palmer,Crystal B Powell,Joshua Roberts,Carmella Jacquinto,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Write-In,14
Tiffany Palmer,4,44,43,42,40,40,40,0,14
Crystal B Powell,,1,43,43,40,40,40,0,14
Joshua Roberts,,,1,41,40,40,39,0,14
Carmella Jacquinto,,,,1,39,37,40,0,14
Anthony Kyriakakis,,,,,2,39,37,0,14
Jennifer Schultz,,,,,,1,37,0,14
James C Crumlish,,,,,,,0,0,14
Write-In,,,,,,,,0,14
Total,49,47,45,44,43,43,40,0,14
